episode,source,target
1,IRIDIUM 148,IRIDIUM 145
2,IRIDIUM 102,IRIDIUM 145
3,IRIDIUM 137,IRIDIUM 114
4,IRIDIUM 159,IRIDIUM 145
5,IRIDIUM 123,IRIDIUM 114
6,IRIDIUM 102,IRIDIUM 145
7,IRIDIUM 159,IRIDIUM 145
8,IRIDIUM 102,IRIDIUM 168
9,IRIDIUM 123,IRIDIUM 145
10,IRIDIUM 138,IRIDIUM 144
11,IRIDIUM 138,IRIDIUM 144
12,IRIDIUM 100,IRIDIUM 144
13,IRIDIUM 148,IRIDIUM 145
14,IRIDIUM 145,IRIDIUM 168
15,IRIDIUM 102,IRIDIUM 141
16,IRIDIUM 102,IRIDIUM 168
17,IRIDIUM 102,IRIDIUM 145
18,IRIDIUM 104,IRIDIUM 102
19,IRIDIUM 137,IRIDIUM 114
20,IRIDIUM 160,IRIDIUM 163
21,IRIDIUM 159,IRIDIUM 145
22,IRIDIUM 104,IRIDIUM 102
23,IRIDIUM 137,IRIDIUM 114
24,IRIDIUM 152,IRIDIUM 110
25,IRIDIUM 137,IRIDIUM 145
26,IRIDIUM 145,IRIDIUM 140
27,IRIDIUM 164,IRIDIUM 144
28,IRIDIUM 123,IRIDIUM 145
29,IRIDIUM 164,IRIDIUM 144
30,IRIDIUM 138,IRIDIUM 144
31,IRIDIUM 148,IRIDIUM 145
32,IRIDIUM 138,IRIDIUM 144
33,IRIDIUM 145,IRIDIUM 140
34,IRIDIUM 138,IRIDIUM 144
35,IRIDIUM 100,IRIDIUM 144
36,IRIDIUM 123,IRIDIUM 145
37,IRIDIUM 102,IRIDIUM 141
38,IRIDIUM 148,IRIDIUM 145
39,IRIDIUM 160,IRIDIUM 163
40,IRIDIUM 164,IRIDIUM 110
41,IRIDIUM 104,IRIDIUM 102
42,IRIDIUM 164,IRIDIUM 144
43,IRIDIUM 123,IRIDIUM 145
44,IRIDIUM 145,IRIDIUM 140
45,IRIDIUM 102,IRIDIUM 168
46,IRIDIUM 102,IRIDIUM 168
47,IRIDIUM 123,IRIDIUM 114
48,IRIDIUM 164,IRIDIUM 110
49,IRIDIUM 102,IRIDIUM 141
50,IRIDIUM 140,IRIDIUM 145
51,IRIDIUM 164,IRIDIUM 144
52,IRIDIUM 102,IRIDIUM 145
53,IRIDIUM 159,IRIDIUM 145
54,IRIDIUM 104,IRIDIUM 102
55,IRIDIUM 164,IRIDIUM 110
56,IRIDIUM 123,IRIDIUM 145
57,IRIDIUM 159,IRIDIUM 145
58,IRIDIUM 138,IRIDIUM 144
59,IRIDIUM 160,IRIDIUM 163
60,IRIDIUM 164,IRIDIUM 144
61,IRIDIUM 137,IRIDIUM 145
62,IRIDIUM 159,IRIDIUM 145
63,IRIDIUM 164,IRIDIUM 144
64,IRIDIUM 102,IRIDIUM 168
65,IRIDIUM 102,IRIDIUM 168
66,IRIDIUM 160,IRIDIUM 163
67,IRIDIUM 140,IRIDIUM 145
68,IRIDIUM 140,IRIDIUM 145
69,IRIDIUM 100,IRIDIUM 144
70,IRIDIUM 164,IRIDIUM 110
71,IRIDIUM 148,IRIDIUM 145
72,IRIDIUM 145,IRIDIUM 168
73,IRIDIUM 102,IRIDIUM 141
74,IRIDIUM 123,IRIDIUM 145
75,IRIDIUM 102,IRIDIUM 168
76,IRIDIUM 140,IRIDIUM 145
77,IRIDIUM 137,IRIDIUM 145
78,IRIDIUM 159,IRIDIUM 145
