episode,source,target
1,IRIDIUM 130,IRIDIUM 143
2,IRIDIUM 144,IRIDIUM 150
3,IRIDIUM 134,IRIDIUM 130
4,IRIDIUM 165,IRIDIUM 106
5,IRIDIUM 157,IRIDIUM 168
6,IRIDIUM 132,IRIDIUM 100
7,IRIDIUM 120,IRIDIUM 106
8,IRIDIUM 132,IRIDIUM 100
9,IRIDIUM 129,IRIDIUM 106
10,IRIDIUM 151,IRIDIUM 106
11,IRIDIUM 100,IRIDIUM 135
12,IRIDIUM 160,IRIDIUM 130
13,IRIDIUM 100,IRIDIUM 135
14,IRIDIUM 119,IRIDIUM 110
15,IRIDIUM 171,IRIDIUM 106
16,IRIDIUM 119,IRIDIUM 110
17,IRIDIUM 119,IRIDIUM 110
18,IRIDIUM 160,IRIDIUM 130
19,IRIDIUM 156,IRIDIUM 160
20,IRIDIUM 110,IRIDIUM 160
21,IRIDIUM 110,IRIDIUM 119
22,IRIDIUM 100,IRIDIUM 135
23,IRIDIUM 110,IRIDIUM 160
24,IRIDIUM 129,IRIDIUM 106
25,IRIDIUM 144,IRIDIUM 150
26,IRIDIUM 157,IRIDIUM 168
27,IRIDIUM 165,IRIDIUM 106
28,IRIDIUM 134,IRIDIUM 130
29,IRIDIUM 100,IRIDIUM 120
30,IRIDIUM 160,IRIDIUM 130
31,IRIDIUM 151,IRIDIUM 106
32,IRIDIUM 171,IRIDIUM 150
33,IRIDIUM 151,IRIDIUM 106
34,IRIDIUM 110,IRIDIUM 119
35,IRIDIUM 143,IRIDIUM 157
36,IRIDIUM 100,IRIDIUM 120
37,IRIDIUM 160,IRIDIUM 130
38,IRIDIUM 110,IRIDIUM 160
39,IRIDIUM 171,IRIDIUM 106
40,IRIDIUM 100,IRIDIUM 135
41,IRIDIUM 156,IRIDIUM 160
42,IRIDIUM 144,IRIDIUM 150
43,IRIDIUM 144,IRIDIUM 150
44,IRIDIUM 144,IRIDIUM 150
45,IRIDIUM 144,IRIDIUM 150
46,IRIDIUM 100,IRIDIUM 120
47,IRIDIUM 160,IRIDIUM 130
48,IRIDIUM 151,IRIDIUM 106
49,IRIDIUM 160,IRIDIUM 130
50,IRIDIUM 130,IRIDIUM 143
51,IRIDIUM 120,IRIDIUM 106
52,IRIDIUM 165,IRIDIUM 106
53,IRIDIUM 151,IRIDIUM 106
54,IRIDIUM 129,IRIDIUM 106
55,IRIDIUM 110,IRIDIUM 160
56,IRIDIUM 110,IRIDIUM 160
57,IRIDIUM 130,IRIDIUM 143
58,IRIDIUM 129,IRIDIUM 106
59,IRIDIUM 100,IRIDIUM 135
60,IRIDIUM 157,IRIDIUM 168
61,IRIDIUM 130,IRIDIUM 143
62,IRIDIUM 157,IRIDIUM 168
63,IRIDIUM 157,IRIDIUM 168
64,IRIDIUM 110,IRIDIUM 119
65,IRIDIUM 100,IRIDIUM 135
66,IRIDIUM 143,IRIDIUM 157
67,IRIDIUM 110,IRIDIUM 160
68,IRIDIUM 156,IRIDIUM 160
69,IRIDIUM 100,IRIDIUM 135
70,IRIDIUM 171,IRIDIUM 106
71,IRIDIUM 134,IRIDIUM 130
72,IRIDIUM 100,IRIDIUM 120
73,IRIDIUM 160,IRIDIUM 130
74,IRIDIUM 156,IRIDIUM 160
75,IRIDIUM 100,IRIDIUM 120
76,IRIDIUM 165,IRIDIUM 106
77,IRIDIUM 120,IRIDIUM 106
78,IRIDIUM 144,IRIDIUM 150
79,IRIDIUM 130,IRIDIUM 143
80,IRIDIUM 100,IRIDIUM 135
81,IRIDIUM 130,IRIDIUM 143
82,IRIDIUM 120,IRIDIUM 106
83,IRIDIUM 171,IRIDIUM 106
84,IRIDIUM 157,IRIDIUM 168
85,IRIDIUM 132,IRIDIUM 100
86,IRIDIUM 144,IRIDIUM 150
87,IRIDIUM 165,IRIDIUM 106
88,IRIDIUM 171,IRIDIUM 106
89,IRIDIUM 130,IRIDIUM 143
90,IRIDIUM 100,IRIDIUM 135
91,IRIDIUM 100,IRIDIUM 120
92,IRIDIUM 103,IRIDIUM 106
93,IRIDIUM 157,IRIDIUM 168
94,IRIDIUM 120,IRIDIUM 106
95,IRIDIUM 130,IRIDIUM 143
96,IRIDIUM 129,IRIDIUM 106
97,IRIDIUM 129,IRIDIUM 106
98,IRIDIUM 110,IRIDIUM 160
99,IRIDIUM 119,IRIDIUM 110
100,IRIDIUM 151,IRIDIUM 106
101,IRIDIUM 171,IRIDIUM 150
102,IRIDIUM 156,IRIDIUM 160
103,IRIDIUM 134,IRIDIUM 130
104,IRIDIUM 103,IRIDIUM 106
105,IRIDIUM 130,IRIDIUM 143
106,IRIDIUM 151,IRIDIUM 106
107,IRIDIUM 130,IRIDIUM 143
108,IRIDIUM 151,IRIDIUM 106
109,IRIDIUM 119,IRIDIUM 110
110,IRIDIUM 165,IRIDIUM 106
111,IRIDIUM 160,IRIDIUM 130
112,IRIDIUM 143,IRIDIUM 157
113,IRIDIUM 171,IRIDIUM 150
114,IRIDIUM 165,IRIDIUM 106
115,IRIDIUM 100,IRIDIUM 120
116,IRIDIUM 151,IRIDIUM 106
117,IRIDIUM 132,IRIDIUM 100
118,IRIDIUM 100,IRIDIUM 120
119,IRIDIUM 100,IRIDIUM 120
120,IRIDIUM 110,IRIDIUM 119
121,IRIDIUM 156,IRIDIUM 160
122,IRIDIUM 110,IRIDIUM 119
123,IRIDIUM 119,IRIDIUM 110
124,IRIDIUM 165,IRIDIUM 106
125,IRIDIUM 100,IRIDIUM 120
126,IRIDIUM 132,IRIDIUM 100
127,IRIDIUM 100,IRIDIUM 120
128,IRIDIUM 132,IRIDIUM 100
129,IRIDIUM 156,IRIDIUM 160
130,IRIDIUM 100,IRIDIUM 120
