episode,source,target
1,IRIDIUM 100,IRIDIUM 144
2,IRIDIUM 104,IRIDIUM 119
3,IRIDIUM 120,IRIDIUM 144
4,IRIDIUM 123,IRIDIUM 134
5,IRIDIUM 143,IRIDIUM 119
6,IRIDIUM 154,IRIDIUM 147
7,IRIDIUM 148,IRIDIUM 168
8,IRIDIUM 148,IRIDIUM 168
9,IRIDIUM 138,IRIDIUM 144
10,IRIDIUM 160,IRIDIUM 163
11,IRIDIUM 143,IRIDIUM 119
12,IRIDIUM 108,IRIDIUM 171
13,IRIDIUM 144,IRIDIUM 120
14,IRIDIUM 121,IRIDIUM 144
15,IRIDIUM 120,IRIDIUM 144
16,IRIDIUM 118,IRIDIUM 171
17,IRIDIUM 160,IRIDIUM 163
18,IRIDIUM 160,IRIDIUM 163
19,IRIDIUM 144,IRIDIUM 164
20,IRIDIUM 138,IRIDIUM 144
21,IRIDIUM 104,IRIDIUM 119
22,IRIDIUM 128,IRIDIUM 119
23,IRIDIUM 100,IRIDIUM 144
24,IRIDIUM 144,IRIDIUM 164
25,IRIDIUM 154,IRIDIUM 147
26,IRIDIUM 143,IRIDIUM 119
27,IRIDIUM 121,IRIDIUM 144
28,IRIDIUM 144,IRIDIUM 164
29,IRIDIUM 118,IRIDIUM 171
30,IRIDIUM 143,IRIDIUM 148
31,IRIDIUM 144,IRIDIUM 164
32,IRIDIUM 144,IRIDIUM 120
33,IRIDIUM 108,IRIDIUM 171
34,IRIDIUM 100,IRIDIUM 144
35,IRIDIUM 147,IRIDIUM 171
36,IRIDIUM 143,IRIDIUM 148
37,IRIDIUM 147,IRIDIUM 171
38,IRIDIUM 121,IRIDIUM 144
39,IRIDIUM 143,IRIDIUM 119
40,IRIDIUM 154,IRIDIUM 147
41,IRIDIUM 148,IRIDIUM 168
42,IRIDIUM 144,IRIDIUM 120
43,IRIDIUM 108,IRIDIUM 171
44,IRIDIUM 137,IRIDIUM 134
45,IRIDIUM 160,IRIDIUM 163
46,IRIDIUM 100,IRIDIUM 144
47,IRIDIUM 148,IRIDIUM 168
48,IRIDIUM 143,IRIDIUM 148
49,IRIDIUM 128,IRIDIUM 119
50,IRIDIUM 104,IRIDIUM 148
51,IRIDIUM 120,IRIDIUM 144
52,IRIDIUM 138,IRIDIUM 144
53,IRIDIUM 144,IRIDIUM 120
54,IRIDIUM 108,IRIDIUM 171
55,IRIDIUM 147,IRIDIUM 171
56,IRIDIUM 138,IRIDIUM 144
57,IRIDIUM 160,IRIDIUM 163
58,IRIDIUM 143,IRIDIUM 119
59,IRIDIUM 154,IRIDIUM 147
60,IRIDIUM 147,IRIDIUM 171
61,IRIDIUM 100,IRIDIUM 125
62,IRIDIUM 104,IRIDIUM 119
63,IRIDIUM 148,IRIDIUM 168
64,IRIDIUM 118,IRIDIUM 171
65,IRIDIUM 104,IRIDIUM 148
66,IRIDIUM 118,IRIDIUM 171
67,IRIDIUM 123,IRIDIUM 134
68,IRIDIUM 118,IRIDIUM 171
69,IRIDIUM 120,IRIDIUM 144
70,IRIDIUM 144,IRIDIUM 120
71,IRIDIUM 104,IRIDIUM 148
72,IRIDIUM 108,IRIDIUM 171
73,IRIDIUM 100,IRIDIUM 125
74,IRIDIUM 144,IRIDIUM 120
75,IRIDIUM 160,IRIDIUM 163
76,IRIDIUM 138,IRIDIUM 144
77,IRIDIUM 137,IRIDIUM 134
78,IRIDIUM 118,IRIDIUM 171
79,IRIDIUM 118,IRIDIUM 171
80,IRIDIUM 144,IRIDIUM 164
81,IRIDIUM 108,IRIDIUM 171
82,IRIDIUM 123,IRIDIUM 134
83,IRIDIUM 100,IRIDIUM 125
84,IRIDIUM 108,IRIDIUM 171
85,IRIDIUM 147,IRIDIUM 171
86,IRIDIUM 143,IRIDIUM 148
87,IRIDIUM 144,IRIDIUM 120
88,IRIDIUM 100,IRIDIUM 144
89,IRIDIUM 100,IRIDIUM 125
90,IRIDIUM 100,IRIDIUM 125
91,IRIDIUM 100,IRIDIUM 144
92,IRIDIUM 144,IRIDIUM 164
93,IRIDIUM 100,IRIDIUM 125
94,IRIDIUM 137,IRIDIUM 134
95,IRIDIUM 148,IRIDIUM 168
96,IRIDIUM 120,IRIDIUM 144
97,IRIDIUM 160,IRIDIUM 163
98,IRIDIUM 123,IRIDIUM 134
99,IRIDIUM 100,IRIDIUM 125
100,IRIDIUM 108,IRIDIUM 171
101,IRIDIUM 100,IRIDIUM 125
102,IRIDIUM 138,IRIDIUM 144
103,IRIDIUM 148,IRIDIUM 168
104,IRIDIUM 104,IRIDIUM 119
105,IRIDIUM 108,IRIDIUM 171
106,IRIDIUM 108,IRIDIUM 171
107,IRIDIUM 160,IRIDIUM 163
108,IRIDIUM 120,IRIDIUM 144
109,IRIDIUM 118,IRIDIUM 171
110,IRIDIUM 128,IRIDIUM 119
111,IRIDIUM 144,IRIDIUM 164
112,IRIDIUM 160,IRIDIUM 163
113,IRIDIUM 144,IRIDIUM 164
114,IRIDIUM 144,IRIDIUM 164
115,IRIDIUM 143,IRIDIUM 119
116,IRIDIUM 148,IRIDIUM 168
117,IRIDIUM 143,IRIDIUM 148
118,IRIDIUM 123,IRIDIUM 134
119,IRIDIUM 104,IRIDIUM 148
120,IRIDIUM 100,IRIDIUM 144
121,IRIDIUM 118,IRIDIUM 171
122,IRIDIUM 128,IRIDIUM 119
123,IRIDIUM 144,IRIDIUM 164
124,IRIDIUM 148,IRIDIUM 168
125,IRIDIUM 120,IRIDIUM 144
126,IRIDIUM 104,IRIDIUM 148
127,IRIDIUM 104,IRIDIUM 119
128,IRIDIUM 123,IRIDIUM 134
129,IRIDIUM 147,IRIDIUM 171
130,IRIDIUM 104,IRIDIUM 148
131,IRIDIUM 123,IRIDIUM 134
132,IRIDIUM 123,IRIDIUM 134
133,IRIDIUM 121,IRIDIUM 144
134,IRIDIUM 148,IRIDIUM 168
135,IRIDIUM 121,IRIDIUM 144
136,IRIDIUM 100,IRIDIUM 144
137,IRIDIUM 144,IRIDIUM 120
138,IRIDIUM 108,IRIDIUM 171
139,IRIDIUM 121,IRIDIUM 144
140,IRIDIUM 143,IRIDIUM 119
141,IRIDIUM 100,IRIDIUM 144
142,IRIDIUM 148,IRIDIUM 168
143,IRIDIUM 144,IRIDIUM 164
144,IRIDIUM 118,IRIDIUM 171
145,IRIDIUM 147,IRIDIUM 171
146,IRIDIUM 154,IRIDIUM 147
147,IRIDIUM 104,IRIDIUM 119
148,IRIDIUM 108,IRIDIUM 171
149,IRIDIUM 148,IRIDIUM 168
150,IRIDIUM 104,IRIDIUM 148
151,IRIDIUM 147,IRIDIUM 171
152,IRIDIUM 160,IRIDIUM 163
153,IRIDIUM 143,IRIDIUM 119
154,IRIDIUM 118,IRIDIUM 171
155,IRIDIUM 100,IRIDIUM 125
156,IRIDIUM 143,IRIDIUM 148
157,IRIDIUM 121,IRIDIUM 144
158,IRIDIUM 123,IRIDIUM 134
159,IRIDIUM 138,IRIDIUM 144
160,IRIDIUM 144,IRIDIUM 164
161,IRIDIUM 118,IRIDIUM 171
162,IRIDIUM 138,IRIDIUM 144
163,IRIDIUM 104,IRIDIUM 148
164,IRIDIUM 104,IRIDIUM 119
165,IRIDIUM 147,IRIDIUM 171
166,IRIDIUM 120,IRIDIUM 144
167,IRIDIUM 120,IRIDIUM 144
168,IRIDIUM 121,IRIDIUM 144
169,IRIDIUM 147,IRIDIUM 171
170,IRIDIUM 148,IRIDIUM 168
171,IRIDIUM 154,IRIDIUM 147
172,IRIDIUM 143,IRIDIUM 119
173,IRIDIUM 154,IRIDIUM 147
174,IRIDIUM 121,IRIDIUM 144
175,IRIDIUM 160,IRIDIUM 163
176,IRIDIUM 104,IRIDIUM 148
177,IRIDIUM 144,IRIDIUM 120
178,IRIDIUM 144,IRIDIUM 164
179,IRIDIUM 138,IRIDIUM 144
180,IRIDIUM 143,IRIDIUM 119
181,IRIDIUM 144,IRIDIUM 164
182,IRIDIUM 123,IRIDIUM 134
183,IRIDIUM 147,IRIDIUM 171
184,IRIDIUM 118,IRIDIUM 171
185,IRIDIUM 123,IRIDIUM 134
186,IRIDIUM 148,IRIDIUM 168
187,IRIDIUM 148,IRIDIUM 168
188,IRIDIUM 144,IRIDIUM 120
189,IRIDIUM 108,IRIDIUM 171
190,IRIDIUM 144,IRIDIUM 120
191,IRIDIUM 144,IRIDIUM 164
192,IRIDIUM 137,IRIDIUM 134
193,IRIDIUM 128,IRIDIUM 119
194,IRIDIUM 137,IRIDIUM 134
195,IRIDIUM 143,IRIDIUM 119
196,IRIDIUM 144,IRIDIUM 120
197,IRIDIUM 100,IRIDIUM 125
198,IRIDIUM 118,IRIDIUM 171
199,IRIDIUM 154,IRIDIUM 147
200,IRIDIUM 118,IRIDIUM 171
201,IRIDIUM 160,IRIDIUM 163
202,IRIDIUM 108,IRIDIUM 171
203,IRIDIUM 120,IRIDIUM 144
204,IRIDIUM 120,IRIDIUM 144
