episode,source,target
1,IRIDIUM 106,IRIDIUM 151
2,IRIDIUM 106,IRIDIUM 165
3,IRIDIUM 151,IRIDIUM 106
4,IRIDIUM 134,IRIDIUM 142
5,IRIDIUM 154,IRIDIUM 120
6,IRIDIUM 106,IRIDIUM 151
7,IRIDIUM 106,IRIDIUM 151
8,IRIDIUM 154,IRIDIUM 120
9,IRIDIUM 106,IRIDIUM 151
10,IRIDIUM 135,IRIDIUM 120
11,IRIDIUM 143,IRIDIUM 142
12,IRIDIUM 112,IRIDIUM 173
13,IRIDIUM 106,IRIDIUM 171
14,IRIDIUM 173,IRIDIUM 112
15,IRIDIUM 157,IRIDIUM 143
16,IRIDIUM 173,IRIDIUM 112
17,IRIDIUM 117,IRIDIUM 112
18,IRIDIUM 106,IRIDIUM 171
19,IRIDIUM 119,IRIDIUM 143
20,IRIDIUM 106,IRIDIUM 171
21,IRIDIUM 106,IRIDIUM 165
22,IRIDIUM 112,IRIDIUM 173
23,IRIDIUM 165,IRIDIUM 154
24,IRIDIUM 106,IRIDIUM 151
25,IRIDIUM 106,IRIDIUM 151
26,IRIDIUM 106,IRIDIUM 171
27,IRIDIUM 144,IRIDIUM 150
28,IRIDIUM 106,IRIDIUM 151
29,IRIDIUM 112,IRIDIUM 173
30,IRIDIUM 119,IRIDIUM 143
31,IRIDIUM 154,IRIDIUM 120
32,IRIDIUM 106,IRIDIUM 165
33,IRIDIUM 119,IRIDIUM 143
34,IRIDIUM 136,IRIDIUM 142
35,IRIDIUM 135,IRIDIUM 120
36,IRIDIUM 144,IRIDIUM 150
37,IRIDIUM 102,IRIDIUM 143
38,IRIDIUM 171,IRIDIUM 106
39,IRIDIUM 134,IRIDIUM 142
40,IRIDIUM 112,IRIDIUM 173
41,IRIDIUM 134,IRIDIUM 142
42,IRIDIUM 144,IRIDIUM 150
43,IRIDIUM 171,IRIDIUM 106
44,IRIDIUM 134,IRIDIUM 142
45,IRIDIUM 106,IRIDIUM 165
46,IRIDIUM 117,IRIDIUM 112
47,IRIDIUM 144,IRIDIUM 150
48,IRIDIUM 112,IRIDIUM 173
49,IRIDIUM 102,IRIDIUM 143
50,IRIDIUM 173,IRIDIUM 112
51,IRIDIUM 106,IRIDIUM 151
52,IRIDIUM 135,IRIDIUM 120
53,IRIDIUM 136,IRIDIUM 142
54,IRIDIUM 151,IRIDIUM 106
55,IRIDIUM 165,IRIDIUM 154
56,IRIDIUM 102,IRIDIUM 143
57,IRIDIUM 144,IRIDIUM 150
58,IRIDIUM 135,IRIDIUM 120
59,IRIDIUM 144,IRIDIUM 150
60,IRIDIUM 171,IRIDIUM 106
61,IRIDIUM 106,IRIDIUM 171
62,IRIDIUM 135,IRIDIUM 120
63,IRIDIUM 103,IRIDIUM 106
64,IRIDIUM 154,IRIDIUM 120
65,IRIDIUM 136,IRIDIUM 142
66,IRIDIUM 151,IRIDIUM 106
67,IRIDIUM 165,IRIDIUM 154
68,IRIDIUM 117,IRIDIUM 112
69,IRIDIUM 144,IRIDIUM 150
70,IRIDIUM 134,IRIDIUM 142
71,IRIDIUM 117,IRIDIUM 112
72,IRIDIUM 154,IRIDIUM 120
73,IRIDIUM 106,IRIDIUM 171
74,IRIDIUM 144,IRIDIUM 150
75,IRIDIUM 151,IRIDIUM 106
76,IRIDIUM 106,IRIDIUM 171
77,IRIDIUM 102,IRIDIUM 143
78,IRIDIUM 151,IRIDIUM 106
79,IRIDIUM 136,IRIDIUM 142
80,IRIDIUM 171,IRIDIUM 106
81,IRIDIUM 165,IRIDIUM 154
82,IRIDIUM 151,IRIDIUM 106
83,IRIDIUM 173,IRIDIUM 112
84,IRIDIUM 157,IRIDIUM 143
85,IRIDIUM 106,IRIDIUM 171
86,IRIDIUM 106,IRIDIUM 151
87,IRIDIUM 135,IRIDIUM 120
88,IRIDIUM 117,IRIDIUM 112
89,IRIDIUM 157,IRIDIUM 143
90,IRIDIUM 136,IRIDIUM 142
91,IRIDIUM 136,IRIDIUM 142
92,IRIDIUM 112,IRIDIUM 173
93,IRIDIUM 151,IRIDIUM 106
94,IRIDIUM 106,IRIDIUM 171
95,IRIDIUM 106,IRIDIUM 151
96,IRIDIUM 117,IRIDIUM 112
97,IRIDIUM 119,IRIDIUM 143
98,IRIDIUM 173,IRIDIUM 112
99,IRIDIUM 171,IRIDIUM 106
100,IRIDIUM 151,IRIDIUM 106
101,IRIDIUM 157,IRIDIUM 143
102,IRIDIUM 117,IRIDIUM 112
103,IRIDIUM 106,IRIDIUM 171
104,IRIDIUM 144,IRIDIUM 150
105,IRIDIUM 117,IRIDIUM 112
106,IRIDIUM 130,IRIDIUM 112
107,IRIDIUM 151,IRIDIUM 106
108,IRIDIUM 173,IRIDIUM 112
109,IRIDIUM 103,IRIDIUM 106
110,IRIDIUM 165,IRIDIUM 154
111,IRIDIUM 117,IRIDIUM 112
112,IRIDIUM 106,IRIDIUM 151
113,IRIDIUM 106,IRIDIUM 151
114,IRIDIUM 130,IRIDIUM 112
115,IRIDIUM 102,IRIDIUM 143
116,IRIDIUM 119,IRIDIUM 143
117,IRIDIUM 143,IRIDIUM 142
118,IRIDIUM 102,IRIDIUM 143
119,IRIDIUM 135,IRIDIUM 120
120,IRIDIUM 117,IRIDIUM 112
121,IRIDIUM 136,IRIDIUM 142
122,IRIDIUM 117,IRIDIUM 112
123,IRIDIUM 144,IRIDIUM 150
124,IRIDIUM 151,IRIDIUM 106
125,IRIDIUM 154,IRIDIUM 120
126,IRIDIUM 136,IRIDIUM 142
127,IRIDIUM 106,IRIDIUM 171
128,IRIDIUM 130,IRIDIUM 112
129,IRIDIUM 130,IRIDIUM 112
130,IRIDIUM 151,IRIDIUM 106
131,IRIDIUM 106,IRIDIUM 151
132,IRIDIUM 151,IRIDIUM 106
133,IRIDIUM 106,IRIDIUM 151
134,IRIDIUM 135,IRIDIUM 120
135,IRIDIUM 117,IRIDIUM 112
136,IRIDIUM 130,IRIDIUM 112
137,IRIDIUM 106,IRIDIUM 171
138,IRIDIUM 165,IRIDIUM 154
139,IRIDIUM 112,IRIDIUM 173
140,IRIDIUM 119,IRIDIUM 143
141,IRIDIUM 136,IRIDIUM 142
142,IRIDIUM 102,IRIDIUM 143
143,IRIDIUM 117,IRIDIUM 112
144,IRIDIUM 106,IRIDIUM 165
145,IRIDIUM 173,IRIDIUM 112
146,IRIDIUM 130,IRIDIUM 112
