episode,source,target
1,IRIDIUM 137,IRIDIUM 114
2,IRIDIUM 164,IRIDIUM 110
3,IRIDIUM 120,IRIDIUM 110
4,IRIDIUM 122,IRIDIUM 145
5,IRIDIUM 160,IRIDIUM 145
6,IRIDIUM 137,IRIDIUM 114
7,IRIDIUM 128,IRIDIUM 145
8,IRIDIUM 113,IRIDIUM 110
9,IRIDIUM 137,IRIDIUM 114
10,IRIDIUM 100,IRIDIUM 110
11,IRIDIUM 159,IRIDIUM 145
12,IRIDIUM 138,IRIDIUM 144
13,IRIDIUM 100,IRIDIUM 144
14,IRIDIUM 104,IRIDIUM 102
15,IRIDIUM 102,IRIDIUM 114
16,IRIDIUM 120,IRIDIUM 110
17,IRIDIUM 145,IRIDIUM 163
18,IRIDIUM 100,IRIDIUM 144
19,IRIDIUM 128,IRIDIUM 145
20,IRIDIUM 144,IRIDIUM 100
21,IRIDIUM 104,IRIDIUM 102
22,IRIDIUM 144,IRIDIUM 100
23,IRIDIUM 159,IRIDIUM 145
24,IRIDIUM 104,IRIDIUM 102
25,IRIDIUM 147,IRIDIUM 106
26,IRIDIUM 145,IRIDIUM 163
27,IRIDIUM 138,IRIDIUM 144
28,IRIDIUM 164,IRIDIUM 110
29,IRIDIUM 152,IRIDIUM 110
30,IRIDIUM 163,IRIDIUM 102
31,IRIDIUM 128,IRIDIUM 145
32,IRIDIUM 163,IRIDIUM 102
33,IRIDIUM 113,IRIDIUM 110
34,IRIDIUM 144,IRIDIUM 100
35,IRIDIUM 120,IRIDIUM 110
36,IRIDIUM 120,IRIDIUM 110
37,IRIDIUM 163,IRIDIUM 102
38,IRIDIUM 137,IRIDIUM 114
39,IRIDIUM 118,IRIDIUM 110
40,IRIDIUM 102,IRIDIUM 114
41,IRIDIUM 102,IRIDIUM 114
42,IRIDIUM 100,IRIDIUM 144
43,IRIDIUM 137,IRIDIUM 114
44,IRIDIUM 147,IRIDIUM 106
45,IRIDIUM 100,IRIDIUM 110
46,IRIDIUM 160,IRIDIUM 145
47,IRIDIUM 100,IRIDIUM 144
48,IRIDIUM 138,IRIDIUM 144
49,IRIDIUM 163,IRIDIUM 102
50,IRIDIUM 138,IRIDIUM 144
51,IRIDIUM 102,IRIDIUM 114
