episode,source,target
1,IRIDIUM 160,IRIDIUM 114
2,IRIDIUM 180,IRIDIUM 145
3,IRIDIUM 123,IRIDIUM 114
4,IRIDIUM 120,IRIDIUM 110
5,IRIDIUM 145,IRIDIUM 128
6,IRIDIUM 160,IRIDIUM 114
7,IRIDIUM 148,IRIDIUM 145
8,IRIDIUM 137,IRIDIUM 145
9,IRIDIUM 104,IRIDIUM 102
10,IRIDIUM 160,IRIDIUM 114
11,IRIDIUM 145,IRIDIUM 159
12,IRIDIUM 122,IRIDIUM 145
13,IRIDIUM 120,IRIDIUM 110
14,IRIDIUM 104,IRIDIUM 102
15,IRIDIUM 145,IRIDIUM 159
16,IRIDIUM 128,IRIDIUM 145
17,IRIDIUM 145,IRIDIUM 112
18,IRIDIUM 141,IRIDIUM 102
19,IRIDIUM 145,IRIDIUM 128
20,IRIDIUM 137,IRIDIUM 145
21,IRIDIUM 133,IRIDIUM 110
22,IRIDIUM 148,IRIDIUM 145
23,IRIDIUM 145,IRIDIUM 128
24,IRIDIUM 147,IRIDIUM 106
25,IRIDIUM 102,IRIDIUM 143
26,IRIDIUM 122,IRIDIUM 145
27,IRIDIUM 180,IRIDIUM 145
28,IRIDIUM 180,IRIDIUM 145
29,IRIDIUM 152,IRIDIUM 110
30,IRIDIUM 147,IRIDIUM 106
31,IRIDIUM 123,IRIDIUM 114
32,IRIDIUM 145,IRIDIUM 148
33,IRIDIUM 144,IRIDIUM 138
34,IRIDIUM 144,IRIDIUM 138
35,IRIDIUM 152,IRIDIUM 110
36,IRIDIUM 144,IRIDIUM 138
37,IRIDIUM 145,IRIDIUM 128
38,IRIDIUM 145,IRIDIUM 128
39,IRIDIUM 160,IRIDIUM 114
40,IRIDIUM 120,IRIDIUM 110
41,IRIDIUM 104,IRIDIUM 102
42,IRIDIUM 128,IRIDIUM 145
43,IRIDIUM 128,IRIDIUM 145
44,IRIDIUM 152,IRIDIUM 110
45,IRIDIUM 137,IRIDIUM 145
46,IRIDIUM 120,IRIDIUM 110
47,IRIDIUM 147,IRIDIUM 106
48,IRIDIUM 102,IRIDIUM 143
49,IRIDIUM 145,IRIDIUM 128
50,IRIDIUM 152,IRIDIUM 110
51,IRIDIUM 145,IRIDIUM 112
52,IRIDIUM 152,IRIDIUM 110
53,IRIDIUM 144,IRIDIUM 138
54,IRIDIUM 145,IRIDIUM 159
55,IRIDIUM 159,IRIDIUM 145
56,IRIDIUM 104,IRIDIUM 102
57,IRIDIUM 144,IRIDIUM 138
58,IRIDIUM 141,IRIDIUM 102
59,IRIDIUM 141,IRIDIUM 102
60,IRIDIUM 120,IRIDIUM 110
61,IRIDIUM 137,IRIDIUM 145
62,IRIDIUM 137,IRIDIUM 145
63,IRIDIUM 148,IRIDIUM 145
64,IRIDIUM 160,IRIDIUM 114
65,IRIDIUM 144,IRIDIUM 138
66,IRIDIUM 141,IRIDIUM 102
67,IRIDIUM 120,IRIDIUM 110
68,IRIDIUM 145,IRIDIUM 148
69,IRIDIUM 128,IRIDIUM 145
70,IRIDIUM 122,IRIDIUM 145
