episode,source,target
1,IRIDIUM 108,IRIDIUM 171
2,IRIDIUM 154,IRIDIUM 147
3,IRIDIUM 154,IRIDIUM 147
4,IRIDIUM 119,IRIDIUM 104
5,IRIDIUM 123,IRIDIUM 119
6,IRIDIUM 104,IRIDIUM 148
7,IRIDIUM 104,IRIDIUM 119
8,IRIDIUM 137,IRIDIUM 134
9,IRIDIUM 108,IRIDIUM 171
10,IRIDIUM 163,IRIDIUM 119
11,IRIDIUM 106,IRIDIUM 147
12,IRIDIUM 138,IRIDIUM 144
13,IRIDIUM 104,IRIDIUM 148
14,IRIDIUM 106,IRIDIUM 147
15,IRIDIUM 108,IRIDIUM 171
16,IRIDIUM 163,IRIDIUM 102
17,IRIDIUM 104,IRIDIUM 119
18,IRIDIUM 121,IRIDIUM 144
19,IRIDIUM 164,IRIDIUM 144
20,IRIDIUM 106,IRIDIUM 147
21,IRIDIUM 119,IRIDIUM 163
22,IRIDIUM 119,IRIDIUM 163
23,IRIDIUM 123,IRIDIUM 168
24,IRIDIUM 118,IRIDIUM 171
25,IRIDIUM 104,IRIDIUM 148
26,IRIDIUM 128,IRIDIUM 134
27,IRIDIUM 121,IRIDIUM 144
28,IRIDIUM 138,IRIDIUM 144
29,IRIDIUM 125,IRIDIUM 171
30,IRIDIUM 106,IRIDIUM 147
31,IRIDIUM 118,IRIDIUM 171
32,IRIDIUM 163,IRIDIUM 102
33,IRIDIUM 108,IRIDIUM 171
34,IRIDIUM 118,IRIDIUM 171
35,IRIDIUM 125,IRIDIUM 171
36,IRIDIUM 106,IRIDIUM 147
37,IRIDIUM 123,IRIDIUM 119
38,IRIDIUM 118,IRIDIUM 171
39,IRIDIUM 118,IRIDIUM 171
40,IRIDIUM 104,IRIDIUM 119
41,IRIDIUM 163,IRIDIUM 102
42,IRIDIUM 106,IRIDIUM 147
43,IRIDIUM 144,IRIDIUM 154
44,IRIDIUM 123,IRIDIUM 119
45,IRIDIUM 123,IRIDIUM 168
46,IRIDIUM 144,IRIDIUM 154
47,IRIDIUM 104,IRIDIUM 119
48,IRIDIUM 104,IRIDIUM 119
49,IRIDIUM 119,IRIDIUM 104
50,IRIDIUM 108,IRIDIUM 171
51,IRIDIUM 163,IRIDIUM 119
52,IRIDIUM 119,IRIDIUM 104
53,IRIDIUM 144,IRIDIUM 154
54,IRIDIUM 121,IRIDIUM 144
55,IRIDIUM 100,IRIDIUM 144
56,IRIDIUM 154,IRIDIUM 147
57,IRIDIUM 125,IRIDIUM 171
58,IRIDIUM 128,IRIDIUM 134
59,IRIDIUM 118,IRIDIUM 171
60,IRIDIUM 119,IRIDIUM 104
61,IRIDIUM 104,IRIDIUM 148
62,IRIDIUM 121,IRIDIUM 144
63,IRIDIUM 144,IRIDIUM 154
64,IRIDIUM 144,IRIDIUM 154
65,IRIDIUM 125,IRIDIUM 171
66,IRIDIUM 125,IRIDIUM 171
67,IRIDIUM 119,IRIDIUM 104
68,IRIDIUM 123,IRIDIUM 119
69,IRIDIUM 138,IRIDIUM 144
70,IRIDIUM 104,IRIDIUM 148
71,IRIDIUM 138,IRIDIUM 144
72,IRIDIUM 163,IRIDIUM 102
73,IRIDIUM 154,IRIDIUM 147
74,IRIDIUM 137,IRIDIUM 134
75,IRIDIUM 108,IRIDIUM 171
76,IRIDIUM 100,IRIDIUM 144
77,IRIDIUM 123,IRIDIUM 119
78,IRIDIUM 163,IRIDIUM 119
79,IRIDIUM 119,IRIDIUM 163
80,IRIDIUM 123,IRIDIUM 119
81,IRIDIUM 154,IRIDIUM 147
82,IRIDIUM 123,IRIDIUM 168
83,IRIDIUM 100,IRIDIUM 144
84,IRIDIUM 100,IRIDIUM 144
85,IRIDIUM 164,IRIDIUM 144
86,IRIDIUM 106,IRIDIUM 147
87,IRIDIUM 108,IRIDIUM 171
88,IRIDIUM 123,IRIDIUM 119
89,IRIDIUM 123,IRIDIUM 119
90,IRIDIUM 144,IRIDIUM 154
91,IRIDIUM 100,IRIDIUM 144
92,IRIDIUM 100,IRIDIUM 144
93,IRIDIUM 100,IRIDIUM 144
94,IRIDIUM 123,IRIDIUM 168
95,IRIDIUM 164,IRIDIUM 144
96,IRIDIUM 108,IRIDIUM 171
97,IRIDIUM 100,IRIDIUM 144
98,IRIDIUM 125,IRIDIUM 171
99,IRIDIUM 121,IRIDIUM 144
100,IRIDIUM 154,IRIDIUM 147
101,IRIDIUM 100,IRIDIUM 144
102,IRIDIUM 128,IRIDIUM 134
103,IRIDIUM 108,IRIDIUM 171
104,IRIDIUM 164,IRIDIUM 144
