episode,source,target
1,IRIDIUM 122,IRIDIUM 139
2,IRIDIUM 145,IRIDIUM 140
3,IRIDIUM 145,IRIDIUM 140
4,IRIDIUM 109,IRIDIUM 152
5,IRIDIUM 152,IRIDIUM 109
6,IRIDIUM 131,IRIDIUM 159
7,IRIDIUM 122,IRIDIUM 139
8,IRIDIUM 122,IRIDIUM 139
9,IRIDIUM 122,IRIDIUM 111
10,IRIDIUM 152,IRIDIUM 166
11,IRIDIUM 180,IRIDIUM 139
12,IRIDIUM 133,IRIDIUM 153
13,IRIDIUM 149,IRIDIUM 152
14,IRIDIUM 122,IRIDIUM 111
15,IRIDIUM 112,IRIDIUM 140
16,IRIDIUM 122,IRIDIUM 139
17,IRIDIUM 180,IRIDIUM 139
18,IRIDIUM 133,IRIDIUM 167
19,IRIDIUM 152,IRIDIUM 109
20,IRIDIUM 152,IRIDIUM 109
21,IRIDIUM 153,IRIDIUM 121
22,IRIDIUM 153,IRIDIUM 121
23,IRIDIUM 140,IRIDIUM 159
24,IRIDIUM 180,IRIDIUM 139
25,IRIDIUM 140,IRIDIUM 159
26,IRIDIUM 180,IRIDIUM 139
27,IRIDIUM 109,IRIDIUM 152
28,IRIDIUM 131,IRIDIUM 159
29,IRIDIUM 112,IRIDIUM 140
30,IRIDIUM 141,IRIDIUM 131
31,IRIDIUM 153,IRIDIUM 121
32,IRIDIUM 133,IRIDIUM 167
33,IRIDIUM 153,IRIDIUM 121
34,IRIDIUM 140,IRIDIUM 145
35,IRIDIUM 141,IRIDIUM 131
36,IRIDIUM 133,IRIDIUM 167
37,IRIDIUM 140,IRIDIUM 159
38,IRIDIUM 131,IRIDIUM 159
39,IRIDIUM 153,IRIDIUM 121
40,IRIDIUM 153,IRIDIUM 166
41,IRIDIUM 140,IRIDIUM 159
42,IRIDIUM 153,IRIDIUM 121
43,IRIDIUM 122,IRIDIUM 111
44,IRIDIUM 152,IRIDIUM 133
45,IRIDIUM 133,IRIDIUM 167
46,IRIDIUM 133,IRIDIUM 153
47,IRIDIUM 129,IRIDIUM 152
48,IRIDIUM 131,IRIDIUM 159
49,IRIDIUM 152,IRIDIUM 166
50,IRIDIUM 153,IRIDIUM 133
51,IRIDIUM 140,IRIDIUM 145
52,IRIDIUM 122,IRIDIUM 139
53,IRIDIUM 140,IRIDIUM 159
54,IRIDIUM 133,IRIDIUM 153
55,IRIDIUM 180,IRIDIUM 139
56,IRIDIUM 152,IRIDIUM 133
57,IRIDIUM 131,IRIDIUM 159
58,IRIDIUM 131,IRIDIUM 159
59,IRIDIUM 153,IRIDIUM 121
60,IRIDIUM 153,IRIDIUM 133
61,IRIDIUM 180,IRIDIUM 139
62,IRIDIUM 153,IRIDIUM 133
63,IRIDIUM 122,IRIDIUM 139
64,IRIDIUM 149,IRIDIUM 152
65,IRIDIUM 141,IRIDIUM 131
66,IRIDIUM 131,IRIDIUM 159
67,IRIDIUM 152,IRIDIUM 166
68,IRIDIUM 180,IRIDIUM 139
69,IRIDIUM 141,IRIDIUM 131
70,IRIDIUM 141,IRIDIUM 131
71,IRIDIUM 140,IRIDIUM 159
72,IRIDIUM 140,IRIDIUM 145
73,IRIDIUM 153,IRIDIUM 133
74,IRIDIUM 149,IRIDIUM 152
75,IRIDIUM 133,IRIDIUM 167
76,IRIDIUM 153,IRIDIUM 166
77,IRIDIUM 141,IRIDIUM 131
78,IRIDIUM 133,IRIDIUM 167
79,IRIDIUM 112,IRIDIUM 140
80,IRIDIUM 152,IRIDIUM 109
81,IRIDIUM 129,IRIDIUM 152
82,IRIDIUM 153,IRIDIUM 133
83,IRIDIUM 152,IRIDIUM 133
84,IRIDIUM 149,IRIDIUM 152
85,IRIDIUM 149,IRIDIUM 152
86,IRIDIUM 140,IRIDIUM 145
87,IRIDIUM 112,IRIDIUM 140
88,IRIDIUM 112,IRIDIUM 140
89,IRIDIUM 131,IRIDIUM 159
90,IRIDIUM 152,IRIDIUM 133
91,IRIDIUM 109,IRIDIUM 152
92,IRIDIUM 153,IRIDIUM 166
93,IRIDIUM 153,IRIDIUM 166
94,IRIDIUM 145,IRIDIUM 140
95,IRIDIUM 140,IRIDIUM 159
96,IRIDIUM 133,IRIDIUM 167
97,IRIDIUM 180,IRIDIUM 139
98,IRIDIUM 133,IRIDIUM 153
99,IRIDIUM 109,IRIDIUM 152
100,IRIDIUM 129,IRIDIUM 152
101,IRIDIUM 145,IRIDIUM 140
102,IRIDIUM 152,IRIDIUM 133
103,IRIDIUM 133,IRIDIUM 167
104,IRIDIUM 145,IRIDIUM 140
105,IRIDIUM 133,IRIDIUM 167
106,IRIDIUM 152,IRIDIUM 109
107,IRIDIUM 145,IRIDIUM 140
108,IRIDIUM 140,IRIDIUM 145
109,IRIDIUM 153,IRIDIUM 133
110,IRIDIUM 122,IRIDIUM 111
111,IRIDIUM 112,IRIDIUM 140
112,IRIDIUM 140,IRIDIUM 145
113,IRIDIUM 133,IRIDIUM 167
114,IRIDIUM 152,IRIDIUM 133
115,IRIDIUM 153,IRIDIUM 133
116,IRIDIUM 152,IRIDIUM 166
117,IRIDIUM 122,IRIDIUM 139
118,IRIDIUM 145,IRIDIUM 140
119,IRIDIUM 153,IRIDIUM 133
120,IRIDIUM 141,IRIDIUM 131
121,IRIDIUM 131,IRIDIUM 159
122,IRIDIUM 153,IRIDIUM 121
123,IRIDIUM 133,IRIDIUM 167
124,IRIDIUM 153,IRIDIUM 166
