episode,source,target
1,IRIDIUM 106,IRIDIUM 147
2,IRIDIUM 106,IRIDIUM 147
3,IRIDIUM 168,IRIDIUM 148
4,IRIDIUM 148,IRIDIUM 168
5,IRIDIUM 147,IRIDIUM 100
6,IRIDIUM 154,IRIDIUM 147
7,IRIDIUM 163,IRIDIUM 102
8,IRIDIUM 102,IRIDIUM 163
9,IRIDIUM 146,IRIDIUM 144
10,IRIDIUM 163,IRIDIUM 160
11,IRIDIUM 171,IRIDIUM 147
12,IRIDIUM 102,IRIDIUM 163
13,IRIDIUM 146,IRIDIUM 144
14,IRIDIUM 146,IRIDIUM 144
15,IRIDIUM 163,IRIDIUM 160
16,IRIDIUM 147,IRIDIUM 106
17,IRIDIUM 137,IRIDIUM 134
18,IRIDIUM 102,IRIDIUM 163
19,IRIDIUM 144,IRIDIUM 120
20,IRIDIUM 163,IRIDIUM 160
21,IRIDIUM 137,IRIDIUM 134
22,IRIDIUM 144,IRIDIUM 171
23,IRIDIUM 137,IRIDIUM 134
24,IRIDIUM 163,IRIDIUM 102
25,IRIDIUM 108,IRIDIUM 171
26,IRIDIUM 137,IRIDIUM 134
27,IRIDIUM 147,IRIDIUM 100
28,IRIDIUM 163,IRIDIUM 102
29,IRIDIUM 143,IRIDIUM 119
30,IRIDIUM 108,IRIDIUM 171
31,IRIDIUM 108,IRIDIUM 171
32,IRIDIUM 144,IRIDIUM 171
33,IRIDIUM 163,IRIDIUM 102
34,IRIDIUM 144,IRIDIUM 120
35,IRIDIUM 163,IRIDIUM 160
36,IRIDIUM 144,IRIDIUM 171
37,IRIDIUM 163,IRIDIUM 102
38,IRIDIUM 146,IRIDIUM 144
39,IRIDIUM 104,IRIDIUM 119
40,IRIDIUM 118,IRIDIUM 171
41,IRIDIUM 144,IRIDIUM 171
42,IRIDIUM 147,IRIDIUM 106
43,IRIDIUM 144,IRIDIUM 171
44,IRIDIUM 143,IRIDIUM 119
45,IRIDIUM 118,IRIDIUM 171
46,IRIDIUM 154,IRIDIUM 147
47,IRIDIUM 148,IRIDIUM 168
48,IRIDIUM 144,IRIDIUM 171
49,IRIDIUM 120,IRIDIUM 144
50,IRIDIUM 163,IRIDIUM 102
51,IRIDIUM 171,IRIDIUM 147
52,IRIDIUM 147,IRIDIUM 106
53,IRIDIUM 154,IRIDIUM 147
54,IRIDIUM 118,IRIDIUM 171
55,IRIDIUM 171,IRIDIUM 147
56,IRIDIUM 144,IRIDIUM 120
57,IRIDIUM 154,IRIDIUM 147
58,IRIDIUM 143,IRIDIUM 119
59,IRIDIUM 171,IRIDIUM 147
60,IRIDIUM 137,IRIDIUM 134
61,IRIDIUM 118,IRIDIUM 171
62,IRIDIUM 106,IRIDIUM 147
63,IRIDIUM 163,IRIDIUM 160
64,IRIDIUM 104,IRIDIUM 119
65,IRIDIUM 102,IRIDIUM 134
66,IRIDIUM 146,IRIDIUM 144
67,IRIDIUM 144,IRIDIUM 171
68,IRIDIUM 146,IRIDIUM 144
69,IRIDIUM 120,IRIDIUM 144
70,IRIDIUM 102,IRIDIUM 134
71,IRIDIUM 147,IRIDIUM 100
72,IRIDIUM 120,IRIDIUM 144
73,IRIDIUM 118,IRIDIUM 171
74,IRIDIUM 171,IRIDIUM 147
75,IRIDIUM 104,IRIDIUM 119
76,IRIDIUM 118,IRIDIUM 171
77,IRIDIUM 163,IRIDIUM 160
78,IRIDIUM 118,IRIDIUM 171
79,IRIDIUM 102,IRIDIUM 134
80,IRIDIUM 163,IRIDIUM 102
81,IRIDIUM 144,IRIDIUM 171
82,IRIDIUM 148,IRIDIUM 168
83,IRIDIUM 146,IRIDIUM 144
84,IRIDIUM 146,IRIDIUM 144
85,IRIDIUM 148,IRIDIUM 168
86,IRIDIUM 144,IRIDIUM 120
87,IRIDIUM 102,IRIDIUM 163
88,IRIDIUM 148,IRIDIUM 168
89,IRIDIUM 163,IRIDIUM 102
90,IRIDIUM 106,IRIDIUM 147
91,IRIDIUM 168,IRIDIUM 148
92,IRIDIUM 171,IRIDIUM 147
93,IRIDIUM 168,IRIDIUM 148
94,IRIDIUM 171,IRIDIUM 147
95,IRIDIUM 147,IRIDIUM 106
96,IRIDIUM 144,IRIDIUM 171
97,IRIDIUM 144,IRIDIUM 120
98,IRIDIUM 147,IRIDIUM 106
99,IRIDIUM 163,IRIDIUM 160
100,IRIDIUM 137,IRIDIUM 134
101,IRIDIUM 108,IRIDIUM 171
102,IRIDIUM 102,IRIDIUM 163
103,IRIDIUM 144,IRIDIUM 120
104,IRIDIUM 171,IRIDIUM 147
105,IRIDIUM 154,IRIDIUM 147
106,IRIDIUM 137,IRIDIUM 134
107,IRIDIUM 106,IRIDIUM 147
108,IRIDIUM 120,IRIDIUM 144
109,IRIDIUM 147,IRIDIUM 100
110,IRIDIUM 163,IRIDIUM 160
111,IRIDIUM 144,IRIDIUM 171
112,IRIDIUM 137,IRIDIUM 134
113,IRIDIUM 102,IRIDIUM 134
114,IRIDIUM 104,IRIDIUM 119
115,IRIDIUM 154,IRIDIUM 147
116,IRIDIUM 144,IRIDIUM 120
117,IRIDIUM 106,IRIDIUM 147
118,IRIDIUM 102,IRIDIUM 134
119,IRIDIUM 154,IRIDIUM 147
120,IRIDIUM 154,IRIDIUM 147
121,IRIDIUM 154,IRIDIUM 147
122,IRIDIUM 147,IRIDIUM 106
123,IRIDIUM 144,IRIDIUM 171
124,IRIDIUM 102,IRIDIUM 134
125,IRIDIUM 102,IRIDIUM 134
126,IRIDIUM 102,IRIDIUM 134
127,IRIDIUM 118,IRIDIUM 171
128,IRIDIUM 154,IRIDIUM 147
129,IRIDIUM 146,IRIDIUM 144
130,IRIDIUM 146,IRIDIUM 144
131,IRIDIUM 144,IRIDIUM 120
132,IRIDIUM 102,IRIDIUM 163
133,IRIDIUM 148,IRIDIUM 168
134,IRIDIUM 106,IRIDIUM 147
135,IRIDIUM 104,IRIDIUM 119
136,IRIDIUM 120,IRIDIUM 144
137,IRIDIUM 102,IRIDIUM 134
138,IRIDIUM 163,IRIDIUM 102
139,IRIDIUM 137,IRIDIUM 134
140,IRIDIUM 147,IRIDIUM 100
141,IRIDIUM 120,IRIDIUM 144
142,IRIDIUM 144,IRIDIUM 120
143,IRIDIUM 163,IRIDIUM 160
144,IRIDIUM 137,IRIDIUM 134
145,IRIDIUM 154,IRIDIUM 147
146,IRIDIUM 137,IRIDIUM 134
147,IRIDIUM 147,IRIDIUM 100
148,IRIDIUM 154,IRIDIUM 147
149,IRIDIUM 147,IRIDIUM 100
150,IRIDIUM 154,IRIDIUM 147
151,IRIDIUM 144,IRIDIUM 171
152,IRIDIUM 118,IRIDIUM 171
153,IRIDIUM 154,IRIDIUM 147
154,IRIDIUM 163,IRIDIUM 102
155,IRIDIUM 104,IRIDIUM 119
156,IRIDIUM 163,IRIDIUM 160
157,IRIDIUM 118,IRIDIUM 171
158,IRIDIUM 143,IRIDIUM 119
159,IRIDIUM 147,IRIDIUM 106
160,IRIDIUM 106,IRIDIUM 147
161,IRIDIUM 163,IRIDIUM 102
162,IRIDIUM 154,IRIDIUM 147
163,IRIDIUM 143,IRIDIUM 119
164,IRIDIUM 120,IRIDIUM 144
165,IRIDIUM 144,IRIDIUM 171
166,IRIDIUM 168,IRIDIUM 148
167,IRIDIUM 168,IRIDIUM 148
168,IRIDIUM 144,IRIDIUM 171
169,IRIDIUM 120,IRIDIUM 144
170,IRIDIUM 137,IRIDIUM 134
171,IRIDIUM 146,IRIDIUM 144
172,IRIDIUM 147,IRIDIUM 106
173,IRIDIUM 171,IRIDIUM 147
174,IRIDIUM 168,IRIDIUM 148
175,IRIDIUM 146,IRIDIUM 144
176,IRIDIUM 163,IRIDIUM 160
177,IRIDIUM 171,IRIDIUM 147
178,IRIDIUM 102,IRIDIUM 163
179,IRIDIUM 137,IRIDIUM 134
180,IRIDIUM 120,IRIDIUM 144
181,IRIDIUM 144,IRIDIUM 171
182,IRIDIUM 171,IRIDIUM 147
183,IRIDIUM 118,IRIDIUM 171
184,IRIDIUM 144,IRIDIUM 171
185,IRIDIUM 144,IRIDIUM 120
186,IRIDIUM 143,IRIDIUM 119
187,IRIDIUM 146,IRIDIUM 144
188,IRIDIUM 102,IRIDIUM 134
189,IRIDIUM 163,IRIDIUM 102
190,IRIDIUM 137,IRIDIUM 134
191,IRIDIUM 108,IRIDIUM 171
192,IRIDIUM 171,IRIDIUM 147
193,IRIDIUM 118,IRIDIUM 171
194,IRIDIUM 143,IRIDIUM 119
195,IRIDIUM 154,IRIDIUM 147
196,IRIDIUM 154,IRIDIUM 147
197,IRIDIUM 144,IRIDIUM 171
198,IRIDIUM 108,IRIDIUM 171
199,IRIDIUM 171,IRIDIUM 147
200,IRIDIUM 147,IRIDIUM 106
201,IRIDIUM 120,IRIDIUM 144
202,IRIDIUM 154,IRIDIUM 147
203,IRIDIUM 120,IRIDIUM 144
204,IRIDIUM 168,IRIDIUM 148
205,IRIDIUM 106,IRIDIUM 147
206,IRIDIUM 108,IRIDIUM 171
