episode,source,target
1,IRIDIUM 153,IRIDIUM 149
2,IRIDIUM 131,IRIDIUM 141
3,IRIDIUM 131,IRIDIUM 141
4,IRIDIUM 149,IRIDIUM 153
5,IRIDIUM 150,IRIDIUM 103
6,IRIDIUM 151,IRIDIUM 152
7,IRIDIUM 102,IRIDIUM 141
8,IRIDIUM 156,IRIDIUM 112
9,IRIDIUM 149,IRIDIUM 120
10,IRIDIUM 156,IRIDIUM 160
11,IRIDIUM 168,IRIDIUM 173
12,IRIDIUM 132,IRIDIUM 152
13,IRIDIUM 103,IRIDIUM 100
14,IRIDIUM 111,IRIDIUM 112
15,IRIDIUM 149,IRIDIUM 100
16,IRIDIUM 151,IRIDIUM 152
17,IRIDIUM 149,IRIDIUM 100
18,IRIDIUM 153,IRIDIUM 149
19,IRIDIUM 149,IRIDIUM 153
20,IRIDIUM 131,IRIDIUM 141
21,IRIDIUM 109,IRIDIUM 152
22,IRIDIUM 168,IRIDIUM 173
23,IRIDIUM 103,IRIDIUM 100
24,IRIDIUM 129,IRIDIUM 152
25,IRIDIUM 149,IRIDIUM 153
26,IRIDIUM 153,IRIDIUM 149
27,IRIDIUM 149,IRIDIUM 154
28,IRIDIUM 132,IRIDIUM 152
29,IRIDIUM 156,IRIDIUM 112
30,IRIDIUM 152,IRIDIUM 100
31,IRIDIUM 103,IRIDIUM 100
32,IRIDIUM 120,IRIDIUM 152
33,IRIDIUM 131,IRIDIUM 141
34,IRIDIUM 150,IRIDIUM 103
35,IRIDIUM 149,IRIDIUM 120
36,IRIDIUM 149,IRIDIUM 154
37,IRIDIUM 131,IRIDIUM 141
38,IRIDIUM 149,IRIDIUM 154
39,IRIDIUM 149,IRIDIUM 120
40,IRIDIUM 132,IRIDIUM 152
41,IRIDIUM 109,IRIDIUM 152
42,IRIDIUM 152,IRIDIUM 100
43,IRIDIUM 131,IRIDIUM 141
44,IRIDIUM 149,IRIDIUM 153
45,IRIDIUM 153,IRIDIUM 149
46,IRIDIUM 149,IRIDIUM 120
47,IRIDIUM 153,IRIDIUM 149
48,IRIDIUM 151,IRIDIUM 152
49,IRIDIUM 168,IRIDIUM 173
50,IRIDIUM 151,IRIDIUM 152
51,IRIDIUM 156,IRIDIUM 112
52,IRIDIUM 150,IRIDIUM 103
53,IRIDIUM 156,IRIDIUM 160
54,IRIDIUM 109,IRIDIUM 152
55,IRIDIUM 102,IRIDIUM 141
56,IRIDIUM 152,IRIDIUM 100
57,IRIDIUM 111,IRIDIUM 112
58,IRIDIUM 111,IRIDIUM 112
59,IRIDIUM 120,IRIDIUM 149
60,IRIDIUM 152,IRIDIUM 100
61,IRIDIUM 156,IRIDIUM 112
62,IRIDIUM 120,IRIDIUM 152
63,IRIDIUM 156,IRIDIUM 112
64,IRIDIUM 102,IRIDIUM 141
65,IRIDIUM 168,IRIDIUM 173
66,IRIDIUM 149,IRIDIUM 120
67,IRIDIUM 129,IRIDIUM 152
68,IRIDIUM 132,IRIDIUM 152
69,IRIDIUM 111,IRIDIUM 112
70,IRIDIUM 156,IRIDIUM 112
71,IRIDIUM 168,IRIDIUM 173
72,IRIDIUM 131,IRIDIUM 141
73,IRIDIUM 120,IRIDIUM 152
74,IRIDIUM 132,IRIDIUM 152
75,IRIDIUM 156,IRIDIUM 160
76,IRIDIUM 102,IRIDIUM 141
77,IRIDIUM 131,IRIDIUM 141
78,IRIDIUM 153,IRIDIUM 149
79,IRIDIUM 151,IRIDIUM 152
80,IRIDIUM 102,IRIDIUM 141
81,IRIDIUM 168,IRIDIUM 173
82,IRIDIUM 103,IRIDIUM 100
83,IRIDIUM 151,IRIDIUM 152
84,IRIDIUM 132,IRIDIUM 152
85,IRIDIUM 120,IRIDIUM 149
86,IRIDIUM 132,IRIDIUM 152
87,IRIDIUM 153,IRIDIUM 149
88,IRIDIUM 149,IRIDIUM 153
89,IRIDIUM 149,IRIDIUM 120
90,IRIDIUM 153,IRIDIUM 149
91,IRIDIUM 156,IRIDIUM 112
92,IRIDIUM 151,IRIDIUM 152
93,IRIDIUM 153,IRIDIUM 149
94,IRIDIUM 151,IRIDIUM 152
95,IRIDIUM 109,IRIDIUM 152
96,IRIDIUM 156,IRIDIUM 160
97,IRIDIUM 103,IRIDIUM 100
98,IRIDIUM 168,IRIDIUM 173
99,IRIDIUM 102,IRIDIUM 141
100,IRIDIUM 109,IRIDIUM 152
101,IRIDIUM 152,IRIDIUM 100
102,IRIDIUM 149,IRIDIUM 154
103,IRIDIUM 149,IRIDIUM 154
104,IRIDIUM 129,IRIDIUM 152
105,IRIDIUM 156,IRIDIUM 112
106,IRIDIUM 156,IRIDIUM 112
107,IRIDIUM 102,IRIDIUM 141
108,IRIDIUM 150,IRIDIUM 103
109,IRIDIUM 156,IRIDIUM 160
110,IRIDIUM 131,IRIDIUM 141
111,IRIDIUM 153,IRIDIUM 149
112,IRIDIUM 149,IRIDIUM 153
113,IRIDIUM 168,IRIDIUM 173
114,IRIDIUM 132,IRIDIUM 152
115,IRIDIUM 150,IRIDIUM 103
116,IRIDIUM 156,IRIDIUM 112
117,IRIDIUM 149,IRIDIUM 100
118,IRIDIUM 152,IRIDIUM 100
119,IRIDIUM 120,IRIDIUM 152
120,IRIDIUM 152,IRIDIUM 100
121,IRIDIUM 156,IRIDIUM 112
122,IRIDIUM 111,IRIDIUM 112
123,IRIDIUM 111,IRIDIUM 112
124,IRIDIUM 150,IRIDIUM 103
125,IRIDIUM 149,IRIDIUM 120
126,IRIDIUM 131,IRIDIUM 141
127,IRIDIUM 132,IRIDIUM 152
128,IRIDIUM 149,IRIDIUM 120
129,IRIDIUM 152,IRIDIUM 100
130,IRIDIUM 152,IRIDIUM 100
131,IRIDIUM 153,IRIDIUM 149
132,IRIDIUM 120,IRIDIUM 149
133,IRIDIUM 152,IRIDIUM 100
134,IRIDIUM 153,IRIDIUM 149
135,IRIDIUM 120,IRIDIUM 152
136,IRIDIUM 149,IRIDIUM 100
137,IRIDIUM 153,IRIDIUM 149
138,IRIDIUM 111,IRIDIUM 112
139,IRIDIUM 151,IRIDIUM 152
140,IRIDIUM 120,IRIDIUM 149
141,IRIDIUM 168,IRIDIUM 173
142,IRIDIUM 103,IRIDIUM 100
143,IRIDIUM 111,IRIDIUM 112
144,IRIDIUM 153,IRIDIUM 149
145,IRIDIUM 150,IRIDIUM 103
146,IRIDIUM 168,IRIDIUM 173
147,IRIDIUM 103,IRIDIUM 100
148,IRIDIUM 102,IRIDIUM 141
149,IRIDIUM 149,IRIDIUM 153
150,IRIDIUM 120,IRIDIUM 152
151,IRIDIUM 156,IRIDIUM 160
152,IRIDIUM 153,IRIDIUM 149
153,IRIDIUM 103,IRIDIUM 100
154,IRIDIUM 149,IRIDIUM 100
155,IRIDIUM 149,IRIDIUM 100
156,IRIDIUM 149,IRIDIUM 154
157,IRIDIUM 103,IRIDIUM 100
158,IRIDIUM 132,IRIDIUM 152
159,IRIDIUM 153,IRIDIUM 149
160,IRIDIUM 149,IRIDIUM 154
161,IRIDIUM 149,IRIDIUM 153
162,IRIDIUM 149,IRIDIUM 153
163,IRIDIUM 149,IRIDIUM 120
164,IRIDIUM 132,IRIDIUM 152
165,IRIDIUM 156,IRIDIUM 160
166,IRIDIUM 149,IRIDIUM 100
167,IRIDIUM 120,IRIDIUM 149
168,IRIDIUM 149,IRIDIUM 154
169,IRIDIUM 152,IRIDIUM 100
170,IRIDIUM 149,IRIDIUM 120
171,IRIDIUM 150,IRIDIUM 103
172,IRIDIUM 151,IRIDIUM 152
173,IRIDIUM 131,IRIDIUM 141
174,IRIDIUM 132,IRIDIUM 152
175,IRIDIUM 156,IRIDIUM 160
176,IRIDIUM 153,IRIDIUM 149
177,IRIDIUM 120,IRIDIUM 152
178,IRIDIUM 103,IRIDIUM 100
179,IRIDIUM 109,IRIDIUM 152
180,IRIDIUM 149,IRIDIUM 154
181,IRIDIUM 131,IRIDIUM 141
182,IRIDIUM 120,IRIDIUM 152
183,IRIDIUM 156,IRIDIUM 160
184,IRIDIUM 150,IRIDIUM 103
185,IRIDIUM 102,IRIDIUM 141
186,IRIDIUM 151,IRIDIUM 152
187,IRIDIUM 132,IRIDIUM 152
188,IRIDIUM 120,IRIDIUM 149
189,IRIDIUM 111,IRIDIUM 112
190,IRIDIUM 103,IRIDIUM 100
191,IRIDIUM 156,IRIDIUM 160
192,IRIDIUM 156,IRIDIUM 160
193,IRIDIUM 149,IRIDIUM 100
194,IRIDIUM 156,IRIDIUM 112
195,IRIDIUM 111,IRIDIUM 112
196,IRIDIUM 152,IRIDIUM 100
197,IRIDIUM 102,IRIDIUM 141
198,IRIDIUM 168,IRIDIUM 173
199,IRIDIUM 120,IRIDIUM 149
200,IRIDIUM 149,IRIDIUM 100
201,IRIDIUM 132,IRIDIUM 152
202,IRIDIUM 132,IRIDIUM 152
203,IRIDIUM 149,IRIDIUM 120
204,IRIDIUM 111,IRIDIUM 112
205,IRIDIUM 149,IRIDIUM 100
206,IRIDIUM 153,IRIDIUM 149
207,IRIDIUM 152,IRIDIUM 100
208,IRIDIUM 149,IRIDIUM 100
209,IRIDIUM 153,IRIDIUM 149
210,IRIDIUM 131,IRIDIUM 141
211,IRIDIUM 156,IRIDIUM 160
212,IRIDIUM 131,IRIDIUM 141
213,IRIDIUM 132,IRIDIUM 152
214,IRIDIUM 102,IRIDIUM 141
215,IRIDIUM 149,IRIDIUM 154
216,IRIDIUM 149,IRIDIUM 154
217,IRIDIUM 109,IRIDIUM 152
218,IRIDIUM 120,IRIDIUM 152
219,IRIDIUM 149,IRIDIUM 154
220,IRIDIUM 149,IRIDIUM 153
221,IRIDIUM 153,IRIDIUM 149
222,IRIDIUM 149,IRIDIUM 153
223,IRIDIUM 149,IRIDIUM 100
