episode,source,target
1,IRIDIUM 149,IRIDIUM 135
2,IRIDIUM 152,IRIDIUM 149
3,IRIDIUM 135,IRIDIUM 152
4,IRIDIUM 112,IRIDIUM 156
5,IRIDIUM 152,IRIDIUM 149
6,IRIDIUM 152,IRIDIUM 149
7,IRIDIUM 100,IRIDIUM 149
8,IRIDIUM 109,IRIDIUM 152
9,IRIDIUM 106,IRIDIUM 103
10,IRIDIUM 112,IRIDIUM 111
11,IRIDIUM 150,IRIDIUM 149
12,IRIDIUM 171,IRIDIUM 152
13,IRIDIUM 171,IRIDIUM 152
14,IRIDIUM 153,IRIDIUM 149
15,IRIDIUM 112,IRIDIUM 143
16,IRIDIUM 106,IRIDIUM 103
17,IRIDIUM 151,IRIDIUM 152
18,IRIDIUM 149,IRIDIUM 135
19,IRIDIUM 135,IRIDIUM 152
20,IRIDIUM 120,IRIDIUM 152
21,IRIDIUM 152,IRIDIUM 149
22,IRIDIUM 167,IRIDIUM 152
23,IRIDIUM 157,IRIDIUM 141
24,IRIDIUM 112,IRIDIUM 111
25,IRIDIUM 112,IRIDIUM 143
26,IRIDIUM 153,IRIDIUM 149
27,IRIDIUM 111,IRIDIUM 112
28,IRIDIUM 111,IRIDIUM 112
29,IRIDIUM 149,IRIDIUM 135
30,IRIDIUM 120,IRIDIUM 152
31,IRIDIUM 120,IRIDIUM 152
32,IRIDIUM 168,IRIDIUM 173
33,IRIDIUM 120,IRIDIUM 152
34,IRIDIUM 120,IRIDIUM 152
35,IRIDIUM 120,IRIDIUM 152
36,IRIDIUM 167,IRIDIUM 152
37,IRIDIUM 120,IRIDIUM 152
38,IRIDIUM 132,IRIDIUM 152
39,IRIDIUM 132,IRIDIUM 152
40,IRIDIUM 157,IRIDIUM 141
41,IRIDIUM 167,IRIDIUM 152
42,IRIDIUM 112,IRIDIUM 143
43,IRIDIUM 157,IRIDIUM 143
44,IRIDIUM 135,IRIDIUM 152
45,IRIDIUM 171,IRIDIUM 152
46,IRIDIUM 151,IRIDIUM 152
47,IRIDIUM 152,IRIDIUM 149
48,IRIDIUM 100,IRIDIUM 149
49,IRIDIUM 171,IRIDIUM 152
50,IRIDIUM 150,IRIDIUM 149
51,IRIDIUM 109,IRIDIUM 152
52,IRIDIUM 167,IRIDIUM 152
53,IRIDIUM 112,IRIDIUM 143
54,IRIDIUM 168,IRIDIUM 173
55,IRIDIUM 111,IRIDIUM 112
56,IRIDIUM 112,IRIDIUM 143
57,IRIDIUM 150,IRIDIUM 149
58,IRIDIUM 150,IRIDIUM 149
59,IRIDIUM 157,IRIDIUM 141
60,IRIDIUM 152,IRIDIUM 149
61,IRIDIUM 112,IRIDIUM 143
62,IRIDIUM 152,IRIDIUM 149
63,IRIDIUM 111,IRIDIUM 112
64,IRIDIUM 132,IRIDIUM 152
65,IRIDIUM 111,IRIDIUM 112
66,IRIDIUM 157,IRIDIUM 141
67,IRIDIUM 157,IRIDIUM 143
68,IRIDIUM 152,IRIDIUM 149
69,IRIDIUM 153,IRIDIUM 149
70,IRIDIUM 149,IRIDIUM 135
71,IRIDIUM 152,IRIDIUM 149
72,IRIDIUM 132,IRIDIUM 152
73,IRIDIUM 109,IRIDIUM 152
74,IRIDIUM 120,IRIDIUM 152
75,IRIDIUM 135,IRIDIUM 152
76,IRIDIUM 157,IRIDIUM 143
77,IRIDIUM 112,IRIDIUM 156
78,IRIDIUM 106,IRIDIUM 103
79,IRIDIUM 152,IRIDIUM 149
80,IRIDIUM 157,IRIDIUM 143
81,IRIDIUM 111,IRIDIUM 112
82,IRIDIUM 112,IRIDIUM 143
83,IRIDIUM 149,IRIDIUM 135
84,IRIDIUM 132,IRIDIUM 152
85,IRIDIUM 109,IRIDIUM 152
86,IRIDIUM 167,IRIDIUM 152
87,IRIDIUM 120,IRIDIUM 152
88,IRIDIUM 112,IRIDIUM 143
89,IRIDIUM 120,IRIDIUM 152
90,IRIDIUM 112,IRIDIUM 143
91,IRIDIUM 167,IRIDIUM 152
92,IRIDIUM 171,IRIDIUM 152
93,IRIDIUM 168,IRIDIUM 173
94,IRIDIUM 149,IRIDIUM 135
95,IRIDIUM 132,IRIDIUM 152
96,IRIDIUM 109,IRIDIUM 152
97,IRIDIUM 111,IRIDIUM 112
98,IRIDIUM 111,IRIDIUM 112
99,IRIDIUM 106,IRIDIUM 103
100,IRIDIUM 135,IRIDIUM 152
101,IRIDIUM 135,IRIDIUM 152
102,IRIDIUM 151,IRIDIUM 152
103,IRIDIUM 168,IRIDIUM 173
104,IRIDIUM 150,IRIDIUM 149
105,IRIDIUM 157,IRIDIUM 143
106,IRIDIUM 167,IRIDIUM 152
107,IRIDIUM 157,IRIDIUM 141
108,IRIDIUM 150,IRIDIUM 149
109,IRIDIUM 106,IRIDIUM 103
110,IRIDIUM 112,IRIDIUM 156
111,IRIDIUM 135,IRIDIUM 152
112,IRIDIUM 150,IRIDIUM 149
113,IRIDIUM 106,IRIDIUM 103
114,IRIDIUM 120,IRIDIUM 152
115,IRIDIUM 109,IRIDIUM 152
116,IRIDIUM 109,IRIDIUM 152
117,IRIDIUM 112,IRIDIUM 111
118,IRIDIUM 135,IRIDIUM 152
