episode,source,target
1,IRIDIUM 134,IRIDIUM 148
2,IRIDIUM 104,IRIDIUM 119
3,IRIDIUM 106,IRIDIUM 147
4,IRIDIUM 138,IRIDIUM 144
5,IRIDIUM 120,IRIDIUM 144
6,IRIDIUM 128,IRIDIUM 119
7,IRIDIUM 147,IRIDIUM 106
8,IRIDIUM 106,IRIDIUM 147
9,IRIDIUM 119,IRIDIUM 104
10,IRIDIUM 168,IRIDIUM 123
11,IRIDIUM 146,IRIDIUM 144
12,IRIDIUM 104,IRIDIUM 119
13,IRIDIUM 134,IRIDIUM 148
14,IRIDIUM 134,IRIDIUM 148
15,IRIDIUM 138,IRIDIUM 144
16,IRIDIUM 146,IRIDIUM 144
17,IRIDIUM 138,IRIDIUM 144
18,IRIDIUM 146,IRIDIUM 144
19,IRIDIUM 146,IRIDIUM 144
20,IRIDIUM 160,IRIDIUM 163
21,IRIDIUM 168,IRIDIUM 148
22,IRIDIUM 119,IRIDIUM 104
23,IRIDIUM 146,IRIDIUM 144
24,IRIDIUM 163,IRIDIUM 160
25,IRIDIUM 138,IRIDIUM 144
26,IRIDIUM 119,IRIDIUM 104
27,IRIDIUM 168,IRIDIUM 123
28,IRIDIUM 137,IRIDIUM 134
29,IRIDIUM 120,IRIDIUM 144
30,IRIDIUM 163,IRIDIUM 160
31,IRIDIUM 163,IRIDIUM 160
32,IRIDIUM 106,IRIDIUM 147
33,IRIDIUM 106,IRIDIUM 147
34,IRIDIUM 106,IRIDIUM 147
35,IRIDIUM 102,IRIDIUM 163
36,IRIDIUM 102,IRIDIUM 163
37,IRIDIUM 100,IRIDIUM 144
38,IRIDIUM 106,IRIDIUM 147
39,IRIDIUM 147,IRIDIUM 106
40,IRIDIUM 144,IRIDIUM 146
41,IRIDIUM 138,IRIDIUM 144
42,IRIDIUM 144,IRIDIUM 146
43,IRIDIUM 147,IRIDIUM 106
44,IRIDIUM 102,IRIDIUM 163
45,IRIDIUM 120,IRIDIUM 144
46,IRIDIUM 138,IRIDIUM 144
47,IRIDIUM 128,IRIDIUM 119
48,IRIDIUM 134,IRIDIUM 148
49,IRIDIUM 100,IRIDIUM 144
50,IRIDIUM 137,IRIDIUM 134
