episode,source,target
1,IRIDIUM 109,IRIDIUM 152
2,IRIDIUM 154,IRIDIUM 149
3,IRIDIUM 131,IRIDIUM 141
4,IRIDIUM 109,IRIDIUM 152
5,IRIDIUM 160,IRIDIUM 156
6,IRIDIUM 160,IRIDIUM 141
7,IRIDIUM 135,IRIDIUM 152
8,IRIDIUM 109,IRIDIUM 152
9,IRIDIUM 129,IRIDIUM 152
10,IRIDIUM 157,IRIDIUM 143
11,IRIDIUM 135,IRIDIUM 152
12,IRIDIUM 135,IRIDIUM 152
13,IRIDIUM 171,IRIDIUM 152
14,IRIDIUM 131,IRIDIUM 141
15,IRIDIUM 171,IRIDIUM 152
16,IRIDIUM 100,IRIDIUM 103
17,IRIDIUM 154,IRIDIUM 149
18,IRIDIUM 166,IRIDIUM 150
19,IRIDIUM 109,IRIDIUM 152
20,IRIDIUM 120,IRIDIUM 149
21,IRIDIUM 129,IRIDIUM 152
22,IRIDIUM 120,IRIDIUM 149
23,IRIDIUM 149,IRIDIUM 135
24,IRIDIUM 120,IRIDIUM 149
25,IRIDIUM 171,IRIDIUM 152
26,IRIDIUM 103,IRIDIUM 150
27,IRIDIUM 160,IRIDIUM 141
28,IRIDIUM 112,IRIDIUM 111
29,IRIDIUM 109,IRIDIUM 152
30,IRIDIUM 166,IRIDIUM 150
31,IRIDIUM 157,IRIDIUM 143
32,IRIDIUM 120,IRIDIUM 149
33,IRIDIUM 154,IRIDIUM 149
34,IRIDIUM 173,IRIDIUM 141
35,IRIDIUM 166,IRIDIUM 150
36,IRIDIUM 109,IRIDIUM 152
37,IRIDIUM 109,IRIDIUM 152
38,IRIDIUM 109,IRIDIUM 152
39,IRIDIUM 160,IRIDIUM 141
40,IRIDIUM 166,IRIDIUM 150
41,IRIDIUM 149,IRIDIUM 135
42,IRIDIUM 166,IRIDIUM 150
43,IRIDIUM 160,IRIDIUM 156
44,IRIDIUM 167,IRIDIUM 152
45,IRIDIUM 160,IRIDIUM 141
46,IRIDIUM 135,IRIDIUM 152
47,IRIDIUM 100,IRIDIUM 103
48,IRIDIUM 167,IRIDIUM 152
49,IRIDIUM 173,IRIDIUM 141
50,IRIDIUM 153,IRIDIUM 149
51,IRIDIUM 131,IRIDIUM 141
