episode,source,target
1,IRIDIUM 130,IRIDIUM 112
2,IRIDIUM 157,IRIDIUM 143
3,IRIDIUM 143,IRIDIUM 130
4,IRIDIUM 136,IRIDIUM 142
5,IRIDIUM 165,IRIDIUM 154
6,IRIDIUM 142,IRIDIUM 143
7,IRIDIUM 165,IRIDIUM 154
8,IRIDIUM 106,IRIDIUM 103
9,IRIDIUM 150,IRIDIUM 144
10,IRIDIUM 165,IRIDIUM 154
11,IRIDIUM 142,IRIDIUM 143
12,IRIDIUM 143,IRIDIUM 130
13,IRIDIUM 112,IRIDIUM 131
14,IRIDIUM 150,IRIDIUM 144
15,IRIDIUM 106,IRIDIUM 120
16,IRIDIUM 120,IRIDIUM 154
17,IRIDIUM 106,IRIDIUM 103
18,IRIDIUM 119,IRIDIUM 143
19,IRIDIUM 165,IRIDIUM 154
20,IRIDIUM 143,IRIDIUM 112
21,IRIDIUM 151,IRIDIUM 106
22,IRIDIUM 106,IRIDIUM 120
23,IRIDIUM 109,IRIDIUM 120
24,IRIDIUM 165,IRIDIUM 154
25,IRIDIUM 142,IRIDIUM 134
26,IRIDIUM 165,IRIDIUM 154
27,IRIDIUM 143,IRIDIUM 130
28,IRIDIUM 150,IRIDIUM 144
29,IRIDIUM 130,IRIDIUM 112
30,IRIDIUM 112,IRIDIUM 131
31,IRIDIUM 106,IRIDIUM 103
32,IRIDIUM 173,IRIDIUM 112
33,IRIDIUM 143,IRIDIUM 112
34,IRIDIUM 143,IRIDIUM 130
35,IRIDIUM 143,IRIDIUM 130
36,IRIDIUM 142,IRIDIUM 134
37,IRIDIUM 120,IRIDIUM 154
38,IRIDIUM 144,IRIDIUM 150
39,IRIDIUM 157,IRIDIUM 143
40,IRIDIUM 143,IRIDIUM 130
41,IRIDIUM 143,IRIDIUM 112
42,IRIDIUM 130,IRIDIUM 112
43,IRIDIUM 142,IRIDIUM 134
44,IRIDIUM 120,IRIDIUM 154
45,IRIDIUM 143,IRIDIUM 112
46,IRIDIUM 142,IRIDIUM 156
47,IRIDIUM 120,IRIDIUM 154
48,IRIDIUM 144,IRIDIUM 150
49,IRIDIUM 112,IRIDIUM 131
50,IRIDIUM 106,IRIDIUM 120
51,IRIDIUM 106,IRIDIUM 103
52,IRIDIUM 142,IRIDIUM 143
53,IRIDIUM 165,IRIDIUM 154
54,IRIDIUM 106,IRIDIUM 120
55,IRIDIUM 173,IRIDIUM 112
56,IRIDIUM 143,IRIDIUM 130
57,IRIDIUM 144,IRIDIUM 150
58,IRIDIUM 142,IRIDIUM 134
59,IRIDIUM 120,IRIDIUM 154
60,IRIDIUM 144,IRIDIUM 150
61,IRIDIUM 145,IRIDIUM 112
62,IRIDIUM 136,IRIDIUM 142
63,IRIDIUM 142,IRIDIUM 156
64,IRIDIUM 144,IRIDIUM 150
65,IRIDIUM 142,IRIDIUM 143
66,IRIDIUM 150,IRIDIUM 144
67,IRIDIUM 150,IRIDIUM 144
68,IRIDIUM 151,IRIDIUM 106
69,IRIDIUM 150,IRIDIUM 144
70,IRIDIUM 142,IRIDIUM 134
71,IRIDIUM 130,IRIDIUM 112
72,IRIDIUM 143,IRIDIUM 112
73,IRIDIUM 106,IRIDIUM 103
74,IRIDIUM 130,IRIDIUM 112
75,IRIDIUM 119,IRIDIUM 143
76,IRIDIUM 157,IRIDIUM 143
77,IRIDIUM 144,IRIDIUM 150
78,IRIDIUM 145,IRIDIUM 112
79,IRIDIUM 112,IRIDIUM 131
80,IRIDIUM 157,IRIDIUM 143
81,IRIDIUM 145,IRIDIUM 112
82,IRIDIUM 106,IRIDIUM 120
83,IRIDIUM 130,IRIDIUM 112
84,IRIDIUM 109,IRIDIUM 120
85,IRIDIUM 112,IRIDIUM 131
86,IRIDIUM 106,IRIDIUM 103
87,IRIDIUM 130,IRIDIUM 112
