episode,source,target
1,IRIDIUM 136,IRIDIUM 160
2,IRIDIUM 156,IRIDIUM 160
3,IRIDIUM 168,IRIDIUM 173
4,IRIDIUM 130,IRIDIUM 143
5,IRIDIUM 132,IRIDIUM 100
6,IRIDIUM 132,IRIDIUM 100
7,IRIDIUM 173,IRIDIUM 168
8,IRIDIUM 132,IRIDIUM 100
9,IRIDIUM 120,IRIDIUM 126
10,IRIDIUM 130,IRIDIUM 143
11,IRIDIUM 120,IRIDIUM 126
12,IRIDIUM 136,IRIDIUM 160
13,IRIDIUM 136,IRIDIUM 160
14,IRIDIUM 135,IRIDIUM 100
15,IRIDIUM 110,IRIDIUM 119
16,IRIDIUM 129,IRIDIUM 106
17,IRIDIUM 156,IRIDIUM 160
18,IRIDIUM 102,IRIDIUM 168
19,IRIDIUM 103,IRIDIUM 106
20,IRIDIUM 120,IRIDIUM 106
21,IRIDIUM 156,IRIDIUM 160
22,IRIDIUM 156,IRIDIUM 160
23,IRIDIUM 151,IRIDIUM 106
24,IRIDIUM 110,IRIDIUM 119
25,IRIDIUM 110,IRIDIUM 119
26,IRIDIUM 102,IRIDIUM 168
27,IRIDIUM 102,IRIDIUM 143
28,IRIDIUM 151,IRIDIUM 106
29,IRIDIUM 103,IRIDIUM 106
30,IRIDIUM 102,IRIDIUM 168
31,IRIDIUM 156,IRIDIUM 160
32,IRIDIUM 120,IRIDIUM 100
33,IRIDIUM 168,IRIDIUM 160
34,IRIDIUM 132,IRIDIUM 100
35,IRIDIUM 168,IRIDIUM 173
36,IRIDIUM 130,IRIDIUM 160
37,IRIDIUM 120,IRIDIUM 106
38,IRIDIUM 144,IRIDIUM 150
39,IRIDIUM 168,IRIDIUM 160
40,IRIDIUM 102,IRIDIUM 168
41,IRIDIUM 129,IRIDIUM 106
42,IRIDIUM 135,IRIDIUM 100
43,IRIDIUM 134,IRIDIUM 130
44,IRIDIUM 135,IRIDIUM 100
45,IRIDIUM 156,IRIDIUM 160
46,IRIDIUM 151,IRIDIUM 106
47,IRIDIUM 102,IRIDIUM 143
48,IRIDIUM 130,IRIDIUM 160
49,IRIDIUM 130,IRIDIUM 160
50,IRIDIUM 102,IRIDIUM 168
51,IRIDIUM 120,IRIDIUM 100
52,IRIDIUM 130,IRIDIUM 143
53,IRIDIUM 134,IRIDIUM 130
54,IRIDIUM 134,IRIDIUM 130
55,IRIDIUM 102,IRIDIUM 143
56,IRIDIUM 130,IRIDIUM 143
57,IRIDIUM 129,IRIDIUM 106
58,IRIDIUM 120,IRIDIUM 126
59,IRIDIUM 120,IRIDIUM 100
60,IRIDIUM 173,IRIDIUM 168
61,IRIDIUM 132,IRIDIUM 100
62,IRIDIUM 134,IRIDIUM 130
63,IRIDIUM 151,IRIDIUM 106
64,IRIDIUM 120,IRIDIUM 100
65,IRIDIUM 102,IRIDIUM 168
66,IRIDIUM 103,IRIDIUM 106
67,IRIDIUM 110,IRIDIUM 119
68,IRIDIUM 120,IRIDIUM 100
69,IRIDIUM 102,IRIDIUM 143
70,IRIDIUM 134,IRIDIUM 130
71,IRIDIUM 110,IRIDIUM 119
72,IRIDIUM 120,IRIDIUM 100
73,IRIDIUM 120,IRIDIUM 100
74,IRIDIUM 173,IRIDIUM 168
75,IRIDIUM 173,IRIDIUM 168
76,IRIDIUM 130,IRIDIUM 143
77,IRIDIUM 173,IRIDIUM 168
78,IRIDIUM 144,IRIDIUM 150
79,IRIDIUM 130,IRIDIUM 143
80,IRIDIUM 168,IRIDIUM 173
81,IRIDIUM 135,IRIDIUM 100
82,IRIDIUM 130,IRIDIUM 160
83,IRIDIUM 168,IRIDIUM 173
84,IRIDIUM 120,IRIDIUM 100
85,IRIDIUM 151,IRIDIUM 106
86,IRIDIUM 173,IRIDIUM 168
87,IRIDIUM 120,IRIDIUM 106
88,IRIDIUM 168,IRIDIUM 173
89,IRIDIUM 134,IRIDIUM 130
90,IRIDIUM 120,IRIDIUM 100
91,IRIDIUM 144,IRIDIUM 150
92,IRIDIUM 168,IRIDIUM 160
93,IRIDIUM 144,IRIDIUM 150
94,IRIDIUM 110,IRIDIUM 119
95,IRIDIUM 168,IRIDIUM 173
96,IRIDIUM 130,IRIDIUM 160
97,IRIDIUM 130,IRIDIUM 160
98,IRIDIUM 135,IRIDIUM 100
99,IRIDIUM 173,IRIDIUM 168
100,IRIDIUM 120,IRIDIUM 100
