episode,source,target
1,IRIDIUM 154,IRIDIUM 125
2,IRIDIUM 104,IRIDIUM 148
3,IRIDIUM 143,IRIDIUM 102
4,IRIDIUM 119,IRIDIUM 163
5,IRIDIUM 154,IRIDIUM 144
6,IRIDIUM 104,IRIDIUM 119
7,IRIDIUM 100,IRIDIUM 144
8,IRIDIUM 125,IRIDIUM 100
9,IRIDIUM 104,IRIDIUM 119
10,IRIDIUM 104,IRIDIUM 119
11,IRIDIUM 146,IRIDIUM 144
12,IRIDIUM 128,IRIDIUM 119
13,IRIDIUM 123,IRIDIUM 119
14,IRIDIUM 163,IRIDIUM 119
15,IRIDIUM 121,IRIDIUM 144
16,IRIDIUM 144,IRIDIUM 120
17,IRIDIUM 104,IRIDIUM 119
18,IRIDIUM 104,IRIDIUM 119
19,IRIDIUM 143,IRIDIUM 102
20,IRIDIUM 154,IRIDIUM 147
21,IRIDIUM 137,IRIDIUM 134
22,IRIDIUM 163,IRIDIUM 119
23,IRIDIUM 125,IRIDIUM 100
24,IRIDIUM 143,IRIDIUM 102
25,IRIDIUM 121,IRIDIUM 144
26,IRIDIUM 137,IRIDIUM 134
27,IRIDIUM 137,IRIDIUM 134
28,IRIDIUM 154,IRIDIUM 144
29,IRIDIUM 154,IRIDIUM 125
30,IRIDIUM 154,IRIDIUM 144
31,IRIDIUM 100,IRIDIUM 144
32,IRIDIUM 128,IRIDIUM 119
33,IRIDIUM 104,IRIDIUM 148
34,IRIDIUM 137,IRIDIUM 134
35,IRIDIUM 121,IRIDIUM 144
36,IRIDIUM 128,IRIDIUM 134
37,IRIDIUM 154,IRIDIUM 144
38,IRIDIUM 128,IRIDIUM 134
39,IRIDIUM 154,IRIDIUM 125
40,IRIDIUM 119,IRIDIUM 163
41,IRIDIUM 143,IRIDIUM 102
42,IRIDIUM 146,IRIDIUM 144
43,IRIDIUM 123,IRIDIUM 119
44,IRIDIUM 163,IRIDIUM 119
45,IRIDIUM 146,IRIDIUM 144
46,IRIDIUM 128,IRIDIUM 134
47,IRIDIUM 163,IRIDIUM 119
48,IRIDIUM 171,IRIDIUM 138
49,IRIDIUM 125,IRIDIUM 100
50,IRIDIUM 144,IRIDIUM 120
51,IRIDIUM 137,IRIDIUM 134
52,IRIDIUM 138,IRIDIUM 171
53,IRIDIUM 154,IRIDIUM 125
54,IRIDIUM 144,IRIDIUM 120
55,IRIDIUM 154,IRIDIUM 144
56,IRIDIUM 119,IRIDIUM 163
57,IRIDIUM 121,IRIDIUM 144
58,IRIDIUM 154,IRIDIUM 144
59,IRIDIUM 154,IRIDIUM 147
60,IRIDIUM 144,IRIDIUM 120
61,IRIDIUM 138,IRIDIUM 171
62,IRIDIUM 143,IRIDIUM 102
63,IRIDIUM 104,IRIDIUM 148
64,IRIDIUM 154,IRIDIUM 144
65,IRIDIUM 125,IRIDIUM 100
66,IRIDIUM 144,IRIDIUM 120
67,IRIDIUM 104,IRIDIUM 148
68,IRIDIUM 106,IRIDIUM 147
69,IRIDIUM 100,IRIDIUM 144
70,IRIDIUM 106,IRIDIUM 147
71,IRIDIUM 154,IRIDIUM 125
72,IRIDIUM 154,IRIDIUM 144
73,IRIDIUM 163,IRIDIUM 119
74,IRIDIUM 138,IRIDIUM 171
75,IRIDIUM 138,IRIDIUM 171
76,IRIDIUM 138,IRIDIUM 171
77,IRIDIUM 154,IRIDIUM 144
78,IRIDIUM 100,IRIDIUM 144
79,IRIDIUM 125,IRIDIUM 100
80,IRIDIUM 121,IRIDIUM 144
81,IRIDIUM 146,IRIDIUM 144
82,IRIDIUM 123,IRIDIUM 119
83,IRIDIUM 154,IRIDIUM 125
84,IRIDIUM 100,IRIDIUM 144
85,IRIDIUM 154,IRIDIUM 144
86,IRIDIUM 137,IRIDIUM 134
87,IRIDIUM 154,IRIDIUM 147
88,IRIDIUM 154,IRIDIUM 147
89,IRIDIUM 100,IRIDIUM 144
90,IRIDIUM 123,IRIDIUM 119
91,IRIDIUM 137,IRIDIUM 134
92,IRIDIUM 154,IRIDIUM 144
93,IRIDIUM 138,IRIDIUM 171
94,IRIDIUM 144,IRIDIUM 120
95,IRIDIUM 154,IRIDIUM 125
96,IRIDIUM 143,IRIDIUM 102
97,IRIDIUM 125,IRIDIUM 100
98,IRIDIUM 123,IRIDIUM 119
99,IRIDIUM 154,IRIDIUM 144
100,IRIDIUM 121,IRIDIUM 144
101,IRIDIUM 143,IRIDIUM 102
102,IRIDIUM 106,IRIDIUM 147
103,IRIDIUM 143,IRIDIUM 102
104,IRIDIUM 137,IRIDIUM 134
105,IRIDIUM 144,IRIDIUM 120
106,IRIDIUM 104,IRIDIUM 119
107,IRIDIUM 154,IRIDIUM 125
108,IRIDIUM 171,IRIDIUM 138
109,IRIDIUM 119,IRIDIUM 163
110,IRIDIUM 104,IRIDIUM 148
111,IRIDIUM 106,IRIDIUM 147
112,IRIDIUM 171,IRIDIUM 138
113,IRIDIUM 154,IRIDIUM 144
114,IRIDIUM 104,IRIDIUM 148
115,IRIDIUM 104,IRIDIUM 148
116,IRIDIUM 163,IRIDIUM 119
117,IRIDIUM 138,IRIDIUM 171
118,IRIDIUM 128,IRIDIUM 134
119,IRIDIUM 146,IRIDIUM 144
120,IRIDIUM 125,IRIDIUM 100
121,IRIDIUM 163,IRIDIUM 119
122,IRIDIUM 104,IRIDIUM 119
123,IRIDIUM 119,IRIDIUM 163
124,IRIDIUM 163,IRIDIUM 119
125,IRIDIUM 154,IRIDIUM 144
126,IRIDIUM 123,IRIDIUM 119
127,IRIDIUM 143,IRIDIUM 102
128,IRIDIUM 154,IRIDIUM 147
129,IRIDIUM 143,IRIDIUM 102
130,IRIDIUM 154,IRIDIUM 147
131,IRIDIUM 128,IRIDIUM 134
132,IRIDIUM 123,IRIDIUM 119
133,IRIDIUM 143,IRIDIUM 102
134,IRIDIUM 154,IRIDIUM 125
135,IRIDIUM 144,IRIDIUM 120
136,IRIDIUM 163,IRIDIUM 119
137,IRIDIUM 128,IRIDIUM 119
138,IRIDIUM 128,IRIDIUM 134
139,IRIDIUM 154,IRIDIUM 125
140,IRIDIUM 138,IRIDIUM 171
141,IRIDIUM 125,IRIDIUM 100
142,IRIDIUM 125,IRIDIUM 100
143,IRIDIUM 106,IRIDIUM 147
144,IRIDIUM 146,IRIDIUM 144
145,IRIDIUM 100,IRIDIUM 144
146,IRIDIUM 121,IRIDIUM 144
147,IRIDIUM 163,IRIDIUM 119
148,IRIDIUM 125,IRIDIUM 100
149,IRIDIUM 104,IRIDIUM 119
150,IRIDIUM 154,IRIDIUM 147
151,IRIDIUM 143,IRIDIUM 102
152,IRIDIUM 125,IRIDIUM 100
153,IRIDIUM 154,IRIDIUM 144
154,IRIDIUM 154,IRIDIUM 147
155,IRIDIUM 138,IRIDIUM 171
156,IRIDIUM 121,IRIDIUM 144
157,IRIDIUM 128,IRIDIUM 134
158,IRIDIUM 106,IRIDIUM 147
159,IRIDIUM 128,IRIDIUM 134
160,IRIDIUM 104,IRIDIUM 119
161,IRIDIUM 104,IRIDIUM 119
162,IRIDIUM 104,IRIDIUM 119
163,IRIDIUM 128,IRIDIUM 134
164,IRIDIUM 137,IRIDIUM 134
165,IRIDIUM 171,IRIDIUM 138
166,IRIDIUM 146,IRIDIUM 144
167,IRIDIUM 154,IRIDIUM 125
168,IRIDIUM 163,IRIDIUM 119
169,IRIDIUM 119,IRIDIUM 163
170,IRIDIUM 121,IRIDIUM 144
171,IRIDIUM 171,IRIDIUM 138
172,IRIDIUM 146,IRIDIUM 144
173,IRIDIUM 154,IRIDIUM 125
174,IRIDIUM 125,IRIDIUM 100
175,IRIDIUM 128,IRIDIUM 119
176,IRIDIUM 119,IRIDIUM 163
177,IRIDIUM 106,IRIDIUM 147
178,IRIDIUM 154,IRIDIUM 147
179,IRIDIUM 100,IRIDIUM 144
180,IRIDIUM 128,IRIDIUM 119
181,IRIDIUM 119,IRIDIUM 163
182,IRIDIUM 171,IRIDIUM 138
183,IRIDIUM 143,IRIDIUM 102
184,IRIDIUM 154,IRIDIUM 147
185,IRIDIUM 100,IRIDIUM 144
186,IRIDIUM 154,IRIDIUM 125
187,IRIDIUM 121,IRIDIUM 144
188,IRIDIUM 123,IRIDIUM 119
189,IRIDIUM 154,IRIDIUM 125
190,IRIDIUM 138,IRIDIUM 171
191,IRIDIUM 138,IRIDIUM 171
192,IRIDIUM 146,IRIDIUM 144
193,IRIDIUM 143,IRIDIUM 102
194,IRIDIUM 171,IRIDIUM 138
195,IRIDIUM 138,IRIDIUM 171
196,IRIDIUM 154,IRIDIUM 147
197,IRIDIUM 104,IRIDIUM 119
198,IRIDIUM 163,IRIDIUM 119
199,IRIDIUM 144,IRIDIUM 120
200,IRIDIUM 146,IRIDIUM 144
201,IRIDIUM 163,IRIDIUM 119
202,IRIDIUM 146,IRIDIUM 144
203,IRIDIUM 144,IRIDIUM 120
204,IRIDIUM 119,IRIDIUM 163
205,IRIDIUM 143,IRIDIUM 102
206,IRIDIUM 143,IRIDIUM 102
207,IRIDIUM 104,IRIDIUM 119
208,IRIDIUM 143,IRIDIUM 102
209,IRIDIUM 128,IRIDIUM 134
210,IRIDIUM 144,IRIDIUM 120
211,IRIDIUM 119,IRIDIUM 163
212,IRIDIUM 137,IRIDIUM 134
213,IRIDIUM 125,IRIDIUM 100
214,IRIDIUM 121,IRIDIUM 144
215,IRIDIUM 154,IRIDIUM 125
216,IRIDIUM 144,IRIDIUM 120
217,IRIDIUM 106,IRIDIUM 147
218,IRIDIUM 138,IRIDIUM 171
219,IRIDIUM 146,IRIDIUM 144
220,IRIDIUM 163,IRIDIUM 119
221,IRIDIUM 154,IRIDIUM 147
222,IRIDIUM 121,IRIDIUM 144
223,IRIDIUM 123,IRIDIUM 119
224,IRIDIUM 154,IRIDIUM 125
225,IRIDIUM 163,IRIDIUM 119
226,IRIDIUM 146,IRIDIUM 144
227,IRIDIUM 106,IRIDIUM 147
228,IRIDIUM 171,IRIDIUM 138
229,IRIDIUM 154,IRIDIUM 144
230,IRIDIUM 125,IRIDIUM 100
231,IRIDIUM 144,IRIDIUM 120
232,IRIDIUM 125,IRIDIUM 100
233,IRIDIUM 163,IRIDIUM 119
234,IRIDIUM 119,IRIDIUM 163
235,IRIDIUM 128,IRIDIUM 119
236,IRIDIUM 100,IRIDIUM 144
237,IRIDIUM 104,IRIDIUM 119
238,IRIDIUM 137,IRIDIUM 134
239,IRIDIUM 154,IRIDIUM 144
240,IRIDIUM 123,IRIDIUM 119
241,IRIDIUM 154,IRIDIUM 144
242,IRIDIUM 123,IRIDIUM 119
243,IRIDIUM 154,IRIDIUM 144
244,IRIDIUM 154,IRIDIUM 125
245,IRIDIUM 106,IRIDIUM 147
246,IRIDIUM 100,IRIDIUM 144
247,IRIDIUM 171,IRIDIUM 138
248,IRIDIUM 100,IRIDIUM 144
249,IRIDIUM 121,IRIDIUM 144
250,IRIDIUM 128,IRIDIUM 119
251,IRIDIUM 146,IRIDIUM 144
252,IRIDIUM 143,IRIDIUM 102
253,IRIDIUM 128,IRIDIUM 134
254,IRIDIUM 171,IRIDIUM 138
255,IRIDIUM 163,IRIDIUM 119
256,IRIDIUM 128,IRIDIUM 119
257,IRIDIUM 119,IRIDIUM 163
258,IRIDIUM 144,IRIDIUM 120
259,IRIDIUM 128,IRIDIUM 119
260,IRIDIUM 154,IRIDIUM 147
261,IRIDIUM 121,IRIDIUM 144
262,IRIDIUM 144,IRIDIUM 120
263,IRIDIUM 154,IRIDIUM 147
264,IRIDIUM 154,IRIDIUM 147
265,IRIDIUM 146,IRIDIUM 144
266,IRIDIUM 104,IRIDIUM 148
267,IRIDIUM 128,IRIDIUM 119
268,IRIDIUM 121,IRIDIUM 144
269,IRIDIUM 123,IRIDIUM 119
270,IRIDIUM 100,IRIDIUM 144
271,IRIDIUM 123,IRIDIUM 119
272,IRIDIUM 137,IRIDIUM 134
273,IRIDIUM 106,IRIDIUM 147
274,IRIDIUM 100,IRIDIUM 144
275,IRIDIUM 119,IRIDIUM 163
276,IRIDIUM 128,IRIDIUM 134
277,IRIDIUM 146,IRIDIUM 144
278,IRIDIUM 144,IRIDIUM 120
279,IRIDIUM 171,IRIDIUM 138
280,IRIDIUM 154,IRIDIUM 125
281,IRIDIUM 144,IRIDIUM 120
282,IRIDIUM 137,IRIDIUM 134
283,IRIDIUM 100,IRIDIUM 144
284,IRIDIUM 154,IRIDIUM 125
285,IRIDIUM 128,IRIDIUM 134
286,IRIDIUM 125,IRIDIUM 100
