episode,source,target
1,IRIDIUM 147,IRIDIUM 106
2,IRIDIUM 160,IRIDIUM 114
3,IRIDIUM 147,IRIDIUM 172
4,IRIDIUM 163,IRIDIUM 116
5,IRIDIUM 163,IRIDIUM 116
6,IRIDIUM 125,IRIDIUM 110
7,IRIDIUM 120,IRIDIUM 110
8,IRIDIUM 152,IRIDIUM 110
9,IRIDIUM 146,IRIDIUM 110
10,IRIDIUM 116,IRIDIUM 104
11,IRIDIUM 104,IRIDIUM 116
12,IRIDIUM 168,IRIDIUM 116
13,IRIDIUM 104,IRIDIUM 116
14,IRIDIUM 125,IRIDIUM 110
15,IRIDIUM 120,IRIDIUM 110
16,IRIDIUM 106,IRIDIUM 147
17,IRIDIUM 143,IRIDIUM 148
18,IRIDIUM 123,IRIDIUM 114
19,IRIDIUM 160,IRIDIUM 114
20,IRIDIUM 125,IRIDIUM 110
21,IRIDIUM 133,IRIDIUM 110
22,IRIDIUM 125,IRIDIUM 110
23,IRIDIUM 123,IRIDIUM 114
24,IRIDIUM 152,IRIDIUM 110
25,IRIDIUM 137,IRIDIUM 114
26,IRIDIUM 147,IRIDIUM 106
27,IRIDIUM 104,IRIDIUM 116
28,IRIDIUM 143,IRIDIUM 148
29,IRIDIUM 147,IRIDIUM 172
30,IRIDIUM 152,IRIDIUM 110
31,IRIDIUM 149,IRIDIUM 172
32,IRIDIUM 133,IRIDIUM 110
33,IRIDIUM 147,IRIDIUM 172
34,IRIDIUM 149,IRIDIUM 172
35,IRIDIUM 160,IRIDIUM 114
36,IRIDIUM 147,IRIDIUM 172
37,IRIDIUM 152,IRIDIUM 110
38,IRIDIUM 104,IRIDIUM 116
39,IRIDIUM 147,IRIDIUM 106
40,IRIDIUM 116,IRIDIUM 104
41,IRIDIUM 163,IRIDIUM 116
42,IRIDIUM 149,IRIDIUM 172
43,IRIDIUM 138,IRIDIUM 142
44,IRIDIUM 143,IRIDIUM 148
45,IRIDIUM 120,IRIDIUM 110
46,IRIDIUM 152,IRIDIUM 110
47,IRIDIUM 137,IRIDIUM 114
48,IRIDIUM 125,IRIDIUM 110
49,IRIDIUM 168,IRIDIUM 116
50,IRIDIUM 168,IRIDIUM 116
51,IRIDIUM 137,IRIDIUM 114
52,IRIDIUM 147,IRIDIUM 106
53,IRIDIUM 163,IRIDIUM 116
54,IRIDIUM 137,IRIDIUM 114
55,IRIDIUM 120,IRIDIUM 110
56,IRIDIUM 149,IRIDIUM 172
57,IRIDIUM 143,IRIDIUM 148
58,IRIDIUM 143,IRIDIUM 148
59,IRIDIUM 160,IRIDIUM 114
60,IRIDIUM 168,IRIDIUM 116
61,IRIDIUM 120,IRIDIUM 110
62,IRIDIUM 106,IRIDIUM 147
63,IRIDIUM 137,IRIDIUM 114
64,IRIDIUM 137,IRIDIUM 114
65,IRIDIUM 116,IRIDIUM 104
66,IRIDIUM 146,IRIDIUM 110
67,IRIDIUM 120,IRIDIUM 110
68,IRIDIUM 133,IRIDIUM 110
69,IRIDIUM 133,IRIDIUM 110
70,IRIDIUM 106,IRIDIUM 147
71,IRIDIUM 168,IRIDIUM 116
72,IRIDIUM 160,IRIDIUM 114
73,IRIDIUM 163,IRIDIUM 116
74,IRIDIUM 106,IRIDIUM 147
75,IRIDIUM 147,IRIDIUM 172
76,IRIDIUM 149,IRIDIUM 172
77,IRIDIUM 123,IRIDIUM 114
78,IRIDIUM 160,IRIDIUM 114
79,IRIDIUM 163,IRIDIUM 116
80,IRIDIUM 144,IRIDIUM 164
81,IRIDIUM 120,IRIDIUM 110
82,IRIDIUM 147,IRIDIUM 172
83,IRIDIUM 168,IRIDIUM 116
84,IRIDIUM 152,IRIDIUM 110
85,IRIDIUM 144,IRIDIUM 164
86,IRIDIUM 168,IRIDIUM 116
87,IRIDIUM 138,IRIDIUM 142
88,IRIDIUM 143,IRIDIUM 148
89,IRIDIUM 163,IRIDIUM 116
90,IRIDIUM 137,IRIDIUM 114
91,IRIDIUM 143,IRIDIUM 148
92,IRIDIUM 120,IRIDIUM 110
93,IRIDIUM 137,IRIDIUM 114
94,IRIDIUM 104,IRIDIUM 116
95,IRIDIUM 123,IRIDIUM 114
96,IRIDIUM 147,IRIDIUM 172
97,IRIDIUM 168,IRIDIUM 116
98,IRIDIUM 147,IRIDIUM 172
99,IRIDIUM 125,IRIDIUM 110
100,IRIDIUM 133,IRIDIUM 110
101,IRIDIUM 123,IRIDIUM 114
102,IRIDIUM 144,IRIDIUM 164
103,IRIDIUM 147,IRIDIUM 172
104,IRIDIUM 106,IRIDIUM 147
105,IRIDIUM 113,IRIDIUM 110
106,IRIDIUM 138,IRIDIUM 142
107,IRIDIUM 125,IRIDIUM 110
108,IRIDIUM 106,IRIDIUM 147
109,IRIDIUM 104,IRIDIUM 116
110,IRIDIUM 106,IRIDIUM 147
111,IRIDIUM 125,IRIDIUM 110
112,IRIDIUM 133,IRIDIUM 110
113,IRIDIUM 116,IRIDIUM 104
114,IRIDIUM 137,IRIDIUM 114
115,IRIDIUM 163,IRIDIUM 116
116,IRIDIUM 116,IRIDIUM 104
117,IRIDIUM 116,IRIDIUM 104
118,IRIDIUM 147,IRIDIUM 172
119,IRIDIUM 113,IRIDIUM 110
120,IRIDIUM 106,IRIDIUM 147
121,IRIDIUM 143,IRIDIUM 148
122,IRIDIUM 143,IRIDIUM 148
123,IRIDIUM 116,IRIDIUM 104
124,IRIDIUM 168,IRIDIUM 116
125,IRIDIUM 163,IRIDIUM 116
126,IRIDIUM 147,IRIDIUM 172
127,IRIDIUM 133,IRIDIUM 110
128,IRIDIUM 123,IRIDIUM 114
129,IRIDIUM 144,IRIDIUM 164
130,IRIDIUM 143,IRIDIUM 148
131,IRIDIUM 133,IRIDIUM 110
132,IRIDIUM 123,IRIDIUM 114
133,IRIDIUM 147,IRIDIUM 172
134,IRIDIUM 133,IRIDIUM 110
135,IRIDIUM 125,IRIDIUM 110
136,IRIDIUM 160,IRIDIUM 114
137,IRIDIUM 138,IRIDIUM 142
138,IRIDIUM 147,IRIDIUM 106
139,IRIDIUM 163,IRIDIUM 116
140,IRIDIUM 147,IRIDIUM 172
141,IRIDIUM 125,IRIDIUM 110
142,IRIDIUM 144,IRIDIUM 164
143,IRIDIUM 147,IRIDIUM 106
144,IRIDIUM 144,IRIDIUM 164
145,IRIDIUM 104,IRIDIUM 116
146,IRIDIUM 149,IRIDIUM 172
147,IRIDIUM 146,IRIDIUM 110
148,IRIDIUM 168,IRIDIUM 116
149,IRIDIUM 163,IRIDIUM 116
150,IRIDIUM 147,IRIDIUM 172
151,IRIDIUM 147,IRIDIUM 172
152,IRIDIUM 147,IRIDIUM 172
153,IRIDIUM 160,IRIDIUM 114
154,IRIDIUM 168,IRIDIUM 116
155,IRIDIUM 147,IRIDIUM 172
156,IRIDIUM 113,IRIDIUM 110
157,IRIDIUM 106,IRIDIUM 147
158,IRIDIUM 123,IRIDIUM 114
159,IRIDIUM 146,IRIDIUM 110
