episode,source,target
1,IRIDIUM 149,IRIDIUM 152
2,IRIDIUM 113,IRIDIUM 167
3,IRIDIUM 133,IRIDIUM 152
4,IRIDIUM 129,IRIDIUM 152
5,IRIDIUM 159,IRIDIUM 111
6,IRIDIUM 140,IRIDIUM 159
7,IRIDIUM 159,IRIDIUM 111
8,IRIDIUM 133,IRIDIUM 152
9,IRIDIUM 141,IRIDIUM 131
10,IRIDIUM 180,IRIDIUM 139
11,IRIDIUM 153,IRIDIUM 166
12,IRIDIUM 121,IRIDIUM 153
13,IRIDIUM 122,IRIDIUM 111
14,IRIDIUM 122,IRIDIUM 111
15,IRIDIUM 167,IRIDIUM 121
16,IRIDIUM 158,IRIDIUM 159
17,IRIDIUM 149,IRIDIUM 152
18,IRIDIUM 122,IRIDIUM 111
19,IRIDIUM 159,IRIDIUM 111
20,IRIDIUM 158,IRIDIUM 159
21,IRIDIUM 153,IRIDIUM 121
22,IRIDIUM 158,IRIDIUM 159
23,IRIDIUM 153,IRIDIUM 113
24,IRIDIUM 167,IRIDIUM 121
25,IRIDIUM 141,IRIDIUM 131
26,IRIDIUM 167,IRIDIUM 121
27,IRIDIUM 158,IRIDIUM 159
28,IRIDIUM 149,IRIDIUM 152
29,IRIDIUM 117,IRIDIUM 159
30,IRIDIUM 180,IRIDIUM 139
31,IRIDIUM 149,IRIDIUM 152
32,IRIDIUM 159,IRIDIUM 111
33,IRIDIUM 121,IRIDIUM 153
34,IRIDIUM 113,IRIDIUM 153
35,IRIDIUM 113,IRIDIUM 153
36,IRIDIUM 153,IRIDIUM 166
37,IRIDIUM 112,IRIDIUM 140
38,IRIDIUM 159,IRIDIUM 111
39,IRIDIUM 117,IRIDIUM 159
40,IRIDIUM 113,IRIDIUM 153
41,IRIDIUM 153,IRIDIUM 166
42,IRIDIUM 140,IRIDIUM 159
43,IRIDIUM 145,IRIDIUM 140
44,IRIDIUM 149,IRIDIUM 152
45,IRIDIUM 153,IRIDIUM 121
46,IRIDIUM 158,IRIDIUM 159
47,IRIDIUM 112,IRIDIUM 140
48,IRIDIUM 145,IRIDIUM 140
49,IRIDIUM 149,IRIDIUM 152
50,IRIDIUM 112,IRIDIUM 140
51,IRIDIUM 113,IRIDIUM 153
52,IRIDIUM 129,IRIDIUM 152
53,IRIDIUM 133,IRIDIUM 152
54,IRIDIUM 167,IRIDIUM 121
55,IRIDIUM 133,IRIDIUM 152
56,IRIDIUM 140,IRIDIUM 159
57,IRIDIUM 153,IRIDIUM 121
58,IRIDIUM 112,IRIDIUM 140
59,IRIDIUM 153,IRIDIUM 166
60,IRIDIUM 122,IRIDIUM 111
61,IRIDIUM 112,IRIDIUM 140
62,IRIDIUM 167,IRIDIUM 121
63,IRIDIUM 112,IRIDIUM 140
64,IRIDIUM 159,IRIDIUM 111
65,IRIDIUM 145,IRIDIUM 140
66,IRIDIUM 113,IRIDIUM 153
67,IRIDIUM 153,IRIDIUM 113
68,IRIDIUM 153,IRIDIUM 113
69,IRIDIUM 167,IRIDIUM 121
70,IRIDIUM 112,IRIDIUM 140
71,IRIDIUM 133,IRIDIUM 152
72,IRIDIUM 153,IRIDIUM 166
73,IRIDIUM 117,IRIDIUM 159
74,IRIDIUM 158,IRIDIUM 159
75,IRIDIUM 159,IRIDIUM 111
76,IRIDIUM 159,IRIDIUM 111
77,IRIDIUM 133,IRIDIUM 152
78,IRIDIUM 133,IRIDIUM 152
79,IRIDIUM 145,IRIDIUM 140
80,IRIDIUM 145,IRIDIUM 140
81,IRIDIUM 167,IRIDIUM 121
82,IRIDIUM 140,IRIDIUM 159
83,IRIDIUM 158,IRIDIUM 159
84,IRIDIUM 113,IRIDIUM 153
85,IRIDIUM 133,IRIDIUM 152
86,IRIDIUM 122,IRIDIUM 111
87,IRIDIUM 149,IRIDIUM 152
88,IRIDIUM 180,IRIDIUM 139
89,IRIDIUM 117,IRIDIUM 159
90,IRIDIUM 122,IRIDIUM 111
91,IRIDIUM 112,IRIDIUM 140
92,IRIDIUM 121,IRIDIUM 153
93,IRIDIUM 158,IRIDIUM 159
94,IRIDIUM 180,IRIDIUM 139
95,IRIDIUM 153,IRIDIUM 166
96,IRIDIUM 113,IRIDIUM 153
97,IRIDIUM 113,IRIDIUM 153
98,IRIDIUM 121,IRIDIUM 153
99,IRIDIUM 129,IRIDIUM 152
100,IRIDIUM 159,IRIDIUM 111
101,IRIDIUM 129,IRIDIUM 152
102,IRIDIUM 121,IRIDIUM 153
103,IRIDIUM 109,IRIDIUM 152
104,IRIDIUM 145,IRIDIUM 140
105,IRIDIUM 113,IRIDIUM 153
106,IRIDIUM 121,IRIDIUM 153
107,IRIDIUM 153,IRIDIUM 121
108,IRIDIUM 141,IRIDIUM 131
109,IRIDIUM 129,IRIDIUM 152
110,IRIDIUM 117,IRIDIUM 159
111,IRIDIUM 109,IRIDIUM 152
112,IRIDIUM 133,IRIDIUM 152
113,IRIDIUM 109,IRIDIUM 152
114,IRIDIUM 140,IRIDIUM 159
115,IRIDIUM 109,IRIDIUM 152
116,IRIDIUM 113,IRIDIUM 167
117,IRIDIUM 145,IRIDIUM 140
118,IRIDIUM 153,IRIDIUM 121
119,IRIDIUM 153,IRIDIUM 113
120,IRIDIUM 149,IRIDIUM 152
121,IRIDIUM 153,IRIDIUM 113
122,IRIDIUM 140,IRIDIUM 159
123,IRIDIUM 158,IRIDIUM 159
124,IRIDIUM 140,IRIDIUM 159
125,IRIDIUM 180,IRIDIUM 139
126,IRIDIUM 167,IRIDIUM 121
127,IRIDIUM 113,IRIDIUM 153
128,IRIDIUM 112,IRIDIUM 140
129,IRIDIUM 159,IRIDIUM 111
130,IRIDIUM 121,IRIDIUM 153
131,IRIDIUM 180,IRIDIUM 139
132,IRIDIUM 167,IRIDIUM 121
133,IRIDIUM 158,IRIDIUM 159
134,IRIDIUM 129,IRIDIUM 152
135,IRIDIUM 113,IRIDIUM 153
136,IRIDIUM 149,IRIDIUM 152
137,IRIDIUM 122,IRIDIUM 111
138,IRIDIUM 145,IRIDIUM 140
139,IRIDIUM 153,IRIDIUM 121
140,IRIDIUM 129,IRIDIUM 152
141,IRIDIUM 112,IRIDIUM 140
142,IRIDIUM 113,IRIDIUM 167
143,IRIDIUM 140,IRIDIUM 159
144,IRIDIUM 145,IRIDIUM 140
145,IRIDIUM 180,IRIDIUM 139
146,IRIDIUM 113,IRIDIUM 167
147,IRIDIUM 149,IRIDIUM 152
148,IRIDIUM 121,IRIDIUM 153
149,IRIDIUM 121,IRIDIUM 153
150,IRIDIUM 149,IRIDIUM 152
151,IRIDIUM 109,IRIDIUM 152
152,IRIDIUM 153,IRIDIUM 166
153,IRIDIUM 117,IRIDIUM 159
154,IRIDIUM 167,IRIDIUM 121
155,IRIDIUM 109,IRIDIUM 152
156,IRIDIUM 153,IRIDIUM 166
157,IRIDIUM 159,IRIDIUM 111
158,IRIDIUM 122,IRIDIUM 111
159,IRIDIUM 112,IRIDIUM 140
160,IRIDIUM 133,IRIDIUM 152
161,IRIDIUM 158,IRIDIUM 159
162,IRIDIUM 129,IRIDIUM 152
163,IRIDIUM 153,IRIDIUM 166
164,IRIDIUM 153,IRIDIUM 166
165,IRIDIUM 145,IRIDIUM 140
166,IRIDIUM 112,IRIDIUM 140
167,IRIDIUM 145,IRIDIUM 140
168,IRIDIUM 145,IRIDIUM 140
169,IRIDIUM 153,IRIDIUM 121
170,IRIDIUM 113,IRIDIUM 167
171,IRIDIUM 109,IRIDIUM 152
172,IRIDIUM 153,IRIDIUM 121
173,IRIDIUM 113,IRIDIUM 153
174,IRIDIUM 112,IRIDIUM 140
175,IRIDIUM 109,IRIDIUM 152
