episode,source,target
1,IRIDIUM 163,IRIDIUM 116
2,IRIDIUM 144,IRIDIUM 138
3,IRIDIUM 123,IRIDIUM 168
4,IRIDIUM 116,IRIDIUM 114
5,IRIDIUM 125,IRIDIUM 106
6,IRIDIUM 112,IRIDIUM 114
7,IRIDIUM 116,IRIDIUM 114
8,IRIDIUM 164,IRIDIUM 110
9,IRIDIUM 112,IRIDIUM 114
10,IRIDIUM 106,IRIDIUM 147
11,IRIDIUM 149,IRIDIUM 172
12,IRIDIUM 106,IRIDIUM 147
13,IRIDIUM 142,IRIDIUM 172
14,IRIDIUM 163,IRIDIUM 116
15,IRIDIUM 123,IRIDIUM 168
16,IRIDIUM 116,IRIDIUM 114
17,IRIDIUM 125,IRIDIUM 142
18,IRIDIUM 116,IRIDIUM 114
19,IRIDIUM 142,IRIDIUM 172
20,IRIDIUM 133,IRIDIUM 110
21,IRIDIUM 148,IRIDIUM 143
22,IRIDIUM 113,IRIDIUM 110
23,IRIDIUM 108,IRIDIUM 142
24,IRIDIUM 133,IRIDIUM 110
25,IRIDIUM 116,IRIDIUM 114
26,IRIDIUM 123,IRIDIUM 168
27,IRIDIUM 100,IRIDIUM 172
28,IRIDIUM 163,IRIDIUM 116
29,IRIDIUM 112,IRIDIUM 114
30,IRIDIUM 133,IRIDIUM 110
31,IRIDIUM 100,IRIDIUM 172
32,IRIDIUM 112,IRIDIUM 114
33,IRIDIUM 133,IRIDIUM 110
34,IRIDIUM 108,IRIDIUM 142
35,IRIDIUM 106,IRIDIUM 147
36,IRIDIUM 116,IRIDIUM 114
37,IRIDIUM 108,IRIDIUM 142
38,IRIDIUM 123,IRIDIUM 168
39,IRIDIUM 125,IRIDIUM 142
40,IRIDIUM 133,IRIDIUM 110
41,IRIDIUM 144,IRIDIUM 138
42,IRIDIUM 133,IRIDIUM 110
43,IRIDIUM 142,IRIDIUM 172
44,IRIDIUM 142,IRIDIUM 172
45,IRIDIUM 125,IRIDIUM 106
46,IRIDIUM 144,IRIDIUM 138
47,IRIDIUM 108,IRIDIUM 142
48,IRIDIUM 149,IRIDIUM 172
49,IRIDIUM 112,IRIDIUM 114
50,IRIDIUM 123,IRIDIUM 168
51,IRIDIUM 123,IRIDIUM 168
52,IRIDIUM 142,IRIDIUM 172
53,IRIDIUM 112,IRIDIUM 114
54,IRIDIUM 133,IRIDIUM 110
55,IRIDIUM 112,IRIDIUM 114
56,IRIDIUM 152,IRIDIUM 110
57,IRIDIUM 123,IRIDIUM 168
58,IRIDIUM 112,IRIDIUM 114
59,IRIDIUM 149,IRIDIUM 172
60,IRIDIUM 149,IRIDIUM 172
61,IRIDIUM 144,IRIDIUM 138
62,IRIDIUM 163,IRIDIUM 116
63,IRIDIUM 163,IRIDIUM 116
64,IRIDIUM 108,IRIDIUM 142
65,IRIDIUM 100,IRIDIUM 172
66,IRIDIUM 123,IRIDIUM 168
67,IRIDIUM 133,IRIDIUM 110
68,IRIDIUM 125,IRIDIUM 106
69,IRIDIUM 106,IRIDIUM 147
70,IRIDIUM 164,IRIDIUM 110
71,IRIDIUM 113,IRIDIUM 110
72,IRIDIUM 112,IRIDIUM 114
73,IRIDIUM 144,IRIDIUM 138
74,IRIDIUM 112,IRIDIUM 114
75,IRIDIUM 164,IRIDIUM 110
76,IRIDIUM 144,IRIDIUM 138
77,IRIDIUM 144,IRIDIUM 138
78,IRIDIUM 164,IRIDIUM 110
79,IRIDIUM 146,IRIDIUM 110
80,IRIDIUM 116,IRIDIUM 114
81,IRIDIUM 164,IRIDIUM 110
82,IRIDIUM 112,IRIDIUM 114
83,IRIDIUM 108,IRIDIUM 142
84,IRIDIUM 100,IRIDIUM 172
85,IRIDIUM 144,IRIDIUM 138
86,IRIDIUM 146,IRIDIUM 110
87,IRIDIUM 116,IRIDIUM 114
88,IRIDIUM 125,IRIDIUM 106
89,IRIDIUM 116,IRIDIUM 114
90,IRIDIUM 106,IRIDIUM 147
91,IRIDIUM 144,IRIDIUM 138
92,IRIDIUM 100,IRIDIUM 172
93,IRIDIUM 164,IRIDIUM 144
94,IRIDIUM 116,IRIDIUM 114
95,IRIDIUM 106,IRIDIUM 147
96,IRIDIUM 144,IRIDIUM 164
97,IRIDIUM 163,IRIDIUM 116
98,IRIDIUM 148,IRIDIUM 143
99,IRIDIUM 100,IRIDIUM 172
100,IRIDIUM 164,IRIDIUM 110
101,IRIDIUM 149,IRIDIUM 172
