episode,source,target
1,IRIDIUM 125,IRIDIUM 154
2,IRIDIUM 100,IRIDIUM 147
3,IRIDIUM 147,IRIDIUM 100
4,IRIDIUM 104,IRIDIUM 119
5,IRIDIUM 147,IRIDIUM 106
6,IRIDIUM 100,IRIDIUM 147
7,IRIDIUM 108,IRIDIUM 171
8,IRIDIUM 119,IRIDIUM 128
9,IRIDIUM 154,IRIDIUM 147
10,IRIDIUM 121,IRIDIUM 144
11,IRIDIUM 102,IRIDIUM 143
12,IRIDIUM 146,IRIDIUM 144
13,IRIDIUM 147,IRIDIUM 106
14,IRIDIUM 146,IRIDIUM 144
15,IRIDIUM 119,IRIDIUM 163
16,IRIDIUM 100,IRIDIUM 147
17,IRIDIUM 102,IRIDIUM 143
18,IRIDIUM 154,IRIDIUM 147
19,IRIDIUM 125,IRIDIUM 171
20,IRIDIUM 119,IRIDIUM 128
21,IRIDIUM 125,IRIDIUM 154
22,IRIDIUM 147,IRIDIUM 171
23,IRIDIUM 102,IRIDIUM 143
24,IRIDIUM 138,IRIDIUM 144
25,IRIDIUM 154,IRIDIUM 147
26,IRIDIUM 143,IRIDIUM 148
27,IRIDIUM 102,IRIDIUM 143
28,IRIDIUM 104,IRIDIUM 119
29,IRIDIUM 125,IRIDIUM 154
30,IRIDIUM 138,IRIDIUM 171
31,IRIDIUM 143,IRIDIUM 148
32,IRIDIUM 125,IRIDIUM 154
33,IRIDIUM 138,IRIDIUM 144
34,IRIDIUM 104,IRIDIUM 148
35,IRIDIUM 138,IRIDIUM 144
36,IRIDIUM 147,IRIDIUM 100
37,IRIDIUM 147,IRIDIUM 106
38,IRIDIUM 102,IRIDIUM 143
39,IRIDIUM 138,IRIDIUM 144
40,IRIDIUM 147,IRIDIUM 106
41,IRIDIUM 119,IRIDIUM 163
42,IRIDIUM 125,IRIDIUM 171
43,IRIDIUM 147,IRIDIUM 100
44,IRIDIUM 108,IRIDIUM 171
45,IRIDIUM 108,IRIDIUM 171
46,IRIDIUM 108,IRIDIUM 171
47,IRIDIUM 104,IRIDIUM 119
48,IRIDIUM 104,IRIDIUM 148
49,IRIDIUM 121,IRIDIUM 144
50,IRIDIUM 125,IRIDIUM 171
51,IRIDIUM 119,IRIDIUM 163
52,IRIDIUM 125,IRIDIUM 154
53,IRIDIUM 108,IRIDIUM 171
54,IRIDIUM 125,IRIDIUM 171
55,IRIDIUM 147,IRIDIUM 100
56,IRIDIUM 147,IRIDIUM 171
57,IRIDIUM 138,IRIDIUM 171
58,IRIDIUM 147,IRIDIUM 100
59,IRIDIUM 121,IRIDIUM 144
60,IRIDIUM 147,IRIDIUM 171
61,IRIDIUM 120,IRIDIUM 144
62,IRIDIUM 147,IRIDIUM 171
63,IRIDIUM 121,IRIDIUM 144
64,IRIDIUM 147,IRIDIUM 171
65,IRIDIUM 120,IRIDIUM 144
66,IRIDIUM 120,IRIDIUM 144
67,IRIDIUM 119,IRIDIUM 163
68,IRIDIUM 125,IRIDIUM 154
69,IRIDIUM 121,IRIDIUM 144
70,IRIDIUM 138,IRIDIUM 171
71,IRIDIUM 104,IRIDIUM 119
72,IRIDIUM 102,IRIDIUM 143
73,IRIDIUM 119,IRIDIUM 128
74,IRIDIUM 100,IRIDIUM 147
75,IRIDIUM 147,IRIDIUM 171
76,IRIDIUM 147,IRIDIUM 106
77,IRIDIUM 147,IRIDIUM 106
78,IRIDIUM 120,IRIDIUM 144
79,IRIDIUM 147,IRIDIUM 171
80,IRIDIUM 119,IRIDIUM 163
81,IRIDIUM 146,IRIDIUM 144
82,IRIDIUM 104,IRIDIUM 148
83,IRIDIUM 108,IRIDIUM 171
84,IRIDIUM 104,IRIDIUM 119
85,IRIDIUM 146,IRIDIUM 144
86,IRIDIUM 147,IRIDIUM 106
87,IRIDIUM 154,IRIDIUM 147
88,IRIDIUM 100,IRIDIUM 147
89,IRIDIUM 106,IRIDIUM 147
90,IRIDIUM 121,IRIDIUM 144
91,IRIDIUM 154,IRIDIUM 147
92,IRIDIUM 108,IRIDIUM 171
93,IRIDIUM 108,IRIDIUM 171
94,IRIDIUM 138,IRIDIUM 144
95,IRIDIUM 146,IRIDIUM 144
96,IRIDIUM 147,IRIDIUM 171
97,IRIDIUM 120,IRIDIUM 144
98,IRIDIUM 108,IRIDIUM 171
99,IRIDIUM 138,IRIDIUM 171
100,IRIDIUM 125,IRIDIUM 154
101,IRIDIUM 138,IRIDIUM 171
102,IRIDIUM 147,IRIDIUM 106
103,IRIDIUM 104,IRIDIUM 119
104,IRIDIUM 102,IRIDIUM 143
105,IRIDIUM 121,IRIDIUM 144
106,IRIDIUM 138,IRIDIUM 144
107,IRIDIUM 121,IRIDIUM 144
108,IRIDIUM 125,IRIDIUM 171
109,IRIDIUM 100,IRIDIUM 147
110,IRIDIUM 143,IRIDIUM 148
111,IRIDIUM 138,IRIDIUM 144
112,IRIDIUM 146,IRIDIUM 144
113,IRIDIUM 154,IRIDIUM 147
114,IRIDIUM 100,IRIDIUM 147
115,IRIDIUM 147,IRIDIUM 100
116,IRIDIUM 147,IRIDIUM 106
117,IRIDIUM 147,IRIDIUM 171
118,IRIDIUM 146,IRIDIUM 144
119,IRIDIUM 125,IRIDIUM 171
120,IRIDIUM 146,IRIDIUM 144
121,IRIDIUM 146,IRIDIUM 144
122,IRIDIUM 146,IRIDIUM 144
123,IRIDIUM 138,IRIDIUM 144
124,IRIDIUM 138,IRIDIUM 171
125,IRIDIUM 119,IRIDIUM 128
126,IRIDIUM 125,IRIDIUM 154
127,IRIDIUM 102,IRIDIUM 143
128,IRIDIUM 121,IRIDIUM 144
129,IRIDIUM 146,IRIDIUM 144
130,IRIDIUM 120,IRIDIUM 144
131,IRIDIUM 125,IRIDIUM 154
132,IRIDIUM 119,IRIDIUM 163
133,IRIDIUM 138,IRIDIUM 144
134,IRIDIUM 138,IRIDIUM 171
135,IRIDIUM 125,IRIDIUM 171
136,IRIDIUM 138,IRIDIUM 171
137,IRIDIUM 119,IRIDIUM 128
138,IRIDIUM 138,IRIDIUM 144
139,IRIDIUM 119,IRIDIUM 128
140,IRIDIUM 119,IRIDIUM 163
141,IRIDIUM 147,IRIDIUM 171
142,IRIDIUM 102,IRIDIUM 143
143,IRIDIUM 138,IRIDIUM 144
144,IRIDIUM 106,IRIDIUM 147
145,IRIDIUM 108,IRIDIUM 171
146,IRIDIUM 147,IRIDIUM 100
147,IRIDIUM 143,IRIDIUM 148
148,IRIDIUM 138,IRIDIUM 171
149,IRIDIUM 147,IRIDIUM 100
150,IRIDIUM 138,IRIDIUM 144
151,IRIDIUM 100,IRIDIUM 147
152,IRIDIUM 147,IRIDIUM 106
153,IRIDIUM 147,IRIDIUM 100
154,IRIDIUM 138,IRIDIUM 144
155,IRIDIUM 138,IRIDIUM 144
156,IRIDIUM 147,IRIDIUM 100
157,IRIDIUM 104,IRIDIUM 119
158,IRIDIUM 143,IRIDIUM 148
159,IRIDIUM 119,IRIDIUM 163
160,IRIDIUM 138,IRIDIUM 144
161,IRIDIUM 104,IRIDIUM 148
162,IRIDIUM 121,IRIDIUM 144
163,IRIDIUM 108,IRIDIUM 171
164,IRIDIUM 100,IRIDIUM 147
165,IRIDIUM 100,IRIDIUM 147
166,IRIDIUM 138,IRIDIUM 144
167,IRIDIUM 143,IRIDIUM 148
168,IRIDIUM 119,IRIDIUM 163
169,IRIDIUM 147,IRIDIUM 106
170,IRIDIUM 125,IRIDIUM 171
171,IRIDIUM 125,IRIDIUM 171
172,IRIDIUM 119,IRIDIUM 128
173,IRIDIUM 102,IRIDIUM 143
174,IRIDIUM 120,IRIDIUM 144
175,IRIDIUM 138,IRIDIUM 144
176,IRIDIUM 108,IRIDIUM 171
177,IRIDIUM 147,IRIDIUM 100
178,IRIDIUM 104,IRIDIUM 148
179,IRIDIUM 146,IRIDIUM 144
180,IRIDIUM 102,IRIDIUM 143
181,IRIDIUM 119,IRIDIUM 128
182,IRIDIUM 119,IRIDIUM 163
183,IRIDIUM 154,IRIDIUM 147
184,IRIDIUM 120,IRIDIUM 144
185,IRIDIUM 138,IRIDIUM 144
186,IRIDIUM 100,IRIDIUM 147
187,IRIDIUM 106,IRIDIUM 147
188,IRIDIUM 119,IRIDIUM 128
189,IRIDIUM 146,IRIDIUM 144
190,IRIDIUM 121,IRIDIUM 144
191,IRIDIUM 120,IRIDIUM 144
192,IRIDIUM 125,IRIDIUM 154
193,IRIDIUM 119,IRIDIUM 128
194,IRIDIUM 106,IRIDIUM 147
195,IRIDIUM 138,IRIDIUM 171
196,IRIDIUM 138,IRIDIUM 144
197,IRIDIUM 147,IRIDIUM 100
198,IRIDIUM 143,IRIDIUM 148
199,IRIDIUM 121,IRIDIUM 144
200,IRIDIUM 147,IRIDIUM 100
201,IRIDIUM 143,IRIDIUM 148
202,IRIDIUM 119,IRIDIUM 128
203,IRIDIUM 143,IRIDIUM 148
204,IRIDIUM 154,IRIDIUM 147
205,IRIDIUM 138,IRIDIUM 144
206,IRIDIUM 108,IRIDIUM 171
207,IRIDIUM 119,IRIDIUM 128
208,IRIDIUM 146,IRIDIUM 144
209,IRIDIUM 119,IRIDIUM 128
210,IRIDIUM 102,IRIDIUM 143
211,IRIDIUM 125,IRIDIUM 154
212,IRIDIUM 146,IRIDIUM 144
213,IRIDIUM 102,IRIDIUM 143
214,IRIDIUM 119,IRIDIUM 128
215,IRIDIUM 154,IRIDIUM 147
216,IRIDIUM 106,IRIDIUM 147
217,IRIDIUM 125,IRIDIUM 171
218,IRIDIUM 120,IRIDIUM 144
219,IRIDIUM 125,IRIDIUM 154
220,IRIDIUM 119,IRIDIUM 163
221,IRIDIUM 121,IRIDIUM 144
222,IRIDIUM 119,IRIDIUM 128
223,IRIDIUM 104,IRIDIUM 148
224,IRIDIUM 138,IRIDIUM 144
225,IRIDIUM 138,IRIDIUM 144
226,IRIDIUM 125,IRIDIUM 171
227,IRIDIUM 102,IRIDIUM 143
228,IRIDIUM 138,IRIDIUM 171
229,IRIDIUM 119,IRIDIUM 163
230,IRIDIUM 147,IRIDIUM 171
231,IRIDIUM 154,IRIDIUM 147
232,IRIDIUM 146,IRIDIUM 144
233,IRIDIUM 138,IRIDIUM 144
234,IRIDIUM 138,IRIDIUM 171
235,IRIDIUM 119,IRIDIUM 128
236,IRIDIUM 125,IRIDIUM 154
237,IRIDIUM 147,IRIDIUM 100
238,IRIDIUM 138,IRIDIUM 171
