episode,source,target
1,IRIDIUM 102,IRIDIUM 141
2,IRIDIUM 160,IRIDIUM 156
3,IRIDIUM 106,IRIDIUM 103
4,IRIDIUM 120,IRIDIUM 150
5,IRIDIUM 150,IRIDIUM 166
6,IRIDIUM 152,IRIDIUM 151
7,IRIDIUM 102,IRIDIUM 141
8,IRIDIUM 152,IRIDIUM 151
9,IRIDIUM 149,IRIDIUM 152
10,IRIDIUM 171,IRIDIUM 152
11,IRIDIUM 129,IRIDIUM 152
12,IRIDIUM 134,IRIDIUM 112
13,IRIDIUM 111,IRIDIUM 112
14,IRIDIUM 106,IRIDIUM 103
15,IRIDIUM 160,IRIDIUM 141
16,IRIDIUM 120,IRIDIUM 150
17,IRIDIUM 152,IRIDIUM 151
18,IRIDIUM 134,IRIDIUM 112
19,IRIDIUM 150,IRIDIUM 132
20,IRIDIUM 150,IRIDIUM 103
21,IRIDIUM 120,IRIDIUM 152
22,IRIDIUM 120,IRIDIUM 152
23,IRIDIUM 171,IRIDIUM 152
24,IRIDIUM 152,IRIDIUM 151
25,IRIDIUM 160,IRIDIUM 141
26,IRIDIUM 160,IRIDIUM 156
27,IRIDIUM 153,IRIDIUM 149
28,IRIDIUM 160,IRIDIUM 141
29,IRIDIUM 150,IRIDIUM 132
30,IRIDIUM 150,IRIDIUM 132
31,IRIDIUM 150,IRIDIUM 132
32,IRIDIUM 135,IRIDIUM 149
33,IRIDIUM 149,IRIDIUM 152
34,IRIDIUM 168,IRIDIUM 112
35,IRIDIUM 106,IRIDIUM 103
36,IRIDIUM 149,IRIDIUM 152
37,IRIDIUM 111,IRIDIUM 112
38,IRIDIUM 120,IRIDIUM 150
39,IRIDIUM 153,IRIDIUM 149
40,IRIDIUM 150,IRIDIUM 166
41,IRIDIUM 160,IRIDIUM 156
42,IRIDIUM 171,IRIDIUM 152
43,IRIDIUM 109,IRIDIUM 152
44,IRIDIUM 135,IRIDIUM 149
45,IRIDIUM 135,IRIDIUM 149
46,IRIDIUM 153,IRIDIUM 149
47,IRIDIUM 134,IRIDIUM 112
48,IRIDIUM 134,IRIDIUM 112
49,IRIDIUM 160,IRIDIUM 156
50,IRIDIUM 171,IRIDIUM 152
51,IRIDIUM 135,IRIDIUM 149
52,IRIDIUM 149,IRIDIUM 152
53,IRIDIUM 120,IRIDIUM 150
54,IRIDIUM 144,IRIDIUM 152
55,IRIDIUM 149,IRIDIUM 152
56,IRIDIUM 149,IRIDIUM 152
57,IRIDIUM 152,IRIDIUM 151
58,IRIDIUM 102,IRIDIUM 141
59,IRIDIUM 144,IRIDIUM 152
60,IRIDIUM 106,IRIDIUM 103
61,IRIDIUM 150,IRIDIUM 132
62,IRIDIUM 150,IRIDIUM 103
63,IRIDIUM 160,IRIDIUM 156
64,IRIDIUM 134,IRIDIUM 112
65,IRIDIUM 160,IRIDIUM 141
66,IRIDIUM 102,IRIDIUM 141
67,IRIDIUM 129,IRIDIUM 152
68,IRIDIUM 129,IRIDIUM 152
69,IRIDIUM 135,IRIDIUM 149
70,IRIDIUM 160,IRIDIUM 156
71,IRIDIUM 135,IRIDIUM 149
72,IRIDIUM 160,IRIDIUM 156
73,IRIDIUM 150,IRIDIUM 132
74,IRIDIUM 134,IRIDIUM 112
