episode,source,target
1,IRIDIUM 126,IRIDIUM 120
2,IRIDIUM 144,IRIDIUM 150
3,IRIDIUM 109,IRIDIUM 120
4,IRIDIUM 136,IRIDIUM 112
5,IRIDIUM 120,IRIDIUM 126
6,IRIDIUM 157,IRIDIUM 143
7,IRIDIUM 109,IRIDIUM 120
8,IRIDIUM 117,IRIDIUM 112
9,IRIDIUM 139,IRIDIUM 112
10,IRIDIUM 151,IRIDIUM 106
11,IRIDIUM 136,IRIDIUM 112
12,IRIDIUM 156,IRIDIUM 142
13,IRIDIUM 156,IRIDIUM 142
14,IRIDIUM 154,IRIDIUM 165
15,IRIDIUM 112,IRIDIUM 131
16,IRIDIUM 156,IRIDIUM 142
17,IRIDIUM 106,IRIDIUM 151
18,IRIDIUM 112,IRIDIUM 119
19,IRIDIUM 151,IRIDIUM 106
20,IRIDIUM 139,IRIDIUM 112
21,IRIDIUM 145,IRIDIUM 112
22,IRIDIUM 165,IRIDIUM 154
23,IRIDIUM 120,IRIDIUM 126
24,IRIDIUM 117,IRIDIUM 112
25,IRIDIUM 154,IRIDIUM 120
26,IRIDIUM 144,IRIDIUM 150
27,IRIDIUM 154,IRIDIUM 120
28,IRIDIUM 165,IRIDIUM 154
29,IRIDIUM 139,IRIDIUM 112
30,IRIDIUM 117,IRIDIUM 112
31,IRIDIUM 117,IRIDIUM 112
32,IRIDIUM 154,IRIDIUM 165
33,IRIDIUM 154,IRIDIUM 165
34,IRIDIUM 165,IRIDIUM 154
35,IRIDIUM 112,IRIDIUM 131
36,IRIDIUM 112,IRIDIUM 131
37,IRIDIUM 158,IRIDIUM 143
38,IRIDIUM 106,IRIDIUM 151
39,IRIDIUM 109,IRIDIUM 120
40,IRIDIUM 112,IRIDIUM 119
41,IRIDIUM 139,IRIDIUM 112
42,IRIDIUM 126,IRIDIUM 120
43,IRIDIUM 144,IRIDIUM 150
44,IRIDIUM 112,IRIDIUM 119
45,IRIDIUM 151,IRIDIUM 106
46,IRIDIUM 117,IRIDIUM 112
47,IRIDIUM 158,IRIDIUM 143
48,IRIDIUM 145,IRIDIUM 112
49,IRIDIUM 106,IRIDIUM 151
50,IRIDIUM 106,IRIDIUM 151
