episode,source,target
1,IRIDIUM 139,IRIDIUM 112
2,IRIDIUM 106,IRIDIUM 103
3,IRIDIUM 144,IRIDIUM 150
4,IRIDIUM 143,IRIDIUM 158
5,IRIDIUM 120,IRIDIUM 126
6,IRIDIUM 154,IRIDIUM 165
7,IRIDIUM 109,IRIDIUM 120
8,IRIDIUM 110,IRIDIUM 142
9,IRIDIUM 157,IRIDIUM 143
10,IRIDIUM 136,IRIDIUM 142
11,IRIDIUM 154,IRIDIUM 165
12,IRIDIUM 110,IRIDIUM 142
13,IRIDIUM 157,IRIDIUM 143
14,IRIDIUM 134,IRIDIUM 112
15,IRIDIUM 109,IRIDIUM 120
16,IRIDIUM 126,IRIDIUM 120
17,IRIDIUM 173,IRIDIUM 112
18,IRIDIUM 145,IRIDIUM 112
19,IRIDIUM 154,IRIDIUM 165
20,IRIDIUM 120,IRIDIUM 126
21,IRIDIUM 158,IRIDIUM 143
22,IRIDIUM 110,IRIDIUM 142
23,IRIDIUM 135,IRIDIUM 120
24,IRIDIUM 126,IRIDIUM 120
25,IRIDIUM 154,IRIDIUM 165
26,IRIDIUM 109,IRIDIUM 120
27,IRIDIUM 110,IRIDIUM 112
28,IRIDIUM 106,IRIDIUM 103
29,IRIDIUM 126,IRIDIUM 120
30,IRIDIUM 112,IRIDIUM 136
31,IRIDIUM 139,IRIDIUM 112
32,IRIDIUM 110,IRIDIUM 142
33,IRIDIUM 134,IRIDIUM 112
34,IRIDIUM 142,IRIDIUM 136
35,IRIDIUM 126,IRIDIUM 120
36,IRIDIUM 145,IRIDIUM 112
37,IRIDIUM 110,IRIDIUM 142
38,IRIDIUM 144,IRIDIUM 150
39,IRIDIUM 142,IRIDIUM 136
40,IRIDIUM 145,IRIDIUM 112
41,IRIDIUM 145,IRIDIUM 112
42,IRIDIUM 145,IRIDIUM 112
43,IRIDIUM 136,IRIDIUM 142
44,IRIDIUM 120,IRIDIUM 126
45,IRIDIUM 110,IRIDIUM 142
46,IRIDIUM 120,IRIDIUM 126
47,IRIDIUM 157,IRIDIUM 143
48,IRIDIUM 110,IRIDIUM 142
49,IRIDIUM 112,IRIDIUM 136
50,IRIDIUM 139,IRIDIUM 112
51,IRIDIUM 109,IRIDIUM 120
52,IRIDIUM 144,IRIDIUM 150
53,IRIDIUM 120,IRIDIUM 126
54,IRIDIUM 135,IRIDIUM 120
55,IRIDIUM 136,IRIDIUM 142
56,IRIDIUM 143,IRIDIUM 158
57,IRIDIUM 110,IRIDIUM 112
58,IRIDIUM 165,IRIDIUM 106
59,IRIDIUM 110,IRIDIUM 112
60,IRIDIUM 135,IRIDIUM 120
61,IRIDIUM 134,IRIDIUM 112
62,IRIDIUM 142,IRIDIUM 136
63,IRIDIUM 142,IRIDIUM 136
64,IRIDIUM 157,IRIDIUM 143
65,IRIDIUM 135,IRIDIUM 120
66,IRIDIUM 136,IRIDIUM 142
67,IRIDIUM 109,IRIDIUM 120
68,IRIDIUM 165,IRIDIUM 106
69,IRIDIUM 154,IRIDIUM 165
70,IRIDIUM 134,IRIDIUM 112
71,IRIDIUM 110,IRIDIUM 142
72,IRIDIUM 158,IRIDIUM 143
73,IRIDIUM 112,IRIDIUM 136
74,IRIDIUM 135,IRIDIUM 120
75,IRIDIUM 110,IRIDIUM 112
76,IRIDIUM 120,IRIDIUM 126
77,IRIDIUM 157,IRIDIUM 143
78,IRIDIUM 157,IRIDIUM 143
79,IRIDIUM 173,IRIDIUM 112
80,IRIDIUM 134,IRIDIUM 112
81,IRIDIUM 136,IRIDIUM 142
82,IRIDIUM 135,IRIDIUM 120
83,IRIDIUM 120,IRIDIUM 126
84,IRIDIUM 135,IRIDIUM 120
85,IRIDIUM 110,IRIDIUM 112
86,IRIDIUM 144,IRIDIUM 150
87,IRIDIUM 135,IRIDIUM 120
88,IRIDIUM 143,IRIDIUM 158
89,IRIDIUM 154,IRIDIUM 165
90,IRIDIUM 144,IRIDIUM 150
91,IRIDIUM 157,IRIDIUM 143
92,IRIDIUM 158,IRIDIUM 143
93,IRIDIUM 126,IRIDIUM 120
94,IRIDIUM 112,IRIDIUM 136
95,IRIDIUM 173,IRIDIUM 112
96,IRIDIUM 154,IRIDIUM 165
97,IRIDIUM 110,IRIDIUM 112
