episode,source,target
1,IRIDIUM 120,IRIDIUM 144
2,IRIDIUM 120,IRIDIUM 144
3,IRIDIUM 160,IRIDIUM 163
4,IRIDIUM 137,IRIDIUM 134
5,IRIDIUM 171,IRIDIUM 144
6,IRIDIUM 137,IRIDIUM 134
7,IRIDIUM 163,IRIDIUM 119
8,IRIDIUM 163,IRIDIUM 119
9,IRIDIUM 143,IRIDIUM 119
10,IRIDIUM 137,IRIDIUM 134
11,IRIDIUM 171,IRIDIUM 144
12,IRIDIUM 168,IRIDIUM 148
13,IRIDIUM 137,IRIDIUM 134
14,IRIDIUM 171,IRIDIUM 147
15,IRIDIUM 163,IRIDIUM 119
16,IRIDIUM 128,IRIDIUM 119
17,IRIDIUM 146,IRIDIUM 144
18,IRIDIUM 143,IRIDIUM 119
19,IRIDIUM 128,IRIDIUM 119
20,IRIDIUM 137,IRIDIUM 134
21,IRIDIUM 108,IRIDIUM 171
22,IRIDIUM 160,IRIDIUM 163
23,IRIDIUM 163,IRIDIUM 160
24,IRIDIUM 137,IRIDIUM 134
25,IRIDIUM 143,IRIDIUM 148
26,IRIDIUM 143,IRIDIUM 102
27,IRIDIUM 163,IRIDIUM 134
28,IRIDIUM 171,IRIDIUM 147
29,IRIDIUM 137,IRIDIUM 134
30,IRIDIUM 143,IRIDIUM 102
31,IRIDIUM 118,IRIDIUM 171
32,IRIDIUM 171,IRIDIUM 144
33,IRIDIUM 104,IRIDIUM 119
34,IRIDIUM 108,IRIDIUM 171
35,IRIDIUM 168,IRIDIUM 148
36,IRIDIUM 160,IRIDIUM 163
37,IRIDIUM 137,IRIDIUM 134
38,IRIDIUM 171,IRIDIUM 144
39,IRIDIUM 171,IRIDIUM 144
40,IRIDIUM 104,IRIDIUM 119
41,IRIDIUM 143,IRIDIUM 148
42,IRIDIUM 171,IRIDIUM 147
43,IRIDIUM 118,IRIDIUM 171
44,IRIDIUM 143,IRIDIUM 148
45,IRIDIUM 137,IRIDIUM 134
46,IRIDIUM 137,IRIDIUM 134
47,IRIDIUM 123,IRIDIUM 119
48,IRIDIUM 137,IRIDIUM 134
49,IRIDIUM 108,IRIDIUM 171
50,IRIDIUM 171,IRIDIUM 147
51,IRIDIUM 143,IRIDIUM 148
52,IRIDIUM 137,IRIDIUM 134
53,IRIDIUM 163,IRIDIUM 160
54,IRIDIUM 120,IRIDIUM 144
55,IRIDIUM 171,IRIDIUM 144
56,IRIDIUM 118,IRIDIUM 171
57,IRIDIUM 106,IRIDIUM 147
58,IRIDIUM 118,IRIDIUM 171
59,IRIDIUM 163,IRIDIUM 119
60,IRIDIUM 164,IRIDIUM 144
61,IRIDIUM 171,IRIDIUM 144
62,IRIDIUM 160,IRIDIUM 163
63,IRIDIUM 123,IRIDIUM 119
64,IRIDIUM 168,IRIDIUM 148
65,IRIDIUM 168,IRIDIUM 148
66,IRIDIUM 106,IRIDIUM 147
67,IRIDIUM 137,IRIDIUM 134
68,IRIDIUM 128,IRIDIUM 119
69,IRIDIUM 163,IRIDIUM 160
70,IRIDIUM 171,IRIDIUM 147
71,IRIDIUM 164,IRIDIUM 144
72,IRIDIUM 104,IRIDIUM 119
73,IRIDIUM 160,IRIDIUM 163
74,IRIDIUM 120,IRIDIUM 144
75,IRIDIUM 163,IRIDIUM 119
76,IRIDIUM 146,IRIDIUM 144
77,IRIDIUM 137,IRIDIUM 134
78,IRIDIUM 143,IRIDIUM 148
79,IRIDIUM 118,IRIDIUM 171
80,IRIDIUM 128,IRIDIUM 119
81,IRIDIUM 163,IRIDIUM 134
82,IRIDIUM 120,IRIDIUM 144
83,IRIDIUM 128,IRIDIUM 119
84,IRIDIUM 146,IRIDIUM 144
85,IRIDIUM 168,IRIDIUM 148
86,IRIDIUM 143,IRIDIUM 102
87,IRIDIUM 137,IRIDIUM 134
88,IRIDIUM 123,IRIDIUM 119
89,IRIDIUM 143,IRIDIUM 148
90,IRIDIUM 143,IRIDIUM 102
91,IRIDIUM 123,IRIDIUM 119
92,IRIDIUM 171,IRIDIUM 147
93,IRIDIUM 163,IRIDIUM 119
94,IRIDIUM 120,IRIDIUM 144
95,IRIDIUM 143,IRIDIUM 148
96,IRIDIUM 163,IRIDIUM 134
97,IRIDIUM 146,IRIDIUM 144
98,IRIDIUM 163,IRIDIUM 119
99,IRIDIUM 137,IRIDIUM 134
100,IRIDIUM 164,IRIDIUM 144
101,IRIDIUM 146,IRIDIUM 144
102,IRIDIUM 104,IRIDIUM 119
103,IRIDIUM 106,IRIDIUM 147
104,IRIDIUM 143,IRIDIUM 148
105,IRIDIUM 106,IRIDIUM 147
106,IRIDIUM 118,IRIDIUM 171
107,IRIDIUM 163,IRIDIUM 160
108,IRIDIUM 143,IRIDIUM 148
109,IRIDIUM 146,IRIDIUM 144
110,IRIDIUM 106,IRIDIUM 147
111,IRIDIUM 143,IRIDIUM 119
112,IRIDIUM 171,IRIDIUM 144
113,IRIDIUM 108,IRIDIUM 171
114,IRIDIUM 120,IRIDIUM 144
115,IRIDIUM 171,IRIDIUM 147
116,IRIDIUM 143,IRIDIUM 102
117,IRIDIUM 171,IRIDIUM 144
118,IRIDIUM 163,IRIDIUM 134
119,IRIDIUM 171,IRIDIUM 147
120,IRIDIUM 146,IRIDIUM 144
121,IRIDIUM 104,IRIDIUM 119
122,IRIDIUM 123,IRIDIUM 119
123,IRIDIUM 128,IRIDIUM 119
124,IRIDIUM 168,IRIDIUM 148
125,IRIDIUM 143,IRIDIUM 119
126,IRIDIUM 168,IRIDIUM 148
127,IRIDIUM 171,IRIDIUM 144
128,IRIDIUM 143,IRIDIUM 102
129,IRIDIUM 160,IRIDIUM 163
130,IRIDIUM 164,IRIDIUM 144
131,IRIDIUM 146,IRIDIUM 144
132,IRIDIUM 163,IRIDIUM 134
133,IRIDIUM 143,IRIDIUM 102
134,IRIDIUM 146,IRIDIUM 144
135,IRIDIUM 104,IRIDIUM 119
136,IRIDIUM 163,IRIDIUM 119
137,IRIDIUM 163,IRIDIUM 119
138,IRIDIUM 164,IRIDIUM 144
139,IRIDIUM 128,IRIDIUM 119
140,IRIDIUM 108,IRIDIUM 171
141,IRIDIUM 106,IRIDIUM 147
142,IRIDIUM 164,IRIDIUM 144
143,IRIDIUM 106,IRIDIUM 147
144,IRIDIUM 143,IRIDIUM 148
145,IRIDIUM 106,IRIDIUM 147
146,IRIDIUM 137,IRIDIUM 134
147,IRIDIUM 171,IRIDIUM 144
148,IRIDIUM 137,IRIDIUM 134
149,IRIDIUM 106,IRIDIUM 147
150,IRIDIUM 146,IRIDIUM 144
151,IRIDIUM 171,IRIDIUM 147
152,IRIDIUM 163,IRIDIUM 119
153,IRIDIUM 106,IRIDIUM 147
154,IRIDIUM 143,IRIDIUM 119
155,IRIDIUM 171,IRIDIUM 144
156,IRIDIUM 171,IRIDIUM 144
157,IRIDIUM 137,IRIDIUM 134
158,IRIDIUM 118,IRIDIUM 171
159,IRIDIUM 128,IRIDIUM 119
160,IRIDIUM 120,IRIDIUM 144
161,IRIDIUM 171,IRIDIUM 144
162,IRIDIUM 123,IRIDIUM 119
163,IRIDIUM 163,IRIDIUM 160
164,IRIDIUM 146,IRIDIUM 144
165,IRIDIUM 143,IRIDIUM 119
166,IRIDIUM 160,IRIDIUM 163
167,IRIDIUM 168,IRIDIUM 148
168,IRIDIUM 143,IRIDIUM 102
169,IRIDIUM 163,IRIDIUM 119
170,IRIDIUM 171,IRIDIUM 144
171,IRIDIUM 171,IRIDIUM 144
172,IRIDIUM 146,IRIDIUM 144
173,IRIDIUM 171,IRIDIUM 147
174,IRIDIUM 123,IRIDIUM 119
175,IRIDIUM 163,IRIDIUM 134
176,IRIDIUM 163,IRIDIUM 134
177,IRIDIUM 163,IRIDIUM 134
178,IRIDIUM 171,IRIDIUM 144
179,IRIDIUM 163,IRIDIUM 134
180,IRIDIUM 164,IRIDIUM 144
