episode,source,target
1,IRIDIUM 135,IRIDIUM 149
2,IRIDIUM 150,IRIDIUM 120
3,IRIDIUM 149,IRIDIUM 154
4,IRIDIUM 135,IRIDIUM 149
5,IRIDIUM 112,IRIDIUM 111
6,IRIDIUM 151,IRIDIUM 152
7,IRIDIUM 168,IRIDIUM 173
8,IRIDIUM 150,IRIDIUM 120
9,IRIDIUM 153,IRIDIUM 149
10,IRIDIUM 134,IRIDIUM 112
11,IRIDIUM 156,IRIDIUM 160
12,IRIDIUM 160,IRIDIUM 156
13,IRIDIUM 135,IRIDIUM 149
14,IRIDIUM 160,IRIDIUM 141
15,IRIDIUM 135,IRIDIUM 149
16,IRIDIUM 173,IRIDIUM 168
17,IRIDIUM 173,IRIDIUM 168
18,IRIDIUM 141,IRIDIUM 160
19,IRIDIUM 156,IRIDIUM 160
20,IRIDIUM 156,IRIDIUM 112
21,IRIDIUM 143,IRIDIUM 157
22,IRIDIUM 156,IRIDIUM 160
23,IRIDIUM 156,IRIDIUM 160
24,IRIDIUM 112,IRIDIUM 111
25,IRIDIUM 102,IRIDIUM 141
26,IRIDIUM 112,IRIDIUM 111
27,IRIDIUM 141,IRIDIUM 160
28,IRIDIUM 141,IRIDIUM 160
29,IRIDIUM 112,IRIDIUM 111
30,IRIDIUM 141,IRIDIUM 112
31,IRIDIUM 112,IRIDIUM 111
32,IRIDIUM 167,IRIDIUM 152
33,IRIDIUM 109,IRIDIUM 152
34,IRIDIUM 141,IRIDIUM 112
35,IRIDIUM 150,IRIDIUM 120
36,IRIDIUM 109,IRIDIUM 152
37,IRIDIUM 141,IRIDIUM 112
38,IRIDIUM 141,IRIDIUM 112
39,IRIDIUM 156,IRIDIUM 160
40,IRIDIUM 149,IRIDIUM 154
41,IRIDIUM 160,IRIDIUM 156
42,IRIDIUM 149,IRIDIUM 154
43,IRIDIUM 156,IRIDIUM 112
44,IRIDIUM 167,IRIDIUM 152
45,IRIDIUM 112,IRIDIUM 111
46,IRIDIUM 135,IRIDIUM 149
47,IRIDIUM 160,IRIDIUM 141
48,IRIDIUM 143,IRIDIUM 157
49,IRIDIUM 141,IRIDIUM 112
50,IRIDIUM 156,IRIDIUM 112
51,IRIDIUM 150,IRIDIUM 120
52,IRIDIUM 160,IRIDIUM 156
53,IRIDIUM 141,IRIDIUM 160
54,IRIDIUM 134,IRIDIUM 112
55,IRIDIUM 153,IRIDIUM 149
56,IRIDIUM 160,IRIDIUM 141
57,IRIDIUM 109,IRIDIUM 152
58,IRIDIUM 167,IRIDIUM 152
59,IRIDIUM 102,IRIDIUM 141
60,IRIDIUM 112,IRIDIUM 111
61,IRIDIUM 167,IRIDIUM 152
62,IRIDIUM 112,IRIDIUM 111
63,IRIDIUM 102,IRIDIUM 141
64,IRIDIUM 109,IRIDIUM 152
65,IRIDIUM 112,IRIDIUM 111
66,IRIDIUM 160,IRIDIUM 156
67,IRIDIUM 156,IRIDIUM 112
68,IRIDIUM 151,IRIDIUM 152
69,IRIDIUM 153,IRIDIUM 149
70,IRIDIUM 109,IRIDIUM 152
71,IRIDIUM 156,IRIDIUM 160
72,IRIDIUM 141,IRIDIUM 160
73,IRIDIUM 168,IRIDIUM 173
74,IRIDIUM 141,IRIDIUM 160
75,IRIDIUM 112,IRIDIUM 111
76,IRIDIUM 153,IRIDIUM 149
77,IRIDIUM 151,IRIDIUM 152
78,IRIDIUM 156,IRIDIUM 160
79,IRIDIUM 149,IRIDIUM 154
80,IRIDIUM 102,IRIDIUM 141
81,IRIDIUM 173,IRIDIUM 168
82,IRIDIUM 156,IRIDIUM 112
83,IRIDIUM 168,IRIDIUM 112
84,IRIDIUM 134,IRIDIUM 112
85,IRIDIUM 156,IRIDIUM 112
86,IRIDIUM 141,IRIDIUM 160
87,IRIDIUM 160,IRIDIUM 141
88,IRIDIUM 109,IRIDIUM 152
89,IRIDIUM 143,IRIDIUM 157
90,IRIDIUM 167,IRIDIUM 152
91,IRIDIUM 153,IRIDIUM 149
92,IRIDIUM 160,IRIDIUM 141
93,IRIDIUM 168,IRIDIUM 173
94,IRIDIUM 141,IRIDIUM 160
95,IRIDIUM 153,IRIDIUM 149
96,IRIDIUM 109,IRIDIUM 152
97,IRIDIUM 156,IRIDIUM 160
98,IRIDIUM 134,IRIDIUM 112
99,IRIDIUM 135,IRIDIUM 149
100,IRIDIUM 149,IRIDIUM 154
