episode,source,target
1,IRIDIUM 121,IRIDIUM 167
2,IRIDIUM 159,IRIDIUM 140
3,IRIDIUM 145,IRIDIUM 140
4,IRIDIUM 145,IRIDIUM 140
5,IRIDIUM 159,IRIDIUM 140
6,IRIDIUM 145,IRIDIUM 111
7,IRIDIUM 139,IRIDIUM 180
8,IRIDIUM 121,IRIDIUM 167
9,IRIDIUM 133,IRIDIUM 166
10,IRIDIUM 180,IRIDIUM 131
11,IRIDIUM 121,IRIDIUM 153
12,IRIDIUM 111,IRIDIUM 112
13,IRIDIUM 129,IRIDIUM 133
14,IRIDIUM 112,IRIDIUM 111
15,IRIDIUM 121,IRIDIUM 167
16,IRIDIUM 141,IRIDIUM 131
17,IRIDIUM 112,IRIDIUM 111
18,IRIDIUM 180,IRIDIUM 131
19,IRIDIUM 131,IRIDIUM 180
20,IRIDIUM 109,IRIDIUM 152
21,IRIDIUM 153,IRIDIUM 121
22,IRIDIUM 117,IRIDIUM 159
23,IRIDIUM 153,IRIDIUM 113
24,IRIDIUM 112,IRIDIUM 111
25,IRIDIUM 111,IRIDIUM 112
26,IRIDIUM 117,IRIDIUM 159
27,IRIDIUM 145,IRIDIUM 111
28,IRIDIUM 109,IRIDIUM 152
29,IRIDIUM 180,IRIDIUM 131
30,IRIDIUM 121,IRIDIUM 153
31,IRIDIUM 141,IRIDIUM 131
32,IRIDIUM 153,IRIDIUM 121
33,IRIDIUM 180,IRIDIUM 131
34,IRIDIUM 159,IRIDIUM 140
35,IRIDIUM 141,IRIDIUM 131
36,IRIDIUM 153,IRIDIUM 121
37,IRIDIUM 159,IRIDIUM 140
38,IRIDIUM 133,IRIDIUM 166
39,IRIDIUM 133,IRIDIUM 166
40,IRIDIUM 139,IRIDIUM 180
41,IRIDIUM 145,IRIDIUM 111
42,IRIDIUM 117,IRIDIUM 159
43,IRIDIUM 164,IRIDIUM 166
44,IRIDIUM 139,IRIDIUM 122
45,IRIDIUM 151,IRIDIUM 133
46,IRIDIUM 109,IRIDIUM 152
47,IRIDIUM 164,IRIDIUM 166
48,IRIDIUM 112,IRIDIUM 111
49,IRIDIUM 121,IRIDIUM 153
50,IRIDIUM 139,IRIDIUM 180
51,IRIDIUM 112,IRIDIUM 111
52,IRIDIUM 139,IRIDIUM 122
53,IRIDIUM 129,IRIDIUM 133
54,IRIDIUM 111,IRIDIUM 112
55,IRIDIUM 151,IRIDIUM 133
56,IRIDIUM 133,IRIDIUM 166
57,IRIDIUM 145,IRIDIUM 111
