episode,source,target
1,IRIDIUM 153,IRIDIUM 149
2,IRIDIUM 120,IRIDIUM 152
3,IRIDIUM 173,IRIDIUM 168
4,IRIDIUM 149,IRIDIUM 135
5,IRIDIUM 103,IRIDIUM 106
6,IRIDIUM 153,IRIDIUM 149
7,IRIDIUM 171,IRIDIUM 152
8,IRIDIUM 154,IRIDIUM 149
9,IRIDIUM 131,IRIDIUM 141
10,IRIDIUM 149,IRIDIUM 135
11,IRIDIUM 109,IRIDIUM 152
12,IRIDIUM 168,IRIDIUM 173
13,IRIDIUM 173,IRIDIUM 168
14,IRIDIUM 131,IRIDIUM 141
15,IRIDIUM 168,IRIDIUM 173
16,IRIDIUM 156,IRIDIUM 112
17,IRIDIUM 149,IRIDIUM 120
18,IRIDIUM 166,IRIDIUM 152
19,IRIDIUM 149,IRIDIUM 135
20,IRIDIUM 154,IRIDIUM 149
21,IRIDIUM 154,IRIDIUM 149
22,IRIDIUM 153,IRIDIUM 149
23,IRIDIUM 173,IRIDIUM 168
24,IRIDIUM 152,IRIDIUM 167
25,IRIDIUM 131,IRIDIUM 141
26,IRIDIUM 152,IRIDIUM 132
27,IRIDIUM 149,IRIDIUM 120
28,IRIDIUM 153,IRIDIUM 149
29,IRIDIUM 149,IRIDIUM 135
30,IRIDIUM 153,IRIDIUM 149
31,IRIDIUM 166,IRIDIUM 152
32,IRIDIUM 152,IRIDIUM 167
33,IRIDIUM 149,IRIDIUM 120
34,IRIDIUM 120,IRIDIUM 150
35,IRIDIUM 171,IRIDIUM 152
36,IRIDIUM 160,IRIDIUM 156
37,IRIDIUM 143,IRIDIUM 157
38,IRIDIUM 168,IRIDIUM 173
39,IRIDIUM 143,IRIDIUM 157
40,IRIDIUM 171,IRIDIUM 152
41,IRIDIUM 156,IRIDIUM 112
42,IRIDIUM 149,IRIDIUM 135
43,IRIDIUM 156,IRIDIUM 160
44,IRIDIUM 160,IRIDIUM 156
45,IRIDIUM 152,IRIDIUM 167
46,IRIDIUM 109,IRIDIUM 152
47,IRIDIUM 166,IRIDIUM 152
48,IRIDIUM 120,IRIDIUM 150
49,IRIDIUM 131,IRIDIUM 141
50,IRIDIUM 131,IRIDIUM 141
51,IRIDIUM 168,IRIDIUM 173
52,IRIDIUM 171,IRIDIUM 152
53,IRIDIUM 103,IRIDIUM 150
54,IRIDIUM 103,IRIDIUM 106
55,IRIDIUM 149,IRIDIUM 135
56,IRIDIUM 120,IRIDIUM 150
57,IRIDIUM 131,IRIDIUM 141
58,IRIDIUM 166,IRIDIUM 152
59,IRIDIUM 131,IRIDIUM 141
60,IRIDIUM 120,IRIDIUM 152
61,IRIDIUM 160,IRIDIUM 156
62,IRIDIUM 103,IRIDIUM 106
63,IRIDIUM 103,IRIDIUM 106
64,IRIDIUM 173,IRIDIUM 168
65,IRIDIUM 131,IRIDIUM 141
66,IRIDIUM 171,IRIDIUM 152
67,IRIDIUM 149,IRIDIUM 120
68,IRIDIUM 149,IRIDIUM 120
69,IRIDIUM 143,IRIDIUM 157
70,IRIDIUM 149,IRIDIUM 120
71,IRIDIUM 103,IRIDIUM 106
72,IRIDIUM 173,IRIDIUM 168
73,IRIDIUM 131,IRIDIUM 141
74,IRIDIUM 152,IRIDIUM 132
75,IRIDIUM 109,IRIDIUM 152
76,IRIDIUM 149,IRIDIUM 120
77,IRIDIUM 103,IRIDIUM 106
78,IRIDIUM 103,IRIDIUM 150
79,IRIDIUM 154,IRIDIUM 149
80,IRIDIUM 143,IRIDIUM 157
81,IRIDIUM 103,IRIDIUM 150
82,IRIDIUM 153,IRIDIUM 149
83,IRIDIUM 160,IRIDIUM 156
84,IRIDIUM 156,IRIDIUM 112
85,IRIDIUM 152,IRIDIUM 132
86,IRIDIUM 103,IRIDIUM 106
87,IRIDIUM 149,IRIDIUM 120
88,IRIDIUM 156,IRIDIUM 160
89,IRIDIUM 166,IRIDIUM 152
90,IRIDIUM 152,IRIDIUM 132
91,IRIDIUM 152,IRIDIUM 132
92,IRIDIUM 168,IRIDIUM 173
93,IRIDIUM 152,IRIDIUM 167
94,IRIDIUM 152,IRIDIUM 132
95,IRIDIUM 149,IRIDIUM 135
96,IRIDIUM 120,IRIDIUM 152
97,IRIDIUM 153,IRIDIUM 149
98,IRIDIUM 152,IRIDIUM 167
99,IRIDIUM 149,IRIDIUM 135
100,IRIDIUM 153,IRIDIUM 149
101,IRIDIUM 109,IRIDIUM 152
102,IRIDIUM 153,IRIDIUM 149
103,IRIDIUM 152,IRIDIUM 167
104,IRIDIUM 152,IRIDIUM 132
105,IRIDIUM 131,IRIDIUM 141
106,IRIDIUM 143,IRIDIUM 157
107,IRIDIUM 120,IRIDIUM 152
108,IRIDIUM 152,IRIDIUM 167
109,IRIDIUM 143,IRIDIUM 157
110,IRIDIUM 173,IRIDIUM 168
111,IRIDIUM 156,IRIDIUM 160
112,IRIDIUM 156,IRIDIUM 112
113,IRIDIUM 131,IRIDIUM 141
114,IRIDIUM 154,IRIDIUM 149
115,IRIDIUM 103,IRIDIUM 150
116,IRIDIUM 143,IRIDIUM 157
117,IRIDIUM 149,IRIDIUM 135
118,IRIDIUM 160,IRIDIUM 156
119,IRIDIUM 156,IRIDIUM 160
120,IRIDIUM 156,IRIDIUM 160
121,IRIDIUM 120,IRIDIUM 150
122,IRIDIUM 149,IRIDIUM 135
123,IRIDIUM 103,IRIDIUM 150
124,IRIDIUM 171,IRIDIUM 152
125,IRIDIUM 152,IRIDIUM 167
126,IRIDIUM 149,IRIDIUM 135
127,IRIDIUM 168,IRIDIUM 173
128,IRIDIUM 160,IRIDIUM 156
129,IRIDIUM 103,IRIDIUM 106
130,IRIDIUM 152,IRIDIUM 132
131,IRIDIUM 156,IRIDIUM 160
132,IRIDIUM 143,IRIDIUM 157
133,IRIDIUM 120,IRIDIUM 150
134,IRIDIUM 131,IRIDIUM 141
135,IRIDIUM 103,IRIDIUM 106
136,IRIDIUM 156,IRIDIUM 160
137,IRIDIUM 166,IRIDIUM 152
138,IRIDIUM 156,IRIDIUM 160
139,IRIDIUM 152,IRIDIUM 132
140,IRIDIUM 120,IRIDIUM 152
141,IRIDIUM 173,IRIDIUM 168
142,IRIDIUM 149,IRIDIUM 120
