episode,source,target
1,IRIDIUM 173,IRIDIUM 112
2,IRIDIUM 117,IRIDIUM 112
3,IRIDIUM 145,IRIDIUM 112
4,IRIDIUM 144,IRIDIUM 150
5,IRIDIUM 106,IRIDIUM 171
6,IRIDIUM 156,IRIDIUM 142
7,IRIDIUM 126,IRIDIUM 120
8,IRIDIUM 103,IRIDIUM 106
9,IRIDIUM 154,IRIDIUM 165
10,IRIDIUM 154,IRIDIUM 120
11,IRIDIUM 110,IRIDIUM 112
12,IRIDIUM 126,IRIDIUM 120
13,IRIDIUM 173,IRIDIUM 112
14,IRIDIUM 158,IRIDIUM 143
15,IRIDIUM 126,IRIDIUM 120
16,IRIDIUM 134,IRIDIUM 112
17,IRIDIUM 173,IRIDIUM 112
18,IRIDIUM 112,IRIDIUM 134
19,IRIDIUM 126,IRIDIUM 120
20,IRIDIUM 103,IRIDIUM 106
21,IRIDIUM 154,IRIDIUM 120
22,IRIDIUM 134,IRIDIUM 112
23,IRIDIUM 145,IRIDIUM 112
24,IRIDIUM 134,IRIDIUM 142
25,IRIDIUM 154,IRIDIUM 120
26,IRIDIUM 134,IRIDIUM 112
27,IRIDIUM 126,IRIDIUM 120
28,IRIDIUM 165,IRIDIUM 106
29,IRIDIUM 143,IRIDIUM 112
30,IRIDIUM 112,IRIDIUM 134
31,IRIDIUM 156,IRIDIUM 142
32,IRIDIUM 111,IRIDIUM 112
33,IRIDIUM 143,IRIDIUM 112
34,IRIDIUM 151,IRIDIUM 106
35,IRIDIUM 154,IRIDIUM 120
36,IRIDIUM 144,IRIDIUM 150
37,IRIDIUM 144,IRIDIUM 150
38,IRIDIUM 144,IRIDIUM 150
39,IRIDIUM 156,IRIDIUM 142
40,IRIDIUM 173,IRIDIUM 112
41,IRIDIUM 143,IRIDIUM 112
42,IRIDIUM 165,IRIDIUM 106
43,IRIDIUM 126,IRIDIUM 120
44,IRIDIUM 144,IRIDIUM 150
45,IRIDIUM 111,IRIDIUM 112
46,IRIDIUM 112,IRIDIUM 134
47,IRIDIUM 112,IRIDIUM 134
48,IRIDIUM 151,IRIDIUM 106
49,IRIDIUM 106,IRIDIUM 171
50,IRIDIUM 143,IRIDIUM 112
51,IRIDIUM 143,IRIDIUM 112
52,IRIDIUM 145,IRIDIUM 112
53,IRIDIUM 126,IRIDIUM 120
54,IRIDIUM 126,IRIDIUM 120
55,IRIDIUM 103,IRIDIUM 106
56,IRIDIUM 154,IRIDIUM 120
57,IRIDIUM 112,IRIDIUM 134
58,IRIDIUM 134,IRIDIUM 112
59,IRIDIUM 173,IRIDIUM 112
60,IRIDIUM 173,IRIDIUM 112
61,IRIDIUM 144,IRIDIUM 150
62,IRIDIUM 117,IRIDIUM 112
63,IRIDIUM 144,IRIDIUM 150
64,IRIDIUM 112,IRIDIUM 134
65,IRIDIUM 173,IRIDIUM 112
66,IRIDIUM 103,IRIDIUM 106
67,IRIDIUM 111,IRIDIUM 112
68,IRIDIUM 165,IRIDIUM 106
69,IRIDIUM 156,IRIDIUM 142
70,IRIDIUM 110,IRIDIUM 112
71,IRIDIUM 154,IRIDIUM 120
72,IRIDIUM 144,IRIDIUM 150
73,IRIDIUM 158,IRIDIUM 143
74,IRIDIUM 173,IRIDIUM 112
75,IRIDIUM 111,IRIDIUM 112
76,IRIDIUM 143,IRIDIUM 112
77,IRIDIUM 117,IRIDIUM 112
78,IRIDIUM 173,IRIDIUM 112
79,IRIDIUM 144,IRIDIUM 150
80,IRIDIUM 173,IRIDIUM 112
81,IRIDIUM 111,IRIDIUM 112
82,IRIDIUM 134,IRIDIUM 142
83,IRIDIUM 154,IRIDIUM 120
84,IRIDIUM 103,IRIDIUM 106
85,IRIDIUM 106,IRIDIUM 171
86,IRIDIUM 154,IRIDIUM 165
87,IRIDIUM 112,IRIDIUM 134
88,IRIDIUM 151,IRIDIUM 106
89,IRIDIUM 126,IRIDIUM 120
90,IRIDIUM 156,IRIDIUM 142
91,IRIDIUM 110,IRIDIUM 112
92,IRIDIUM 111,IRIDIUM 112
93,IRIDIUM 145,IRIDIUM 112
94,IRIDIUM 143,IRIDIUM 112
95,IRIDIUM 156,IRIDIUM 142
96,IRIDIUM 154,IRIDIUM 165
97,IRIDIUM 110,IRIDIUM 112
98,IRIDIUM 158,IRIDIUM 143
99,IRIDIUM 154,IRIDIUM 165
100,IRIDIUM 154,IRIDIUM 120
101,IRIDIUM 165,IRIDIUM 106
102,IRIDIUM 143,IRIDIUM 112
103,IRIDIUM 156,IRIDIUM 142
104,IRIDIUM 106,IRIDIUM 171
105,IRIDIUM 134,IRIDIUM 112
106,IRIDIUM 154,IRIDIUM 165
107,IRIDIUM 173,IRIDIUM 112
108,IRIDIUM 154,IRIDIUM 120
109,IRIDIUM 151,IRIDIUM 106
110,IRIDIUM 154,IRIDIUM 165
111,IRIDIUM 110,IRIDIUM 112
112,IRIDIUM 117,IRIDIUM 112
113,IRIDIUM 144,IRIDIUM 150
114,IRIDIUM 156,IRIDIUM 142
115,IRIDIUM 143,IRIDIUM 112
116,IRIDIUM 103,IRIDIUM 106
117,IRIDIUM 143,IRIDIUM 112
118,IRIDIUM 106,IRIDIUM 171
119,IRIDIUM 106,IRIDIUM 120
120,IRIDIUM 103,IRIDIUM 106
121,IRIDIUM 111,IRIDIUM 112
122,IRIDIUM 110,IRIDIUM 112
123,IRIDIUM 151,IRIDIUM 106
124,IRIDIUM 112,IRIDIUM 134
125,IRIDIUM 103,IRIDIUM 106
126,IRIDIUM 111,IRIDIUM 112
127,IRIDIUM 112,IRIDIUM 134
128,IRIDIUM 154,IRIDIUM 165
129,IRIDIUM 173,IRIDIUM 112
130,IRIDIUM 126,IRIDIUM 120
131,IRIDIUM 151,IRIDIUM 106
132,IRIDIUM 106,IRIDIUM 120
133,IRIDIUM 106,IRIDIUM 120
134,IRIDIUM 154,IRIDIUM 120
135,IRIDIUM 134,IRIDIUM 142
136,IRIDIUM 112,IRIDIUM 134
137,IRIDIUM 106,IRIDIUM 171
138,IRIDIUM 151,IRIDIUM 106
139,IRIDIUM 158,IRIDIUM 143
140,IRIDIUM 106,IRIDIUM 171
141,IRIDIUM 144,IRIDIUM 150
142,IRIDIUM 151,IRIDIUM 106
143,IRIDIUM 106,IRIDIUM 120
144,IRIDIUM 151,IRIDIUM 106
145,IRIDIUM 143,IRIDIUM 112
146,IRIDIUM 117,IRIDIUM 112
147,IRIDIUM 106,IRIDIUM 120
148,IRIDIUM 158,IRIDIUM 143
149,IRIDIUM 111,IRIDIUM 112
150,IRIDIUM 134,IRIDIUM 142
151,IRIDIUM 154,IRIDIUM 165
152,IRIDIUM 110,IRIDIUM 112
153,IRIDIUM 112,IRIDIUM 134
154,IRIDIUM 154,IRIDIUM 165
155,IRIDIUM 103,IRIDIUM 106
156,IRIDIUM 126,IRIDIUM 120
157,IRIDIUM 117,IRIDIUM 112
158,IRIDIUM 117,IRIDIUM 112
159,IRIDIUM 134,IRIDIUM 112
160,IRIDIUM 156,IRIDIUM 142
161,IRIDIUM 165,IRIDIUM 106
162,IRIDIUM 156,IRIDIUM 142
163,IRIDIUM 156,IRIDIUM 142
164,IRIDIUM 154,IRIDIUM 165
165,IRIDIUM 110,IRIDIUM 112
166,IRIDIUM 154,IRIDIUM 120
167,IRIDIUM 151,IRIDIUM 106
168,IRIDIUM 126,IRIDIUM 120
169,IRIDIUM 111,IRIDIUM 112
170,IRIDIUM 110,IRIDIUM 112
171,IRIDIUM 151,IRIDIUM 106
172,IRIDIUM 110,IRIDIUM 112
173,IRIDIUM 134,IRIDIUM 142
174,IRIDIUM 134,IRIDIUM 142
175,IRIDIUM 165,IRIDIUM 106
176,IRIDIUM 103,IRIDIUM 106
177,IRIDIUM 154,IRIDIUM 165
178,IRIDIUM 154,IRIDIUM 165
179,IRIDIUM 106,IRIDIUM 171
180,IRIDIUM 111,IRIDIUM 112
181,IRIDIUM 154,IRIDIUM 120
182,IRIDIUM 145,IRIDIUM 112
183,IRIDIUM 117,IRIDIUM 112
184,IRIDIUM 173,IRIDIUM 112
185,IRIDIUM 126,IRIDIUM 120
186,IRIDIUM 111,IRIDIUM 112
187,IRIDIUM 111,IRIDIUM 112
188,IRIDIUM 134,IRIDIUM 142
189,IRIDIUM 112,IRIDIUM 134
190,IRIDIUM 103,IRIDIUM 106
191,IRIDIUM 158,IRIDIUM 143
192,IRIDIUM 110,IRIDIUM 112
193,IRIDIUM 143,IRIDIUM 112
194,IRIDIUM 112,IRIDIUM 134
195,IRIDIUM 144,IRIDIUM 150
196,IRIDIUM 156,IRIDIUM 142
197,IRIDIUM 117,IRIDIUM 112
198,IRIDIUM 117,IRIDIUM 112
199,IRIDIUM 151,IRIDIUM 106
200,IRIDIUM 112,IRIDIUM 134
201,IRIDIUM 103,IRIDIUM 106
202,IRIDIUM 156,IRIDIUM 142
203,IRIDIUM 173,IRIDIUM 112
204,IRIDIUM 143,IRIDIUM 112
205,IRIDIUM 112,IRIDIUM 134
206,IRIDIUM 144,IRIDIUM 150
207,IRIDIUM 144,IRIDIUM 150
208,IRIDIUM 151,IRIDIUM 106
209,IRIDIUM 103,IRIDIUM 106
210,IRIDIUM 154,IRIDIUM 165
211,IRIDIUM 106,IRIDIUM 171
212,IRIDIUM 106,IRIDIUM 171
213,IRIDIUM 106,IRIDIUM 171
214,IRIDIUM 151,IRIDIUM 106
215,IRIDIUM 154,IRIDIUM 165
216,IRIDIUM 106,IRIDIUM 171
217,IRIDIUM 134,IRIDIUM 142
