episode,source,target
1,IRIDIUM 160,IRIDIUM 130
2,IRIDIUM 120,IRIDIUM 106
3,IRIDIUM 106,IRIDIUM 154
4,IRIDIUM 150,IRIDIUM 120
5,IRIDIUM 165,IRIDIUM 100
6,IRIDIUM 103,IRIDIUM 106
7,IRIDIUM 150,IRIDIUM 120
8,IRIDIUM 120,IRIDIUM 106
9,IRIDIUM 165,IRIDIUM 100
10,IRIDIUM 110,IRIDIUM 160
11,IRIDIUM 110,IRIDIUM 160
12,IRIDIUM 106,IRIDIUM 154
13,IRIDIUM 106,IRIDIUM 154
14,IRIDIUM 171,IRIDIUM 150
15,IRIDIUM 110,IRIDIUM 160
16,IRIDIUM 134,IRIDIUM 130
17,IRIDIUM 160,IRIDIUM 130
18,IRIDIUM 156,IRIDIUM 160
19,IRIDIUM 136,IRIDIUM 168
20,IRIDIUM 110,IRIDIUM 160
21,IRIDIUM 160,IRIDIUM 130
22,IRIDIUM 134,IRIDIUM 130
23,IRIDIUM 136,IRIDIUM 168
24,IRIDIUM 171,IRIDIUM 150
25,IRIDIUM 103,IRIDIUM 106
26,IRIDIUM 165,IRIDIUM 106
27,IRIDIUM 143,IRIDIUM 130
28,IRIDIUM 110,IRIDIUM 119
29,IRIDIUM 130,IRIDIUM 168
30,IRIDIUM 110,IRIDIUM 119
31,IRIDIUM 156,IRIDIUM 160
32,IRIDIUM 143,IRIDIUM 157
33,IRIDIUM 120,IRIDIUM 106
34,IRIDIUM 106,IRIDIUM 154
35,IRIDIUM 156,IRIDIUM 160
36,IRIDIUM 173,IRIDIUM 160
37,IRIDIUM 120,IRIDIUM 106
38,IRIDIUM 134,IRIDIUM 130
39,IRIDIUM 110,IRIDIUM 119
40,IRIDIUM 165,IRIDIUM 106
41,IRIDIUM 136,IRIDIUM 168
42,IRIDIUM 134,IRIDIUM 130
43,IRIDIUM 103,IRIDIUM 106
44,IRIDIUM 165,IRIDIUM 106
45,IRIDIUM 110,IRIDIUM 119
46,IRIDIUM 173,IRIDIUM 160
47,IRIDIUM 156,IRIDIUM 160
48,IRIDIUM 134,IRIDIUM 130
49,IRIDIUM 103,IRIDIUM 106
50,IRIDIUM 165,IRIDIUM 106
51,IRIDIUM 136,IRIDIUM 168
52,IRIDIUM 165,IRIDIUM 100
53,IRIDIUM 160,IRIDIUM 130
54,IRIDIUM 143,IRIDIUM 157
55,IRIDIUM 160,IRIDIUM 130
56,IRIDIUM 165,IRIDIUM 106
57,IRIDIUM 143,IRIDIUM 160
58,IRIDIUM 171,IRIDIUM 150
59,IRIDIUM 150,IRIDIUM 120
60,IRIDIUM 110,IRIDIUM 119
61,IRIDIUM 173,IRIDIUM 160
62,IRIDIUM 120,IRIDIUM 106
63,IRIDIUM 151,IRIDIUM 106
64,IRIDIUM 103,IRIDIUM 106
65,IRIDIUM 106,IRIDIUM 154
66,IRIDIUM 134,IRIDIUM 130
67,IRIDIUM 151,IRIDIUM 106
68,IRIDIUM 156,IRIDIUM 160
69,IRIDIUM 156,IRIDIUM 160
70,IRIDIUM 143,IRIDIUM 157
71,IRIDIUM 130,IRIDIUM 168
72,IRIDIUM 173,IRIDIUM 160
73,IRIDIUM 106,IRIDIUM 100
74,IRIDIUM 160,IRIDIUM 130
75,IRIDIUM 136,IRIDIUM 168
76,IRIDIUM 143,IRIDIUM 130
77,IRIDIUM 156,IRIDIUM 160
78,IRIDIUM 130,IRIDIUM 168
79,IRIDIUM 120,IRIDIUM 106
80,IRIDIUM 165,IRIDIUM 100
81,IRIDIUM 165,IRIDIUM 100
82,IRIDIUM 136,IRIDIUM 168
83,IRIDIUM 143,IRIDIUM 130
84,IRIDIUM 120,IRIDIUM 106
85,IRIDIUM 150,IRIDIUM 120
86,IRIDIUM 165,IRIDIUM 100
87,IRIDIUM 134,IRIDIUM 130
88,IRIDIUM 103,IRIDIUM 106
89,IRIDIUM 120,IRIDIUM 106
90,IRIDIUM 143,IRIDIUM 160
91,IRIDIUM 110,IRIDIUM 119
92,IRIDIUM 120,IRIDIUM 106
93,IRIDIUM 103,IRIDIUM 106
94,IRIDIUM 165,IRIDIUM 100
95,IRIDIUM 156,IRIDIUM 160
96,IRIDIUM 136,IRIDIUM 168
97,IRIDIUM 120,IRIDIUM 106
98,IRIDIUM 130,IRIDIUM 168
99,IRIDIUM 165,IRIDIUM 106
100,IRIDIUM 143,IRIDIUM 157
101,IRIDIUM 143,IRIDIUM 130
102,IRIDIUM 165,IRIDIUM 106
103,IRIDIUM 130,IRIDIUM 168
104,IRIDIUM 156,IRIDIUM 160
105,IRIDIUM 143,IRIDIUM 130
106,IRIDIUM 136,IRIDIUM 168
107,IRIDIUM 150,IRIDIUM 120
108,IRIDIUM 165,IRIDIUM 100
109,IRIDIUM 143,IRIDIUM 157
110,IRIDIUM 171,IRIDIUM 150
111,IRIDIUM 165,IRIDIUM 106
112,IRIDIUM 106,IRIDIUM 100
113,IRIDIUM 150,IRIDIUM 120
114,IRIDIUM 160,IRIDIUM 130
115,IRIDIUM 151,IRIDIUM 106
116,IRIDIUM 160,IRIDIUM 130
117,IRIDIUM 106,IRIDIUM 154
118,IRIDIUM 143,IRIDIUM 157
119,IRIDIUM 110,IRIDIUM 119
120,IRIDIUM 130,IRIDIUM 168
121,IRIDIUM 143,IRIDIUM 160
122,IRIDIUM 110,IRIDIUM 160
123,IRIDIUM 110,IRIDIUM 119
124,IRIDIUM 120,IRIDIUM 106
125,IRIDIUM 110,IRIDIUM 119
126,IRIDIUM 110,IRIDIUM 119
127,IRIDIUM 134,IRIDIUM 130
128,IRIDIUM 106,IRIDIUM 100
129,IRIDIUM 134,IRIDIUM 130
130,IRIDIUM 150,IRIDIUM 120
131,IRIDIUM 110,IRIDIUM 119
132,IRIDIUM 134,IRIDIUM 130
133,IRIDIUM 106,IRIDIUM 100
134,IRIDIUM 110,IRIDIUM 160
135,IRIDIUM 143,IRIDIUM 130
136,IRIDIUM 143,IRIDIUM 160
137,IRIDIUM 150,IRIDIUM 120
138,IRIDIUM 130,IRIDIUM 168
139,IRIDIUM 103,IRIDIUM 106
140,IRIDIUM 130,IRIDIUM 168
141,IRIDIUM 136,IRIDIUM 168
142,IRIDIUM 106,IRIDIUM 100
143,IRIDIUM 136,IRIDIUM 168
144,IRIDIUM 110,IRIDIUM 119
145,IRIDIUM 120,IRIDIUM 106
146,IRIDIUM 110,IRIDIUM 160
147,IRIDIUM 165,IRIDIUM 106
148,IRIDIUM 171,IRIDIUM 150
149,IRIDIUM 106,IRIDIUM 154
150,IRIDIUM 143,IRIDIUM 130
151,IRIDIUM 143,IRIDIUM 157
152,IRIDIUM 103,IRIDIUM 106
153,IRIDIUM 165,IRIDIUM 100
154,IRIDIUM 120,IRIDIUM 106
155,IRIDIUM 173,IRIDIUM 160
156,IRIDIUM 151,IRIDIUM 106
157,IRIDIUM 156,IRIDIUM 160
158,IRIDIUM 143,IRIDIUM 160
159,IRIDIUM 120,IRIDIUM 106
160,IRIDIUM 171,IRIDIUM 150
161,IRIDIUM 134,IRIDIUM 130
162,IRIDIUM 160,IRIDIUM 130
163,IRIDIUM 103,IRIDIUM 106
164,IRIDIUM 150,IRIDIUM 120
165,IRIDIUM 106,IRIDIUM 154
166,IRIDIUM 143,IRIDIUM 160
167,IRIDIUM 143,IRIDIUM 130
168,IRIDIUM 156,IRIDIUM 160
169,IRIDIUM 134,IRIDIUM 130
170,IRIDIUM 143,IRIDIUM 160
171,IRIDIUM 171,IRIDIUM 150
172,IRIDIUM 143,IRIDIUM 130
173,IRIDIUM 173,IRIDIUM 160
174,IRIDIUM 136,IRIDIUM 168
175,IRIDIUM 134,IRIDIUM 130
176,IRIDIUM 171,IRIDIUM 150
177,IRIDIUM 156,IRIDIUM 160
178,IRIDIUM 103,IRIDIUM 106
179,IRIDIUM 143,IRIDIUM 157
180,IRIDIUM 143,IRIDIUM 130
181,IRIDIUM 106,IRIDIUM 154
182,IRIDIUM 143,IRIDIUM 157
183,IRIDIUM 110,IRIDIUM 119
184,IRIDIUM 110,IRIDIUM 119
185,IRIDIUM 143,IRIDIUM 157
186,IRIDIUM 160,IRIDIUM 130
187,IRIDIUM 106,IRIDIUM 154
188,IRIDIUM 130,IRIDIUM 168
189,IRIDIUM 150,IRIDIUM 120
190,IRIDIUM 106,IRIDIUM 154
191,IRIDIUM 103,IRIDIUM 106
192,IRIDIUM 130,IRIDIUM 168
193,IRIDIUM 150,IRIDIUM 120
194,IRIDIUM 150,IRIDIUM 120
195,IRIDIUM 106,IRIDIUM 154
196,IRIDIUM 143,IRIDIUM 160
197,IRIDIUM 130,IRIDIUM 168
198,IRIDIUM 130,IRIDIUM 168
199,IRIDIUM 143,IRIDIUM 157
200,IRIDIUM 171,IRIDIUM 150
201,IRIDIUM 110,IRIDIUM 119
202,IRIDIUM 143,IRIDIUM 157
203,IRIDIUM 165,IRIDIUM 100
