episode,source,target
1,IRIDIUM 109,IRIDIUM 152
2,IRIDIUM 120,IRIDIUM 149
3,IRIDIUM 109,IRIDIUM 152
4,IRIDIUM 166,IRIDIUM 150
5,IRIDIUM 156,IRIDIUM 112
6,IRIDIUM 156,IRIDIUM 112
7,IRIDIUM 131,IRIDIUM 141
8,IRIDIUM 166,IRIDIUM 152
9,IRIDIUM 144,IRIDIUM 152
10,IRIDIUM 112,IRIDIUM 134
11,IRIDIUM 144,IRIDIUM 152
12,IRIDIUM 149,IRIDIUM 120
13,IRIDIUM 167,IRIDIUM 152
14,IRIDIUM 156,IRIDIUM 160
15,IRIDIUM 132,IRIDIUM 152
16,IRIDIUM 166,IRIDIUM 152
17,IRIDIUM 156,IRIDIUM 112
18,IRIDIUM 168,IRIDIUM 173
19,IRIDIUM 106,IRIDIUM 103
20,IRIDIUM 106,IRIDIUM 103
21,IRIDIUM 149,IRIDIUM 152
22,IRIDIUM 106,IRIDIUM 103
23,IRIDIUM 154,IRIDIUM 149
24,IRIDIUM 156,IRIDIUM 112
25,IRIDIUM 154,IRIDIUM 149
26,IRIDIUM 106,IRIDIUM 103
27,IRIDIUM 156,IRIDIUM 112
28,IRIDIUM 106,IRIDIUM 103
29,IRIDIUM 166,IRIDIUM 152
30,IRIDIUM 167,IRIDIUM 152
31,IRIDIUM 102,IRIDIUM 141
32,IRIDIUM 143,IRIDIUM 157
33,IRIDIUM 156,IRIDIUM 160
34,IRIDIUM 167,IRIDIUM 152
35,IRIDIUM 166,IRIDIUM 150
36,IRIDIUM 166,IRIDIUM 152
37,IRIDIUM 149,IRIDIUM 120
38,IRIDIUM 149,IRIDIUM 152
39,IRIDIUM 166,IRIDIUM 152
40,IRIDIUM 166,IRIDIUM 152
41,IRIDIUM 168,IRIDIUM 173
42,IRIDIUM 131,IRIDIUM 141
43,IRIDIUM 102,IRIDIUM 141
44,IRIDIUM 167,IRIDIUM 152
45,IRIDIUM 109,IRIDIUM 152
46,IRIDIUM 157,IRIDIUM 141
47,IRIDIUM 166,IRIDIUM 152
48,IRIDIUM 112,IRIDIUM 134
49,IRIDIUM 144,IRIDIUM 152
50,IRIDIUM 131,IRIDIUM 141
51,IRIDIUM 166,IRIDIUM 152
52,IRIDIUM 166,IRIDIUM 150
53,IRIDIUM 112,IRIDIUM 134
54,IRIDIUM 166,IRIDIUM 150
55,IRIDIUM 167,IRIDIUM 152
56,IRIDIUM 167,IRIDIUM 152
57,IRIDIUM 132,IRIDIUM 152
