episode,source,target
1,IRIDIUM 172,IRIDIUM 142
2,IRIDIUM 110,IRIDIUM 164
3,IRIDIUM 121,IRIDIUM 110
4,IRIDIUM 112,IRIDIUM 114
5,IRIDIUM 112,IRIDIUM 114
6,IRIDIUM 112,IRIDIUM 114
7,IRIDIUM 172,IRIDIUM 142
8,IRIDIUM 142,IRIDIUM 138
9,IRIDIUM 141,IRIDIUM 116
10,IRIDIUM 100,IRIDIUM 144
11,IRIDIUM 120,IRIDIUM 172
12,IRIDIUM 137,IRIDIUM 114
13,IRIDIUM 142,IRIDIUM 120
14,IRIDIUM 106,IRIDIUM 147
15,IRIDIUM 112,IRIDIUM 114
16,IRIDIUM 163,IRIDIUM 116
17,IRIDIUM 143,IRIDIUM 148
18,IRIDIUM 112,IRIDIUM 114
19,IRIDIUM 152,IRIDIUM 110
20,IRIDIUM 160,IRIDIUM 163
21,IRIDIUM 120,IRIDIUM 172
22,IRIDIUM 142,IRIDIUM 138
23,IRIDIUM 142,IRIDIUM 120
24,IRIDIUM 137,IRIDIUM 114
25,IRIDIUM 172,IRIDIUM 142
26,IRIDIUM 144,IRIDIUM 138
27,IRIDIUM 137,IRIDIUM 114
28,IRIDIUM 100,IRIDIUM 144
29,IRIDIUM 142,IRIDIUM 138
30,IRIDIUM 172,IRIDIUM 142
31,IRIDIUM 142,IRIDIUM 138
32,IRIDIUM 172,IRIDIUM 142
33,IRIDIUM 121,IRIDIUM 110
34,IRIDIUM 112,IRIDIUM 114
35,IRIDIUM 141,IRIDIUM 116
36,IRIDIUM 100,IRIDIUM 125
37,IRIDIUM 121,IRIDIUM 110
38,IRIDIUM 121,IRIDIUM 110
39,IRIDIUM 138,IRIDIUM 142
40,IRIDIUM 121,IRIDIUM 110
41,IRIDIUM 137,IRIDIUM 114
42,IRIDIUM 144,IRIDIUM 164
43,IRIDIUM 143,IRIDIUM 148
44,IRIDIUM 121,IRIDIUM 110
45,IRIDIUM 112,IRIDIUM 114
46,IRIDIUM 146,IRIDIUM 110
47,IRIDIUM 112,IRIDIUM 114
48,IRIDIUM 137,IRIDIUM 114
49,IRIDIUM 100,IRIDIUM 144
50,IRIDIUM 141,IRIDIUM 116
51,IRIDIUM 144,IRIDIUM 164
52,IRIDIUM 142,IRIDIUM 120
53,IRIDIUM 143,IRIDIUM 148
54,IRIDIUM 110,IRIDIUM 164
55,IRIDIUM 120,IRIDIUM 172
56,IRIDIUM 141,IRIDIUM 116
57,IRIDIUM 120,IRIDIUM 172
58,IRIDIUM 120,IRIDIUM 172
59,IRIDIUM 144,IRIDIUM 164
60,IRIDIUM 100,IRIDIUM 125
61,IRIDIUM 142,IRIDIUM 138
62,IRIDIUM 163,IRIDIUM 116
63,IRIDIUM 141,IRIDIUM 116
64,IRIDIUM 163,IRIDIUM 116
65,IRIDIUM 172,IRIDIUM 142
66,IRIDIUM 146,IRIDIUM 110
67,IRIDIUM 160,IRIDIUM 163
68,IRIDIUM 160,IRIDIUM 163
69,IRIDIUM 137,IRIDIUM 114
70,IRIDIUM 172,IRIDIUM 142
71,IRIDIUM 137,IRIDIUM 114
72,IRIDIUM 144,IRIDIUM 138
73,IRIDIUM 121,IRIDIUM 110
