episode,source,target
1,IRIDIUM 151,IRIDIUM 133
2,IRIDIUM 122,IRIDIUM 139
3,IRIDIUM 140,IRIDIUM 131
4,IRIDIUM 151,IRIDIUM 133
5,IRIDIUM 149,IRIDIUM 152
6,IRIDIUM 158,IRIDIUM 159
7,IRIDIUM 113,IRIDIUM 153
8,IRIDIUM 152,IRIDIUM 166
9,IRIDIUM 113,IRIDIUM 153
10,IRIDIUM 151,IRIDIUM 133
11,IRIDIUM 139,IRIDIUM 122
12,IRIDIUM 151,IRIDIUM 133
13,IRIDIUM 164,IRIDIUM 166
14,IRIDIUM 149,IRIDIUM 152
15,IRIDIUM 151,IRIDIUM 133
16,IRIDIUM 122,IRIDIUM 139
17,IRIDIUM 152,IRIDIUM 166
18,IRIDIUM 159,IRIDIUM 158
19,IRIDIUM 139,IRIDIUM 122
20,IRIDIUM 141,IRIDIUM 131
21,IRIDIUM 159,IRIDIUM 158
22,IRIDIUM 152,IRIDIUM 109
23,IRIDIUM 164,IRIDIUM 166
24,IRIDIUM 109,IRIDIUM 152
25,IRIDIUM 139,IRIDIUM 122
26,IRIDIUM 151,IRIDIUM 133
27,IRIDIUM 166,IRIDIUM 153
28,IRIDIUM 149,IRIDIUM 152
29,IRIDIUM 139,IRIDIUM 122
30,IRIDIUM 180,IRIDIUM 131
31,IRIDIUM 164,IRIDIUM 166
32,IRIDIUM 149,IRIDIUM 152
33,IRIDIUM 164,IRIDIUM 166
34,IRIDIUM 139,IRIDIUM 180
35,IRIDIUM 133,IRIDIUM 129
36,IRIDIUM 141,IRIDIUM 131
37,IRIDIUM 141,IRIDIUM 131
38,IRIDIUM 180,IRIDIUM 131
39,IRIDIUM 140,IRIDIUM 131
40,IRIDIUM 133,IRIDIUM 129
41,IRIDIUM 141,IRIDIUM 131
42,IRIDIUM 152,IRIDIUM 166
43,IRIDIUM 133,IRIDIUM 129
44,IRIDIUM 152,IRIDIUM 109
45,IRIDIUM 140,IRIDIUM 131
46,IRIDIUM 139,IRIDIUM 180
47,IRIDIUM 164,IRIDIUM 166
48,IRIDIUM 149,IRIDIUM 152
49,IRIDIUM 113,IRIDIUM 153
50,IRIDIUM 152,IRIDIUM 166
51,IRIDIUM 149,IRIDIUM 152
52,IRIDIUM 151,IRIDIUM 133
53,IRIDIUM 133,IRIDIUM 129
54,IRIDIUM 158,IRIDIUM 159
55,IRIDIUM 117,IRIDIUM 159
56,IRIDIUM 109,IRIDIUM 152
57,IRIDIUM 180,IRIDIUM 131
58,IRIDIUM 164,IRIDIUM 166
59,IRIDIUM 113,IRIDIUM 153
60,IRIDIUM 117,IRIDIUM 159
61,IRIDIUM 139,IRIDIUM 180
62,IRIDIUM 158,IRIDIUM 159
63,IRIDIUM 166,IRIDIUM 153
64,IRIDIUM 164,IRIDIUM 166
65,IRIDIUM 133,IRIDIUM 152
66,IRIDIUM 180,IRIDIUM 131
67,IRIDIUM 180,IRIDIUM 131
68,IRIDIUM 113,IRIDIUM 153
69,IRIDIUM 139,IRIDIUM 180
70,IRIDIUM 122,IRIDIUM 139
71,IRIDIUM 149,IRIDIUM 152
72,IRIDIUM 166,IRIDIUM 153
73,IRIDIUM 164,IRIDIUM 166
74,IRIDIUM 109,IRIDIUM 152
75,IRIDIUM 149,IRIDIUM 152
76,IRIDIUM 152,IRIDIUM 109
77,IRIDIUM 158,IRIDIUM 159
78,IRIDIUM 140,IRIDIUM 131
79,IRIDIUM 180,IRIDIUM 131
80,IRIDIUM 140,IRIDIUM 131
81,IRIDIUM 149,IRIDIUM 152
82,IRIDIUM 152,IRIDIUM 166
83,IRIDIUM 133,IRIDIUM 152
84,IRIDIUM 166,IRIDIUM 153
85,IRIDIUM 158,IRIDIUM 159
86,IRIDIUM 151,IRIDIUM 133
87,IRIDIUM 152,IRIDIUM 166
88,IRIDIUM 149,IRIDIUM 152
89,IRIDIUM 159,IRIDIUM 158
90,IRIDIUM 152,IRIDIUM 109
91,IRIDIUM 117,IRIDIUM 159
92,IRIDIUM 117,IRIDIUM 159
93,IRIDIUM 140,IRIDIUM 131
94,IRIDIUM 152,IRIDIUM 166
95,IRIDIUM 122,IRIDIUM 139
96,IRIDIUM 159,IRIDIUM 158
97,IRIDIUM 139,IRIDIUM 122
98,IRIDIUM 158,IRIDIUM 159
