episode,source,target
1,IRIDIUM 153,IRIDIUM 166
2,IRIDIUM 139,IRIDIUM 180
3,IRIDIUM 152,IRIDIUM 149
4,IRIDIUM 152,IRIDIUM 149
5,IRIDIUM 139,IRIDIUM 180
6,IRIDIUM 152,IRIDIUM 109
7,IRIDIUM 122,IRIDIUM 111
8,IRIDIUM 121,IRIDIUM 153
9,IRIDIUM 152,IRIDIUM 149
10,IRIDIUM 112,IRIDIUM 111
11,IRIDIUM 113,IRIDIUM 167
12,IRIDIUM 122,IRIDIUM 111
13,IRIDIUM 139,IRIDIUM 180
14,IRIDIUM 151,IRIDIUM 133
15,IRIDIUM 145,IRIDIUM 111
16,IRIDIUM 167,IRIDIUM 121
17,IRIDIUM 151,IRIDIUM 133
18,IRIDIUM 164,IRIDIUM 166
19,IRIDIUM 158,IRIDIUM 159
20,IRIDIUM 167,IRIDIUM 121
21,IRIDIUM 145,IRIDIUM 140
22,IRIDIUM 151,IRIDIUM 133
23,IRIDIUM 140,IRIDIUM 159
24,IRIDIUM 122,IRIDIUM 111
25,IRIDIUM 180,IRIDIUM 131
26,IRIDIUM 140,IRIDIUM 159
27,IRIDIUM 112,IRIDIUM 140
28,IRIDIUM 153,IRIDIUM 166
29,IRIDIUM 145,IRIDIUM 140
30,IRIDIUM 122,IRIDIUM 111
31,IRIDIUM 141,IRIDIUM 131
32,IRIDIUM 140,IRIDIUM 159
33,IRIDIUM 152,IRIDIUM 149
34,IRIDIUM 139,IRIDIUM 180
35,IRIDIUM 164,IRIDIUM 166
36,IRIDIUM 121,IRIDIUM 153
37,IRIDIUM 140,IRIDIUM 112
38,IRIDIUM 113,IRIDIUM 167
39,IRIDIUM 180,IRIDIUM 131
40,IRIDIUM 139,IRIDIUM 180
41,IRIDIUM 140,IRIDIUM 159
42,IRIDIUM 152,IRIDIUM 149
43,IRIDIUM 167,IRIDIUM 121
44,IRIDIUM 145,IRIDIUM 111
45,IRIDIUM 113,IRIDIUM 167
46,IRIDIUM 164,IRIDIUM 166
47,IRIDIUM 112,IRIDIUM 111
48,IRIDIUM 122,IRIDIUM 111
49,IRIDIUM 145,IRIDIUM 140
50,IRIDIUM 151,IRIDIUM 133
51,IRIDIUM 180,IRIDIUM 131
52,IRIDIUM 164,IRIDIUM 166
53,IRIDIUM 121,IRIDIUM 153
54,IRIDIUM 180,IRIDIUM 131
55,IRIDIUM 145,IRIDIUM 111
56,IRIDIUM 112,IRIDIUM 111
