episode,source,target
1,IRIDIUM 157,IRIDIUM 143
2,IRIDIUM 168,IRIDIUM 102
3,IRIDIUM 157,IRIDIUM 168
4,IRIDIUM 168,IRIDIUM 102
5,IRIDIUM 160,IRIDIUM 173
6,IRIDIUM 154,IRIDIUM 120
7,IRIDIUM 151,IRIDIUM 106
8,IRIDIUM 168,IRIDIUM 136
9,IRIDIUM 126,IRIDIUM 120
10,IRIDIUM 165,IRIDIUM 154
11,IRIDIUM 106,IRIDIUM 129
12,IRIDIUM 144,IRIDIUM 150
13,IRIDIUM 160,IRIDIUM 173
14,IRIDIUM 119,IRIDIUM 110
15,IRIDIUM 129,IRIDIUM 106
16,IRIDIUM 154,IRIDIUM 106
17,IRIDIUM 157,IRIDIUM 143
18,IRIDIUM 119,IRIDIUM 110
19,IRIDIUM 168,IRIDIUM 136
20,IRIDIUM 168,IRIDIUM 136
21,IRIDIUM 100,IRIDIUM 106
22,IRIDIUM 157,IRIDIUM 168
23,IRIDIUM 171,IRIDIUM 150
24,IRIDIUM 168,IRIDIUM 102
25,IRIDIUM 106,IRIDIUM 129
26,IRIDIUM 160,IRIDIUM 173
27,IRIDIUM 134,IRIDIUM 130
28,IRIDIUM 144,IRIDIUM 150
29,IRIDIUM 168,IRIDIUM 102
30,IRIDIUM 168,IRIDIUM 136
31,IRIDIUM 168,IRIDIUM 102
32,IRIDIUM 100,IRIDIUM 106
33,IRIDIUM 157,IRIDIUM 168
34,IRIDIUM 160,IRIDIUM 173
35,IRIDIUM 126,IRIDIUM 120
36,IRIDIUM 160,IRIDIUM 173
37,IRIDIUM 168,IRIDIUM 102
38,IRIDIUM 102,IRIDIUM 168
39,IRIDIUM 160,IRIDIUM 173
40,IRIDIUM 154,IRIDIUM 120
41,IRIDIUM 160,IRIDIUM 168
42,IRIDIUM 165,IRIDIUM 154
43,IRIDIUM 157,IRIDIUM 143
44,IRIDIUM 119,IRIDIUM 110
45,IRIDIUM 100,IRIDIUM 106
46,IRIDIUM 154,IRIDIUM 106
47,IRIDIUM 119,IRIDIUM 110
48,IRIDIUM 119,IRIDIUM 110
49,IRIDIUM 171,IRIDIUM 150
