episode,source,target
1,IRIDIUM 150,IRIDIUM 149
2,IRIDIUM 154,IRIDIUM 149
3,IRIDIUM 106,IRIDIUM 103
4,IRIDIUM 157,IRIDIUM 141
5,IRIDIUM 100,IRIDIUM 103
6,IRIDIUM 141,IRIDIUM 112
7,IRIDIUM 120,IRIDIUM 149
8,IRIDIUM 120,IRIDIUM 150
9,IRIDIUM 141,IRIDIUM 112
10,IRIDIUM 112,IRIDIUM 156
11,IRIDIUM 100,IRIDIUM 103
12,IRIDIUM 131,IRIDIUM 141
13,IRIDIUM 167,IRIDIUM 152
14,IRIDIUM 157,IRIDIUM 141
15,IRIDIUM 154,IRIDIUM 149
16,IRIDIUM 112,IRIDIUM 141
17,IRIDIUM 100,IRIDIUM 103
18,IRIDIUM 112,IRIDIUM 141
19,IRIDIUM 168,IRIDIUM 173
20,IRIDIUM 120,IRIDIUM 150
21,IRIDIUM 151,IRIDIUM 152
22,IRIDIUM 120,IRIDIUM 149
23,IRIDIUM 120,IRIDIUM 149
24,IRIDIUM 106,IRIDIUM 103
25,IRIDIUM 150,IRIDIUM 149
26,IRIDIUM 157,IRIDIUM 141
27,IRIDIUM 100,IRIDIUM 103
28,IRIDIUM 151,IRIDIUM 152
29,IRIDIUM 157,IRIDIUM 141
30,IRIDIUM 156,IRIDIUM 112
31,IRIDIUM 150,IRIDIUM 166
32,IRIDIUM 131,IRIDIUM 141
33,IRIDIUM 150,IRIDIUM 166
34,IRIDIUM 154,IRIDIUM 149
35,IRIDIUM 157,IRIDIUM 143
36,IRIDIUM 156,IRIDIUM 112
37,IRIDIUM 150,IRIDIUM 103
38,IRIDIUM 151,IRIDIUM 152
39,IRIDIUM 150,IRIDIUM 166
40,IRIDIUM 150,IRIDIUM 149
41,IRIDIUM 134,IRIDIUM 112
42,IRIDIUM 168,IRIDIUM 173
43,IRIDIUM 150,IRIDIUM 103
44,IRIDIUM 157,IRIDIUM 141
45,IRIDIUM 151,IRIDIUM 152
46,IRIDIUM 102,IRIDIUM 141
47,IRIDIUM 157,IRIDIUM 143
48,IRIDIUM 141,IRIDIUM 112
49,IRIDIUM 150,IRIDIUM 166
50,IRIDIUM 131,IRIDIUM 141
51,IRIDIUM 168,IRIDIUM 173
52,IRIDIUM 150,IRIDIUM 166
53,IRIDIUM 112,IRIDIUM 141
54,IRIDIUM 100,IRIDIUM 103
55,IRIDIUM 150,IRIDIUM 166
56,IRIDIUM 157,IRIDIUM 143
57,IRIDIUM 112,IRIDIUM 156
58,IRIDIUM 120,IRIDIUM 150
59,IRIDIUM 120,IRIDIUM 149
60,IRIDIUM 100,IRIDIUM 103
61,IRIDIUM 167,IRIDIUM 152
62,IRIDIUM 150,IRIDIUM 149
63,IRIDIUM 167,IRIDIUM 152
64,IRIDIUM 150,IRIDIUM 103
65,IRIDIUM 151,IRIDIUM 152
66,IRIDIUM 112,IRIDIUM 156
67,IRIDIUM 120,IRIDIUM 149
68,IRIDIUM 150,IRIDIUM 166
69,IRIDIUM 131,IRIDIUM 141
70,IRIDIUM 102,IRIDIUM 141
71,IRIDIUM 157,IRIDIUM 143
72,IRIDIUM 150,IRIDIUM 166
73,IRIDIUM 141,IRIDIUM 112
74,IRIDIUM 150,IRIDIUM 149
75,IRIDIUM 102,IRIDIUM 141
76,IRIDIUM 150,IRIDIUM 166
77,IRIDIUM 157,IRIDIUM 141
78,IRIDIUM 156,IRIDIUM 112
79,IRIDIUM 157,IRIDIUM 141
80,IRIDIUM 150,IRIDIUM 149
81,IRIDIUM 100,IRIDIUM 103
82,IRIDIUM 154,IRIDIUM 149
83,IRIDIUM 134,IRIDIUM 112
84,IRIDIUM 131,IRIDIUM 141
85,IRIDIUM 112,IRIDIUM 156
86,IRIDIUM 154,IRIDIUM 149
87,IRIDIUM 157,IRIDIUM 141
88,IRIDIUM 151,IRIDIUM 152
89,IRIDIUM 134,IRIDIUM 112
90,IRIDIUM 150,IRIDIUM 149
91,IRIDIUM 106,IRIDIUM 103
92,IRIDIUM 150,IRIDIUM 166
93,IRIDIUM 106,IRIDIUM 103
94,IRIDIUM 157,IRIDIUM 141
95,IRIDIUM 112,IRIDIUM 141
96,IRIDIUM 154,IRIDIUM 149
97,IRIDIUM 157,IRIDIUM 141
98,IRIDIUM 131,IRIDIUM 141
99,IRIDIUM 151,IRIDIUM 152
100,IRIDIUM 154,IRIDIUM 149
101,IRIDIUM 156,IRIDIUM 112
102,IRIDIUM 151,IRIDIUM 152
103,IRIDIUM 141,IRIDIUM 112
104,IRIDIUM 120,IRIDIUM 149
105,IRIDIUM 156,IRIDIUM 112
106,IRIDIUM 112,IRIDIUM 156
107,IRIDIUM 134,IRIDIUM 112
108,IRIDIUM 120,IRIDIUM 149
109,IRIDIUM 112,IRIDIUM 156
110,IRIDIUM 150,IRIDIUM 166
111,IRIDIUM 120,IRIDIUM 149
112,IRIDIUM 112,IRIDIUM 141
113,IRIDIUM 120,IRIDIUM 149
114,IRIDIUM 120,IRIDIUM 150
115,IRIDIUM 102,IRIDIUM 141
116,IRIDIUM 150,IRIDIUM 166
117,IRIDIUM 151,IRIDIUM 152
118,IRIDIUM 102,IRIDIUM 141
119,IRIDIUM 151,IRIDIUM 152
120,IRIDIUM 100,IRIDIUM 103
121,IRIDIUM 131,IRIDIUM 141
122,IRIDIUM 120,IRIDIUM 149
123,IRIDIUM 157,IRIDIUM 143
124,IRIDIUM 112,IRIDIUM 156
125,IRIDIUM 112,IRIDIUM 156
126,IRIDIUM 150,IRIDIUM 166
127,IRIDIUM 150,IRIDIUM 166
128,IRIDIUM 141,IRIDIUM 112
129,IRIDIUM 141,IRIDIUM 112
130,IRIDIUM 134,IRIDIUM 112
131,IRIDIUM 106,IRIDIUM 103
132,IRIDIUM 131,IRIDIUM 141
133,IRIDIUM 150,IRIDIUM 103
134,IRIDIUM 167,IRIDIUM 152
135,IRIDIUM 151,IRIDIUM 152
136,IRIDIUM 157,IRIDIUM 141
137,IRIDIUM 112,IRIDIUM 156
138,IRIDIUM 102,IRIDIUM 141
139,IRIDIUM 100,IRIDIUM 103
140,IRIDIUM 156,IRIDIUM 112
141,IRIDIUM 150,IRIDIUM 166
142,IRIDIUM 157,IRIDIUM 143
143,IRIDIUM 151,IRIDIUM 152
144,IRIDIUM 134,IRIDIUM 112
145,IRIDIUM 106,IRIDIUM 103
146,IRIDIUM 151,IRIDIUM 152
147,IRIDIUM 131,IRIDIUM 141
148,IRIDIUM 150,IRIDIUM 149
149,IRIDIUM 168,IRIDIUM 173
150,IRIDIUM 157,IRIDIUM 141
151,IRIDIUM 157,IRIDIUM 141
152,IRIDIUM 168,IRIDIUM 173
153,IRIDIUM 100,IRIDIUM 103
154,IRIDIUM 141,IRIDIUM 112
155,IRIDIUM 157,IRIDIUM 143
156,IRIDIUM 167,IRIDIUM 152
157,IRIDIUM 151,IRIDIUM 152
158,IRIDIUM 168,IRIDIUM 173
159,IRIDIUM 157,IRIDIUM 143
160,IRIDIUM 131,IRIDIUM 141
161,IRIDIUM 157,IRIDIUM 141
162,IRIDIUM 154,IRIDIUM 149
163,IRIDIUM 106,IRIDIUM 103
164,IRIDIUM 106,IRIDIUM 103
165,IRIDIUM 134,IRIDIUM 112
166,IRIDIUM 167,IRIDIUM 152
167,IRIDIUM 167,IRIDIUM 152
168,IRIDIUM 120,IRIDIUM 150
169,IRIDIUM 167,IRIDIUM 152
170,IRIDIUM 100,IRIDIUM 103
171,IRIDIUM 106,IRIDIUM 103
172,IRIDIUM 156,IRIDIUM 112
173,IRIDIUM 151,IRIDIUM 152
174,IRIDIUM 154,IRIDIUM 149
175,IRIDIUM 150,IRIDIUM 166
