episode,source,target
1,IRIDIUM 111,IRIDIUM 112
2,IRIDIUM 102,IRIDIUM 143
3,IRIDIUM 117,IRIDIUM 112
4,IRIDIUM 145,IRIDIUM 112
5,IRIDIUM 171,IRIDIUM 106
6,IRIDIUM 145,IRIDIUM 112
7,IRIDIUM 143,IRIDIUM 112
8,IRIDIUM 134,IRIDIUM 142
9,IRIDIUM 111,IRIDIUM 112
10,IRIDIUM 173,IRIDIUM 112
11,IRIDIUM 173,IRIDIUM 112
12,IRIDIUM 136,IRIDIUM 112
13,IRIDIUM 110,IRIDIUM 112
14,IRIDIUM 117,IRIDIUM 112
15,IRIDIUM 154,IRIDIUM 120
16,IRIDIUM 154,IRIDIUM 165
17,IRIDIUM 142,IRIDIUM 136
18,IRIDIUM 154,IRIDIUM 165
19,IRIDIUM 156,IRIDIUM 112
20,IRIDIUM 119,IRIDIUM 143
21,IRIDIUM 158,IRIDIUM 143
22,IRIDIUM 143,IRIDIUM 112
23,IRIDIUM 131,IRIDIUM 112
24,IRIDIUM 111,IRIDIUM 112
25,IRIDIUM 119,IRIDIUM 112
26,IRIDIUM 131,IRIDIUM 112
27,IRIDIUM 145,IRIDIUM 112
28,IRIDIUM 142,IRIDIUM 136
29,IRIDIUM 136,IRIDIUM 112
30,IRIDIUM 131,IRIDIUM 112
31,IRIDIUM 136,IRIDIUM 112
32,IRIDIUM 103,IRIDIUM 106
33,IRIDIUM 145,IRIDIUM 112
34,IRIDIUM 111,IRIDIUM 112
35,IRIDIUM 143,IRIDIUM 112
36,IRIDIUM 136,IRIDIUM 112
37,IRIDIUM 110,IRIDIUM 112
38,IRIDIUM 142,IRIDIUM 136
39,IRIDIUM 111,IRIDIUM 112
40,IRIDIUM 173,IRIDIUM 112
41,IRIDIUM 111,IRIDIUM 112
42,IRIDIUM 117,IRIDIUM 112
43,IRIDIUM 102,IRIDIUM 143
44,IRIDIUM 110,IRIDIUM 112
45,IRIDIUM 145,IRIDIUM 112
46,IRIDIUM 131,IRIDIUM 112
47,IRIDIUM 117,IRIDIUM 112
48,IRIDIUM 142,IRIDIUM 136
49,IRIDIUM 156,IRIDIUM 112
50,IRIDIUM 150,IRIDIUM 144
51,IRIDIUM 142,IRIDIUM 136
52,IRIDIUM 102,IRIDIUM 143
53,IRIDIUM 145,IRIDIUM 112
54,IRIDIUM 119,IRIDIUM 143
55,IRIDIUM 102,IRIDIUM 143
56,IRIDIUM 134,IRIDIUM 142
57,IRIDIUM 119,IRIDIUM 112
58,IRIDIUM 102,IRIDIUM 143
59,IRIDIUM 117,IRIDIUM 112
60,IRIDIUM 136,IRIDIUM 112
61,IRIDIUM 150,IRIDIUM 144
62,IRIDIUM 154,IRIDIUM 165
63,IRIDIUM 136,IRIDIUM 112
64,IRIDIUM 119,IRIDIUM 112
65,IRIDIUM 117,IRIDIUM 112
66,IRIDIUM 131,IRIDIUM 112
67,IRIDIUM 111,IRIDIUM 112
68,IRIDIUM 143,IRIDIUM 112
69,IRIDIUM 119,IRIDIUM 143
70,IRIDIUM 171,IRIDIUM 106
71,IRIDIUM 110,IRIDIUM 112
72,IRIDIUM 142,IRIDIUM 136
73,IRIDIUM 111,IRIDIUM 112
74,IRIDIUM 154,IRIDIUM 120
75,IRIDIUM 142,IRIDIUM 136
76,IRIDIUM 158,IRIDIUM 143
77,IRIDIUM 150,IRIDIUM 144
78,IRIDIUM 111,IRIDIUM 112
79,IRIDIUM 154,IRIDIUM 165
80,IRIDIUM 103,IRIDIUM 106
81,IRIDIUM 131,IRIDIUM 112
82,IRIDIUM 119,IRIDIUM 112
83,IRIDIUM 131,IRIDIUM 112
84,IRIDIUM 111,IRIDIUM 112
85,IRIDIUM 103,IRIDIUM 106
86,IRIDIUM 143,IRIDIUM 112
87,IRIDIUM 142,IRIDIUM 136
88,IRIDIUM 142,IRIDIUM 136
89,IRIDIUM 136,IRIDIUM 112
90,IRIDIUM 156,IRIDIUM 112
91,IRIDIUM 136,IRIDIUM 112
92,IRIDIUM 143,IRIDIUM 112
93,IRIDIUM 150,IRIDIUM 144
94,IRIDIUM 117,IRIDIUM 112
95,IRIDIUM 111,IRIDIUM 112
96,IRIDIUM 131,IRIDIUM 112
97,IRIDIUM 171,IRIDIUM 106
98,IRIDIUM 173,IRIDIUM 112
99,IRIDIUM 173,IRIDIUM 112
100,IRIDIUM 111,IRIDIUM 112
101,IRIDIUM 110,IRIDIUM 112
102,IRIDIUM 173,IRIDIUM 112
103,IRIDIUM 143,IRIDIUM 112
104,IRIDIUM 131,IRIDIUM 112
105,IRIDIUM 156,IRIDIUM 112
106,IRIDIUM 117,IRIDIUM 112
107,IRIDIUM 154,IRIDIUM 120
108,IRIDIUM 158,IRIDIUM 143
109,IRIDIUM 136,IRIDIUM 112
110,IRIDIUM 158,IRIDIUM 143
111,IRIDIUM 103,IRIDIUM 106
112,IRIDIUM 136,IRIDIUM 112
113,IRIDIUM 150,IRIDIUM 144
114,IRIDIUM 154,IRIDIUM 120
115,IRIDIUM 117,IRIDIUM 112
116,IRIDIUM 131,IRIDIUM 112
117,IRIDIUM 136,IRIDIUM 112
118,IRIDIUM 171,IRIDIUM 106
119,IRIDIUM 150,IRIDIUM 144
120,IRIDIUM 143,IRIDIUM 112
121,IRIDIUM 154,IRIDIUM 165
122,IRIDIUM 136,IRIDIUM 112
123,IRIDIUM 102,IRIDIUM 143
124,IRIDIUM 150,IRIDIUM 144
125,IRIDIUM 111,IRIDIUM 112
126,IRIDIUM 158,IRIDIUM 143
127,IRIDIUM 173,IRIDIUM 112
