episode,source,target
1,IRIDIUM 112,IRIDIUM 145
2,IRIDIUM 123,IRIDIUM 145
3,IRIDIUM 137,IRIDIUM 145
4,IRIDIUM 123,IRIDIUM 145
5,IRIDIUM 137,IRIDIUM 145
6,IRIDIUM 159,IRIDIUM 145
7,IRIDIUM 120,IRIDIUM 110
8,IRIDIUM 147,IRIDIUM 106
9,IRIDIUM 143,IRIDIUM 148
10,IRIDIUM 110,IRIDIUM 125
11,IRIDIUM 112,IRIDIUM 114
12,IRIDIUM 123,IRIDIUM 145
13,IRIDIUM 137,IRIDIUM 114
14,IRIDIUM 120,IRIDIUM 110
15,IRIDIUM 112,IRIDIUM 114
16,IRIDIUM 120,IRIDIUM 110
17,IRIDIUM 112,IRIDIUM 114
18,IRIDIUM 143,IRIDIUM 148
19,IRIDIUM 110,IRIDIUM 120
20,IRIDIUM 122,IRIDIUM 145
21,IRIDIUM 123,IRIDIUM 145
22,IRIDIUM 147,IRIDIUM 106
23,IRIDIUM 159,IRIDIUM 145
24,IRIDIUM 123,IRIDIUM 145
25,IRIDIUM 145,IRIDIUM 159
26,IRIDIUM 168,IRIDIUM 123
27,IRIDIUM 168,IRIDIUM 123
28,IRIDIUM 160,IRIDIUM 145
29,IRIDIUM 137,IRIDIUM 145
30,IRIDIUM 137,IRIDIUM 145
31,IRIDIUM 160,IRIDIUM 145
32,IRIDIUM 137,IRIDIUM 114
33,IRIDIUM 112,IRIDIUM 145
34,IRIDIUM 137,IRIDIUM 114
35,IRIDIUM 159,IRIDIUM 145
36,IRIDIUM 145,IRIDIUM 137
37,IRIDIUM 113,IRIDIUM 110
38,IRIDIUM 123,IRIDIUM 145
39,IRIDIUM 110,IRIDIUM 120
40,IRIDIUM 112,IRIDIUM 145
41,IRIDIUM 113,IRIDIUM 110
42,IRIDIUM 110,IRIDIUM 120
43,IRIDIUM 147,IRIDIUM 106
44,IRIDIUM 147,IRIDIUM 106
45,IRIDIUM 168,IRIDIUM 123
46,IRIDIUM 160,IRIDIUM 145
47,IRIDIUM 110,IRIDIUM 120
48,IRIDIUM 159,IRIDIUM 145
49,IRIDIUM 152,IRIDIUM 110
50,IRIDIUM 133,IRIDIUM 110
51,IRIDIUM 145,IRIDIUM 159
52,IRIDIUM 145,IRIDIUM 159
53,IRIDIUM 160,IRIDIUM 145
54,IRIDIUM 145,IRIDIUM 159
55,IRIDIUM 112,IRIDIUM 114
56,IRIDIUM 163,IRIDIUM 145
57,IRIDIUM 152,IRIDIUM 110
58,IRIDIUM 163,IRIDIUM 145
59,IRIDIUM 163,IRIDIUM 145
60,IRIDIUM 145,IRIDIUM 159
61,IRIDIUM 110,IRIDIUM 120
62,IRIDIUM 143,IRIDIUM 148
