episode,source,target
1,IRIDIUM 120,IRIDIUM 149
2,IRIDIUM 156,IRIDIUM 112
3,IRIDIUM 171,IRIDIUM 149
4,IRIDIUM 111,IRIDIUM 112
5,IRIDIUM 141,IRIDIUM 157
6,IRIDIUM 111,IRIDIUM 112
7,IRIDIUM 120,IRIDIUM 149
8,IRIDIUM 157,IRIDIUM 143
9,IRIDIUM 157,IRIDIUM 141
10,IRIDIUM 135,IRIDIUM 149
11,IRIDIUM 129,IRIDIUM 152
12,IRIDIUM 152,IRIDIUM 167
13,IRIDIUM 152,IRIDIUM 167
14,IRIDIUM 156,IRIDIUM 112
15,IRIDIUM 157,IRIDIUM 143
16,IRIDIUM 135,IRIDIUM 149
17,IRIDIUM 150,IRIDIUM 132
18,IRIDIUM 171,IRIDIUM 149
19,IRIDIUM 102,IRIDIUM 141
20,IRIDIUM 120,IRIDIUM 149
21,IRIDIUM 152,IRIDIUM 167
22,IRIDIUM 168,IRIDIUM 173
23,IRIDIUM 168,IRIDIUM 173
24,IRIDIUM 171,IRIDIUM 149
25,IRIDIUM 129,IRIDIUM 152
26,IRIDIUM 160,IRIDIUM 141
27,IRIDIUM 153,IRIDIUM 149
28,IRIDIUM 141,IRIDIUM 157
29,IRIDIUM 168,IRIDIUM 173
30,IRIDIUM 156,IRIDIUM 112
31,IRIDIUM 132,IRIDIUM 150
32,IRIDIUM 132,IRIDIUM 150
33,IRIDIUM 135,IRIDIUM 152
34,IRIDIUM 160,IRIDIUM 141
35,IRIDIUM 157,IRIDIUM 141
36,IRIDIUM 100,IRIDIUM 152
37,IRIDIUM 150,IRIDIUM 132
38,IRIDIUM 157,IRIDIUM 141
39,IRIDIUM 157,IRIDIUM 141
40,IRIDIUM 135,IRIDIUM 152
41,IRIDIUM 132,IRIDIUM 150
42,IRIDIUM 100,IRIDIUM 152
43,IRIDIUM 132,IRIDIUM 150
44,IRIDIUM 134,IRIDIUM 112
45,IRIDIUM 135,IRIDIUM 149
46,IRIDIUM 168,IRIDIUM 173
47,IRIDIUM 152,IRIDIUM 167
48,IRIDIUM 100,IRIDIUM 152
49,IRIDIUM 135,IRIDIUM 152
50,IRIDIUM 135,IRIDIUM 149
51,IRIDIUM 157,IRIDIUM 143
52,IRIDIUM 134,IRIDIUM 112
53,IRIDIUM 150,IRIDIUM 132
54,IRIDIUM 168,IRIDIUM 173
55,IRIDIUM 173,IRIDIUM 141
56,IRIDIUM 141,IRIDIUM 157
57,IRIDIUM 100,IRIDIUM 152
58,IRIDIUM 173,IRIDIUM 141
59,IRIDIUM 120,IRIDIUM 149
60,IRIDIUM 157,IRIDIUM 143
61,IRIDIUM 111,IRIDIUM 112
62,IRIDIUM 160,IRIDIUM 141
63,IRIDIUM 173,IRIDIUM 141
64,IRIDIUM 171,IRIDIUM 149
65,IRIDIUM 102,IRIDIUM 141
66,IRIDIUM 135,IRIDIUM 149
67,IRIDIUM 160,IRIDIUM 141
68,IRIDIUM 129,IRIDIUM 152
69,IRIDIUM 120,IRIDIUM 149
70,IRIDIUM 132,IRIDIUM 150
71,IRIDIUM 156,IRIDIUM 112
72,IRIDIUM 135,IRIDIUM 152
73,IRIDIUM 157,IRIDIUM 143
74,IRIDIUM 141,IRIDIUM 157
75,IRIDIUM 141,IRIDIUM 157
76,IRIDIUM 152,IRIDIUM 167
77,IRIDIUM 171,IRIDIUM 149
78,IRIDIUM 135,IRIDIUM 152
79,IRIDIUM 171,IRIDIUM 149
80,IRIDIUM 156,IRIDIUM 112
81,IRIDIUM 173,IRIDIUM 141
82,IRIDIUM 160,IRIDIUM 141
83,IRIDIUM 135,IRIDIUM 149
84,IRIDIUM 160,IRIDIUM 141
85,IRIDIUM 157,IRIDIUM 143
86,IRIDIUM 111,IRIDIUM 112
87,IRIDIUM 157,IRIDIUM 141
88,IRIDIUM 135,IRIDIUM 152
89,IRIDIUM 102,IRIDIUM 141
90,IRIDIUM 157,IRIDIUM 143
91,IRIDIUM 160,IRIDIUM 141
92,IRIDIUM 160,IRIDIUM 141
93,IRIDIUM 102,IRIDIUM 141
94,IRIDIUM 160,IRIDIUM 141
95,IRIDIUM 100,IRIDIUM 152
96,IRIDIUM 157,IRIDIUM 141
97,IRIDIUM 102,IRIDIUM 141
98,IRIDIUM 134,IRIDIUM 112
99,IRIDIUM 129,IRIDIUM 152
100,IRIDIUM 135,IRIDIUM 149
101,IRIDIUM 150,IRIDIUM 132
102,IRIDIUM 135,IRIDIUM 152
103,IRIDIUM 152,IRIDIUM 167
104,IRIDIUM 152,IRIDIUM 167
105,IRIDIUM 135,IRIDIUM 152
106,IRIDIUM 120,IRIDIUM 149
107,IRIDIUM 153,IRIDIUM 149
108,IRIDIUM 157,IRIDIUM 143
109,IRIDIUM 135,IRIDIUM 152
110,IRIDIUM 102,IRIDIUM 141
111,IRIDIUM 102,IRIDIUM 141
112,IRIDIUM 129,IRIDIUM 152
113,IRIDIUM 157,IRIDIUM 143
114,IRIDIUM 173,IRIDIUM 141
115,IRIDIUM 141,IRIDIUM 157
116,IRIDIUM 157,IRIDIUM 143
117,IRIDIUM 102,IRIDIUM 141
118,IRIDIUM 173,IRIDIUM 141
119,IRIDIUM 132,IRIDIUM 150
120,IRIDIUM 171,IRIDIUM 149
121,IRIDIUM 100,IRIDIUM 152
122,IRIDIUM 135,IRIDIUM 149
123,IRIDIUM 135,IRIDIUM 149
124,IRIDIUM 157,IRIDIUM 141
125,IRIDIUM 156,IRIDIUM 112
126,IRIDIUM 160,IRIDIUM 141
127,IRIDIUM 141,IRIDIUM 157
128,IRIDIUM 152,IRIDIUM 167
129,IRIDIUM 129,IRIDIUM 152
130,IRIDIUM 120,IRIDIUM 149
131,IRIDIUM 150,IRIDIUM 132
132,IRIDIUM 173,IRIDIUM 141
133,IRIDIUM 153,IRIDIUM 149
134,IRIDIUM 134,IRIDIUM 112
135,IRIDIUM 141,IRIDIUM 157
136,IRIDIUM 160,IRIDIUM 141
137,IRIDIUM 141,IRIDIUM 157
138,IRIDIUM 153,IRIDIUM 149
139,IRIDIUM 156,IRIDIUM 112
140,IRIDIUM 156,IRIDIUM 112
141,IRIDIUM 173,IRIDIUM 141
142,IRIDIUM 173,IRIDIUM 141
143,IRIDIUM 168,IRIDIUM 173
144,IRIDIUM 150,IRIDIUM 132
145,IRIDIUM 135,IRIDIUM 152
146,IRIDIUM 153,IRIDIUM 149
147,IRIDIUM 129,IRIDIUM 152
148,IRIDIUM 156,IRIDIUM 112
149,IRIDIUM 157,IRIDIUM 141
150,IRIDIUM 135,IRIDIUM 149
151,IRIDIUM 156,IRIDIUM 112
152,IRIDIUM 153,IRIDIUM 149
153,IRIDIUM 102,IRIDIUM 141
154,IRIDIUM 102,IRIDIUM 141
155,IRIDIUM 111,IRIDIUM 112
156,IRIDIUM 141,IRIDIUM 157
157,IRIDIUM 173,IRIDIUM 141
158,IRIDIUM 160,IRIDIUM 141
159,IRIDIUM 141,IRIDIUM 157
160,IRIDIUM 173,IRIDIUM 141
161,IRIDIUM 102,IRIDIUM 141
162,IRIDIUM 100,IRIDIUM 152
