episode,source,target
1,IRIDIUM 117,IRIDIUM 159
2,IRIDIUM 158,IRIDIUM 159
3,IRIDIUM 112,IRIDIUM 111
4,IRIDIUM 112,IRIDIUM 140
5,IRIDIUM 121,IRIDIUM 153
6,IRIDIUM 129,IRIDIUM 133
7,IRIDIUM 112,IRIDIUM 140
8,IRIDIUM 112,IRIDIUM 111
9,IRIDIUM 121,IRIDIUM 167
10,IRIDIUM 139,IRIDIUM 122
11,IRIDIUM 121,IRIDIUM 167
12,IRIDIUM 140,IRIDIUM 131
13,IRIDIUM 140,IRIDIUM 131
14,IRIDIUM 152,IRIDIUM 113
15,IRIDIUM 145,IRIDIUM 140
16,IRIDIUM 121,IRIDIUM 167
17,IRIDIUM 139,IRIDIUM 122
18,IRIDIUM 166,IRIDIUM 153
19,IRIDIUM 139,IRIDIUM 122
20,IRIDIUM 140,IRIDIUM 159
21,IRIDIUM 129,IRIDIUM 133
22,IRIDIUM 166,IRIDIUM 153
23,IRIDIUM 141,IRIDIUM 131
24,IRIDIUM 145,IRIDIUM 140
25,IRIDIUM 121,IRIDIUM 153
26,IRIDIUM 152,IRIDIUM 113
27,IRIDIUM 122,IRIDIUM 139
28,IRIDIUM 121,IRIDIUM 167
29,IRIDIUM 139,IRIDIUM 122
30,IRIDIUM 158,IRIDIUM 159
31,IRIDIUM 117,IRIDIUM 159
32,IRIDIUM 158,IRIDIUM 159
33,IRIDIUM 158,IRIDIUM 159
34,IRIDIUM 152,IRIDIUM 113
35,IRIDIUM 159,IRIDIUM 158
36,IRIDIUM 122,IRIDIUM 131
37,IRIDIUM 129,IRIDIUM 133
38,IRIDIUM 111,IRIDIUM 122
39,IRIDIUM 111,IRIDIUM 122
40,IRIDIUM 140,IRIDIUM 159
41,IRIDIUM 112,IRIDIUM 111
42,IRIDIUM 121,IRIDIUM 153
43,IRIDIUM 112,IRIDIUM 140
44,IRIDIUM 121,IRIDIUM 167
45,IRIDIUM 121,IRIDIUM 153
46,IRIDIUM 141,IRIDIUM 131
47,IRIDIUM 117,IRIDIUM 159
48,IRIDIUM 112,IRIDIUM 111
49,IRIDIUM 158,IRIDIUM 159
50,IRIDIUM 111,IRIDIUM 122
51,IRIDIUM 158,IRIDIUM 159
52,IRIDIUM 141,IRIDIUM 131
53,IRIDIUM 152,IRIDIUM 113
54,IRIDIUM 139,IRIDIUM 122
55,IRIDIUM 145,IRIDIUM 140
56,IRIDIUM 121,IRIDIUM 167
57,IRIDIUM 140,IRIDIUM 159
58,IRIDIUM 129,IRIDIUM 133
59,IRIDIUM 180,IRIDIUM 131
60,IRIDIUM 117,IRIDIUM 159
