episode,source,target
1,IRIDIUM 111,IRIDIUM 145
2,IRIDIUM 164,IRIDIUM 166
3,IRIDIUM 113,IRIDIUM 153
4,IRIDIUM 133,IRIDIUM 153
5,IRIDIUM 149,IRIDIUM 152
6,IRIDIUM 122,IRIDIUM 131
7,IRIDIUM 133,IRIDIUM 153
8,IRIDIUM 133,IRIDIUM 151
9,IRIDIUM 133,IRIDIUM 153
10,IRIDIUM 122,IRIDIUM 139
11,IRIDIUM 112,IRIDIUM 140
12,IRIDIUM 122,IRIDIUM 139
13,IRIDIUM 133,IRIDIUM 151
14,IRIDIUM 113,IRIDIUM 153
15,IRIDIUM 167,IRIDIUM 133
16,IRIDIUM 167,IRIDIUM 121
17,IRIDIUM 152,IRIDIUM 129
18,IRIDIUM 164,IRIDIUM 166
19,IRIDIUM 122,IRIDIUM 131
20,IRIDIUM 111,IRIDIUM 145
21,IRIDIUM 133,IRIDIUM 153
22,IRIDIUM 113,IRIDIUM 153
23,IRIDIUM 122,IRIDIUM 139
24,IRIDIUM 164,IRIDIUM 166
25,IRIDIUM 167,IRIDIUM 121
26,IRIDIUM 109,IRIDIUM 152
27,IRIDIUM 112,IRIDIUM 140
28,IRIDIUM 121,IRIDIUM 153
29,IRIDIUM 152,IRIDIUM 133
30,IRIDIUM 133,IRIDIUM 151
31,IRIDIUM 167,IRIDIUM 133
32,IRIDIUM 167,IRIDIUM 133
33,IRIDIUM 109,IRIDIUM 152
34,IRIDIUM 122,IRIDIUM 139
35,IRIDIUM 149,IRIDIUM 152
36,IRIDIUM 117,IRIDIUM 159
37,IRIDIUM 158,IRIDIUM 159
38,IRIDIUM 151,IRIDIUM 133
39,IRIDIUM 152,IRIDIUM 129
40,IRIDIUM 152,IRIDIUM 129
41,IRIDIUM 151,IRIDIUM 133
42,IRIDIUM 180,IRIDIUM 131
43,IRIDIUM 164,IRIDIUM 166
44,IRIDIUM 112,IRIDIUM 140
45,IRIDIUM 152,IRIDIUM 129
46,IRIDIUM 117,IRIDIUM 159
47,IRIDIUM 164,IRIDIUM 166
48,IRIDIUM 122,IRIDIUM 131
49,IRIDIUM 133,IRIDIUM 151
50,IRIDIUM 121,IRIDIUM 153
51,IRIDIUM 180,IRIDIUM 131
52,IRIDIUM 149,IRIDIUM 152
53,IRIDIUM 149,IRIDIUM 152
54,IRIDIUM 167,IRIDIUM 133
55,IRIDIUM 113,IRIDIUM 153
56,IRIDIUM 167,IRIDIUM 133
57,IRIDIUM 158,IRIDIUM 159
58,IRIDIUM 149,IRIDIUM 152
59,IRIDIUM 167,IRIDIUM 121
60,IRIDIUM 149,IRIDIUM 152
61,IRIDIUM 164,IRIDIUM 166
62,IRIDIUM 113,IRIDIUM 153
63,IRIDIUM 133,IRIDIUM 153
64,IRIDIUM 167,IRIDIUM 133
65,IRIDIUM 113,IRIDIUM 153
66,IRIDIUM 167,IRIDIUM 133
67,IRIDIUM 133,IRIDIUM 166
68,IRIDIUM 158,IRIDIUM 159
69,IRIDIUM 167,IRIDIUM 133
70,IRIDIUM 149,IRIDIUM 152
71,IRIDIUM 112,IRIDIUM 140
72,IRIDIUM 180,IRIDIUM 131
73,IRIDIUM 149,IRIDIUM 152
74,IRIDIUM 151,IRIDIUM 133
75,IRIDIUM 164,IRIDIUM 166
76,IRIDIUM 109,IRIDIUM 152
77,IRIDIUM 158,IRIDIUM 159
78,IRIDIUM 111,IRIDIUM 145
79,IRIDIUM 152,IRIDIUM 129
80,IRIDIUM 151,IRIDIUM 133
81,IRIDIUM 151,IRIDIUM 133
82,IRIDIUM 152,IRIDIUM 129
83,IRIDIUM 167,IRIDIUM 121
84,IRIDIUM 164,IRIDIUM 166
85,IRIDIUM 112,IRIDIUM 140
86,IRIDIUM 151,IRIDIUM 133
87,IRIDIUM 111,IRIDIUM 145
88,IRIDIUM 112,IRIDIUM 140
89,IRIDIUM 133,IRIDIUM 166
90,IRIDIUM 180,IRIDIUM 131
91,IRIDIUM 164,IRIDIUM 166
92,IRIDIUM 122,IRIDIUM 131
93,IRIDIUM 149,IRIDIUM 152
94,IRIDIUM 121,IRIDIUM 153
95,IRIDIUM 133,IRIDIUM 151
96,IRIDIUM 122,IRIDIUM 139
97,IRIDIUM 117,IRIDIUM 159
98,IRIDIUM 167,IRIDIUM 121
99,IRIDIUM 158,IRIDIUM 159
100,IRIDIUM 117,IRIDIUM 159
101,IRIDIUM 152,IRIDIUM 133
102,IRIDIUM 167,IRIDIUM 121
103,IRIDIUM 109,IRIDIUM 152
104,IRIDIUM 158,IRIDIUM 159
105,IRIDIUM 133,IRIDIUM 166
106,IRIDIUM 112,IRIDIUM 140
107,IRIDIUM 112,IRIDIUM 140
108,IRIDIUM 133,IRIDIUM 153
109,IRIDIUM 158,IRIDIUM 159
110,IRIDIUM 122,IRIDIUM 139
111,IRIDIUM 113,IRIDIUM 153
112,IRIDIUM 149,IRIDIUM 152
113,IRIDIUM 109,IRIDIUM 152
114,IRIDIUM 113,IRIDIUM 153
115,IRIDIUM 122,IRIDIUM 131
116,IRIDIUM 133,IRIDIUM 151
117,IRIDIUM 180,IRIDIUM 131
118,IRIDIUM 113,IRIDIUM 153
119,IRIDIUM 122,IRIDIUM 131
120,IRIDIUM 111,IRIDIUM 145
121,IRIDIUM 152,IRIDIUM 133
122,IRIDIUM 122,IRIDIUM 139
123,IRIDIUM 117,IRIDIUM 159
124,IRIDIUM 112,IRIDIUM 140
125,IRIDIUM 149,IRIDIUM 152
126,IRIDIUM 158,IRIDIUM 159
127,IRIDIUM 121,IRIDIUM 153
128,IRIDIUM 121,IRIDIUM 153
129,IRIDIUM 151,IRIDIUM 133
130,IRIDIUM 133,IRIDIUM 166
131,IRIDIUM 152,IRIDIUM 133
132,IRIDIUM 152,IRIDIUM 129
133,IRIDIUM 113,IRIDIUM 153
134,IRIDIUM 111,IRIDIUM 145
135,IRIDIUM 121,IRIDIUM 153
136,IRIDIUM 158,IRIDIUM 159
137,IRIDIUM 121,IRIDIUM 153
138,IRIDIUM 164,IRIDIUM 166
139,IRIDIUM 151,IRIDIUM 133
140,IRIDIUM 122,IRIDIUM 131
141,IRIDIUM 122,IRIDIUM 131
142,IRIDIUM 133,IRIDIUM 166
143,IRIDIUM 152,IRIDIUM 129
144,IRIDIUM 164,IRIDIUM 166
145,IRIDIUM 152,IRIDIUM 129
146,IRIDIUM 121,IRIDIUM 153
147,IRIDIUM 133,IRIDIUM 153
148,IRIDIUM 151,IRIDIUM 133
149,IRIDIUM 151,IRIDIUM 133
150,IRIDIUM 133,IRIDIUM 153
151,IRIDIUM 167,IRIDIUM 133
152,IRIDIUM 167,IRIDIUM 121
153,IRIDIUM 121,IRIDIUM 153
154,IRIDIUM 167,IRIDIUM 133
155,IRIDIUM 122,IRIDIUM 131
156,IRIDIUM 111,IRIDIUM 145
157,IRIDIUM 111,IRIDIUM 145
158,IRIDIUM 167,IRIDIUM 121
159,IRIDIUM 167,IRIDIUM 121
160,IRIDIUM 158,IRIDIUM 159
161,IRIDIUM 122,IRIDIUM 139
162,IRIDIUM 180,IRIDIUM 131
163,IRIDIUM 117,IRIDIUM 159
164,IRIDIUM 164,IRIDIUM 166
165,IRIDIUM 109,IRIDIUM 152
166,IRIDIUM 133,IRIDIUM 151
167,IRIDIUM 109,IRIDIUM 152
168,IRIDIUM 151,IRIDIUM 133
169,IRIDIUM 122,IRIDIUM 139
170,IRIDIUM 152,IRIDIUM 133
171,IRIDIUM 111,IRIDIUM 145
172,IRIDIUM 149,IRIDIUM 152
173,IRIDIUM 167,IRIDIUM 133
174,IRIDIUM 151,IRIDIUM 133
175,IRIDIUM 167,IRIDIUM 133
176,IRIDIUM 167,IRIDIUM 133
177,IRIDIUM 167,IRIDIUM 133
178,IRIDIUM 180,IRIDIUM 131
179,IRIDIUM 117,IRIDIUM 159
180,IRIDIUM 133,IRIDIUM 153
181,IRIDIUM 133,IRIDIUM 153
182,IRIDIUM 133,IRIDIUM 153
183,IRIDIUM 121,IRIDIUM 153
184,IRIDIUM 164,IRIDIUM 166
185,IRIDIUM 113,IRIDIUM 153
186,IRIDIUM 113,IRIDIUM 153
187,IRIDIUM 164,IRIDIUM 166
188,IRIDIUM 133,IRIDIUM 153
189,IRIDIUM 133,IRIDIUM 166
190,IRIDIUM 151,IRIDIUM 133
191,IRIDIUM 113,IRIDIUM 153
192,IRIDIUM 111,IRIDIUM 145
193,IRIDIUM 122,IRIDIUM 139
194,IRIDIUM 180,IRIDIUM 131
195,IRIDIUM 149,IRIDIUM 152
196,IRIDIUM 149,IRIDIUM 152
197,IRIDIUM 133,IRIDIUM 166
198,IRIDIUM 109,IRIDIUM 152
199,IRIDIUM 121,IRIDIUM 153
200,IRIDIUM 167,IRIDIUM 133
201,IRIDIUM 112,IRIDIUM 140
202,IRIDIUM 112,IRIDIUM 140
203,IRIDIUM 109,IRIDIUM 152
204,IRIDIUM 111,IRIDIUM 145
205,IRIDIUM 121,IRIDIUM 153
206,IRIDIUM 121,IRIDIUM 153
207,IRIDIUM 122,IRIDIUM 131
208,IRIDIUM 149,IRIDIUM 152
209,IRIDIUM 151,IRIDIUM 133
210,IRIDIUM 180,IRIDIUM 131
211,IRIDIUM 167,IRIDIUM 133
212,IRIDIUM 133,IRIDIUM 151
213,IRIDIUM 109,IRIDIUM 152
214,IRIDIUM 152,IRIDIUM 133
215,IRIDIUM 133,IRIDIUM 166
216,IRIDIUM 167,IRIDIUM 133
217,IRIDIUM 152,IRIDIUM 133
218,IRIDIUM 133,IRIDIUM 151
219,IRIDIUM 133,IRIDIUM 166
220,IRIDIUM 112,IRIDIUM 140
221,IRIDIUM 112,IRIDIUM 140
222,IRIDIUM 113,IRIDIUM 153
223,IRIDIUM 167,IRIDIUM 121
224,IRIDIUM 112,IRIDIUM 140
225,IRIDIUM 121,IRIDIUM 153
226,IRIDIUM 122,IRIDIUM 131
227,IRIDIUM 117,IRIDIUM 159
228,IRIDIUM 111,IRIDIUM 145
229,IRIDIUM 151,IRIDIUM 133
230,IRIDIUM 158,IRIDIUM 159
231,IRIDIUM 158,IRIDIUM 159
232,IRIDIUM 151,IRIDIUM 133
233,IRIDIUM 151,IRIDIUM 133
234,IRIDIUM 167,IRIDIUM 133
235,IRIDIUM 152,IRIDIUM 133
236,IRIDIUM 180,IRIDIUM 131
237,IRIDIUM 167,IRIDIUM 133
238,IRIDIUM 121,IRIDIUM 153
239,IRIDIUM 158,IRIDIUM 159
240,IRIDIUM 149,IRIDIUM 152
241,IRIDIUM 122,IRIDIUM 139
242,IRIDIUM 111,IRIDIUM 145
243,IRIDIUM 109,IRIDIUM 152
244,IRIDIUM 167,IRIDIUM 133
245,IRIDIUM 167,IRIDIUM 121
246,IRIDIUM 167,IRIDIUM 121
247,IRIDIUM 151,IRIDIUM 133
248,IRIDIUM 151,IRIDIUM 133
249,IRIDIUM 122,IRIDIUM 131
250,IRIDIUM 152,IRIDIUM 129
251,IRIDIUM 167,IRIDIUM 121
252,IRIDIUM 109,IRIDIUM 152
253,IRIDIUM 121,IRIDIUM 153
254,IRIDIUM 133,IRIDIUM 166
255,IRIDIUM 122,IRIDIUM 131
256,IRIDIUM 122,IRIDIUM 139
257,IRIDIUM 152,IRIDIUM 129
258,IRIDIUM 152,IRIDIUM 133
259,IRIDIUM 164,IRIDIUM 166
260,IRIDIUM 149,IRIDIUM 152
261,IRIDIUM 133,IRIDIUM 153
262,IRIDIUM 133,IRIDIUM 151
263,IRIDIUM 180,IRIDIUM 131
264,IRIDIUM 167,IRIDIUM 133
265,IRIDIUM 113,IRIDIUM 153
266,IRIDIUM 152,IRIDIUM 133
267,IRIDIUM 113,IRIDIUM 153
268,IRIDIUM 133,IRIDIUM 151
269,IRIDIUM 112,IRIDIUM 140
270,IRIDIUM 121,IRIDIUM 153
271,IRIDIUM 152,IRIDIUM 129
272,IRIDIUM 149,IRIDIUM 152
273,IRIDIUM 133,IRIDIUM 151
274,IRIDIUM 121,IRIDIUM 153
275,IRIDIUM 133,IRIDIUM 166
276,IRIDIUM 149,IRIDIUM 152
277,IRIDIUM 149,IRIDIUM 152
278,IRIDIUM 149,IRIDIUM 152
279,IRIDIUM 152,IRIDIUM 133
280,IRIDIUM 133,IRIDIUM 151
281,IRIDIUM 111,IRIDIUM 145
282,IRIDIUM 109,IRIDIUM 152
283,IRIDIUM 133,IRIDIUM 166
284,IRIDIUM 121,IRIDIUM 153
285,IRIDIUM 133,IRIDIUM 166
286,IRIDIUM 158,IRIDIUM 159
287,IRIDIUM 180,IRIDIUM 131
288,IRIDIUM 152,IRIDIUM 133
289,IRIDIUM 122,IRIDIUM 139
290,IRIDIUM 152,IRIDIUM 129
291,IRIDIUM 111,IRIDIUM 145
292,IRIDIUM 133,IRIDIUM 151
293,IRIDIUM 152,IRIDIUM 129
294,IRIDIUM 151,IRIDIUM 133
295,IRIDIUM 117,IRIDIUM 159
296,IRIDIUM 152,IRIDIUM 129
297,IRIDIUM 180,IRIDIUM 131
298,IRIDIUM 109,IRIDIUM 152
299,IRIDIUM 122,IRIDIUM 131
300,IRIDIUM 152,IRIDIUM 133
301,IRIDIUM 158,IRIDIUM 159
302,IRIDIUM 151,IRIDIUM 133
303,IRIDIUM 180,IRIDIUM 131
304,IRIDIUM 122,IRIDIUM 131
305,IRIDIUM 111,IRIDIUM 145
306,IRIDIUM 113,IRIDIUM 153
307,IRIDIUM 133,IRIDIUM 153
308,IRIDIUM 111,IRIDIUM 145
309,IRIDIUM 113,IRIDIUM 153
310,IRIDIUM 152,IRIDIUM 133
311,IRIDIUM 149,IRIDIUM 152
312,IRIDIUM 149,IRIDIUM 152
313,IRIDIUM 117,IRIDIUM 159
314,IRIDIUM 133,IRIDIUM 153
315,IRIDIUM 180,IRIDIUM 131
316,IRIDIUM 133,IRIDIUM 153
317,IRIDIUM 117,IRIDIUM 159
318,IRIDIUM 117,IRIDIUM 159
319,IRIDIUM 151,IRIDIUM 133
320,IRIDIUM 133,IRIDIUM 153
321,IRIDIUM 111,IRIDIUM 145
322,IRIDIUM 164,IRIDIUM 166
323,IRIDIUM 151,IRIDIUM 133
324,IRIDIUM 121,IRIDIUM 153
325,IRIDIUM 151,IRIDIUM 133
326,IRIDIUM 133,IRIDIUM 166
327,IRIDIUM 122,IRIDIUM 131
328,IRIDIUM 122,IRIDIUM 131
329,IRIDIUM 133,IRIDIUM 166
330,IRIDIUM 158,IRIDIUM 159
331,IRIDIUM 121,IRIDIUM 153
332,IRIDIUM 158,IRIDIUM 159
333,IRIDIUM 122,IRIDIUM 131
334,IRIDIUM 109,IRIDIUM 152
335,IRIDIUM 122,IRIDIUM 131
336,IRIDIUM 167,IRIDIUM 133
337,IRIDIUM 111,IRIDIUM 145
338,IRIDIUM 167,IRIDIUM 133
339,IRIDIUM 111,IRIDIUM 145
340,IRIDIUM 167,IRIDIUM 133
341,IRIDIUM 111,IRIDIUM 145
342,IRIDIUM 151,IRIDIUM 133
343,IRIDIUM 113,IRIDIUM 153
344,IRIDIUM 149,IRIDIUM 152
345,IRIDIUM 180,IRIDIUM 131
346,IRIDIUM 149,IRIDIUM 152
347,IRIDIUM 164,IRIDIUM 166
348,IRIDIUM 122,IRIDIUM 139
349,IRIDIUM 149,IRIDIUM 152
350,IRIDIUM 167,IRIDIUM 133
351,IRIDIUM 111,IRIDIUM 145
352,IRIDIUM 113,IRIDIUM 153
353,IRIDIUM 122,IRIDIUM 139
354,IRIDIUM 121,IRIDIUM 153
355,IRIDIUM 167,IRIDIUM 121
356,IRIDIUM 109,IRIDIUM 152
357,IRIDIUM 117,IRIDIUM 159
358,IRIDIUM 122,IRIDIUM 139
359,IRIDIUM 164,IRIDIUM 166
360,IRIDIUM 152,IRIDIUM 133
361,IRIDIUM 122,IRIDIUM 139
362,IRIDIUM 158,IRIDIUM 159
363,IRIDIUM 122,IRIDIUM 131
364,IRIDIUM 111,IRIDIUM 145
365,IRIDIUM 133,IRIDIUM 153
366,IRIDIUM 158,IRIDIUM 159
367,IRIDIUM 158,IRIDIUM 159
368,IRIDIUM 180,IRIDIUM 131
369,IRIDIUM 158,IRIDIUM 159
370,IRIDIUM 180,IRIDIUM 131
371,IRIDIUM 133,IRIDIUM 151
372,IRIDIUM 122,IRIDIUM 139
373,IRIDIUM 133,IRIDIUM 166
374,IRIDIUM 151,IRIDIUM 133
375,IRIDIUM 122,IRIDIUM 139
376,IRIDIUM 122,IRIDIUM 131
377,IRIDIUM 122,IRIDIUM 139
378,IRIDIUM 149,IRIDIUM 152
379,IRIDIUM 122,IRIDIUM 139
380,IRIDIUM 152,IRIDIUM 129
381,IRIDIUM 151,IRIDIUM 133
382,IRIDIUM 117,IRIDIUM 159
383,IRIDIUM 112,IRIDIUM 140
384,IRIDIUM 133,IRIDIUM 166
385,IRIDIUM 180,IRIDIUM 131
386,IRIDIUM 167,IRIDIUM 121
387,IRIDIUM 113,IRIDIUM 153
388,IRIDIUM 152,IRIDIUM 129
389,IRIDIUM 117,IRIDIUM 159
390,IRIDIUM 167,IRIDIUM 121
391,IRIDIUM 133,IRIDIUM 166
392,IRIDIUM 133,IRIDIUM 151
393,IRIDIUM 151,IRIDIUM 133
394,IRIDIUM 121,IRIDIUM 153
395,IRIDIUM 167,IRIDIUM 121
396,IRIDIUM 164,IRIDIUM 166
397,IRIDIUM 164,IRIDIUM 166
398,IRIDIUM 109,IRIDIUM 152
399,IRIDIUM 109,IRIDIUM 152
400,IRIDIUM 133,IRIDIUM 166
401,IRIDIUM 158,IRIDIUM 159
402,IRIDIUM 167,IRIDIUM 133
403,IRIDIUM 167,IRIDIUM 133
404,IRIDIUM 167,IRIDIUM 133
405,IRIDIUM 164,IRIDIUM 166
406,IRIDIUM 180,IRIDIUM 131
407,IRIDIUM 133,IRIDIUM 153
408,IRIDIUM 152,IRIDIUM 133
409,IRIDIUM 112,IRIDIUM 140
410,IRIDIUM 122,IRIDIUM 139
411,IRIDIUM 111,IRIDIUM 145
412,IRIDIUM 133,IRIDIUM 166
413,IRIDIUM 122,IRIDIUM 139
414,IRIDIUM 111,IRIDIUM 145
415,IRIDIUM 133,IRIDIUM 151
416,IRIDIUM 158,IRIDIUM 159
417,IRIDIUM 164,IRIDIUM 166
418,IRIDIUM 152,IRIDIUM 133
419,IRIDIUM 152,IRIDIUM 133
