episode,source,target
1,IRIDIUM 154,IRIDIUM 165
2,IRIDIUM 135,IRIDIUM 100
3,IRIDIUM 134,IRIDIUM 130
4,IRIDIUM 126,IRIDIUM 100
5,IRIDIUM 103,IRIDIUM 106
6,IRIDIUM 132,IRIDIUM 100
7,IRIDIUM 171,IRIDIUM 106
8,IRIDIUM 173,IRIDIUM 168
9,IRIDIUM 156,IRIDIUM 160
10,IRIDIUM 156,IRIDIUM 160
11,IRIDIUM 154,IRIDIUM 165
12,IRIDIUM 143,IRIDIUM 157
13,IRIDIUM 143,IRIDIUM 157
14,IRIDIUM 143,IRIDIUM 157
15,IRIDIUM 143,IRIDIUM 157
16,IRIDIUM 129,IRIDIUM 106
17,IRIDIUM 154,IRIDIUM 165
18,IRIDIUM 156,IRIDIUM 160
19,IRIDIUM 143,IRIDIUM 157
20,IRIDIUM 143,IRIDIUM 157
21,IRIDIUM 110,IRIDIUM 119
22,IRIDIUM 143,IRIDIUM 160
23,IRIDIUM 154,IRIDIUM 165
24,IRIDIUM 119,IRIDIUM 110
25,IRIDIUM 132,IRIDIUM 100
26,IRIDIUM 110,IRIDIUM 160
27,IRIDIUM 135,IRIDIUM 100
28,IRIDIUM 154,IRIDIUM 165
29,IRIDIUM 110,IRIDIUM 160
30,IRIDIUM 168,IRIDIUM 157
31,IRIDIUM 100,IRIDIUM 126
32,IRIDIUM 129,IRIDIUM 106
33,IRIDIUM 100,IRIDIUM 126
34,IRIDIUM 110,IRIDIUM 119
35,IRIDIUM 143,IRIDIUM 160
36,IRIDIUM 144,IRIDIUM 150
37,IRIDIUM 173,IRIDIUM 168
38,IRIDIUM 134,IRIDIUM 130
39,IRIDIUM 129,IRIDIUM 106
40,IRIDIUM 100,IRIDIUM 126
41,IRIDIUM 100,IRIDIUM 126
42,IRIDIUM 156,IRIDIUM 160
43,IRIDIUM 173,IRIDIUM 168
44,IRIDIUM 143,IRIDIUM 157
45,IRIDIUM 156,IRIDIUM 160
46,IRIDIUM 173,IRIDIUM 168
47,IRIDIUM 168,IRIDIUM 157
48,IRIDIUM 144,IRIDIUM 150
49,IRIDIUM 132,IRIDIUM 100
50,IRIDIUM 143,IRIDIUM 160
51,IRIDIUM 144,IRIDIUM 150
52,IRIDIUM 110,IRIDIUM 160
53,IRIDIUM 126,IRIDIUM 100
54,IRIDIUM 134,IRIDIUM 130
55,IRIDIUM 119,IRIDIUM 110
56,IRIDIUM 156,IRIDIUM 160
57,IRIDIUM 157,IRIDIUM 143
58,IRIDIUM 156,IRIDIUM 160
59,IRIDIUM 132,IRIDIUM 100
60,IRIDIUM 143,IRIDIUM 160
61,IRIDIUM 157,IRIDIUM 143
62,IRIDIUM 154,IRIDIUM 165
63,IRIDIUM 110,IRIDIUM 119
64,IRIDIUM 144,IRIDIUM 150
65,IRIDIUM 134,IRIDIUM 130
66,IRIDIUM 132,IRIDIUM 100
67,IRIDIUM 143,IRIDIUM 157
68,IRIDIUM 154,IRIDIUM 165
69,IRIDIUM 143,IRIDIUM 157
70,IRIDIUM 143,IRIDIUM 130
71,IRIDIUM 143,IRIDIUM 160
72,IRIDIUM 103,IRIDIUM 106
73,IRIDIUM 144,IRIDIUM 150
74,IRIDIUM 132,IRIDIUM 100
75,IRIDIUM 156,IRIDIUM 160
76,IRIDIUM 157,IRIDIUM 143
77,IRIDIUM 143,IRIDIUM 157
78,IRIDIUM 144,IRIDIUM 150
79,IRIDIUM 110,IRIDIUM 160
80,IRIDIUM 156,IRIDIUM 160
81,IRIDIUM 168,IRIDIUM 157
82,IRIDIUM 134,IRIDIUM 130
83,IRIDIUM 134,IRIDIUM 130
84,IRIDIUM 132,IRIDIUM 100
85,IRIDIUM 135,IRIDIUM 100
86,IRIDIUM 171,IRIDIUM 106
87,IRIDIUM 154,IRIDIUM 165
88,IRIDIUM 134,IRIDIUM 130
89,IRIDIUM 119,IRIDIUM 110
90,IRIDIUM 100,IRIDIUM 126
91,IRIDIUM 132,IRIDIUM 100
92,IRIDIUM 157,IRIDIUM 143
93,IRIDIUM 126,IRIDIUM 100
94,IRIDIUM 126,IRIDIUM 100
95,IRIDIUM 119,IRIDIUM 110
96,IRIDIUM 157,IRIDIUM 143
97,IRIDIUM 134,IRIDIUM 130
98,IRIDIUM 156,IRIDIUM 160
99,IRIDIUM 110,IRIDIUM 119
100,IRIDIUM 154,IRIDIUM 165
101,IRIDIUM 126,IRIDIUM 100
102,IRIDIUM 110,IRIDIUM 119
103,IRIDIUM 129,IRIDIUM 106
104,IRIDIUM 154,IRIDIUM 165
105,IRIDIUM 126,IRIDIUM 100
106,IRIDIUM 110,IRIDIUM 119
107,IRIDIUM 173,IRIDIUM 168
108,IRIDIUM 173,IRIDIUM 168
109,IRIDIUM 143,IRIDIUM 130
110,IRIDIUM 132,IRIDIUM 100
111,IRIDIUM 143,IRIDIUM 157
112,IRIDIUM 156,IRIDIUM 160
113,IRIDIUM 154,IRIDIUM 165
114,IRIDIUM 173,IRIDIUM 168
115,IRIDIUM 143,IRIDIUM 157
116,IRIDIUM 157,IRIDIUM 143
117,IRIDIUM 171,IRIDIUM 106
118,IRIDIUM 103,IRIDIUM 106
119,IRIDIUM 135,IRIDIUM 100
120,IRIDIUM 173,IRIDIUM 168
121,IRIDIUM 144,IRIDIUM 150
122,IRIDIUM 134,IRIDIUM 130
123,IRIDIUM 119,IRIDIUM 110
124,IRIDIUM 154,IRIDIUM 165
125,IRIDIUM 110,IRIDIUM 119
126,IRIDIUM 129,IRIDIUM 106
127,IRIDIUM 143,IRIDIUM 130
128,IRIDIUM 157,IRIDIUM 143
129,IRIDIUM 100,IRIDIUM 126
130,IRIDIUM 143,IRIDIUM 130
131,IRIDIUM 126,IRIDIUM 100
132,IRIDIUM 173,IRIDIUM 168
133,IRIDIUM 126,IRIDIUM 100
134,IRIDIUM 100,IRIDIUM 126
135,IRIDIUM 103,IRIDIUM 106
136,IRIDIUM 168,IRIDIUM 157
137,IRIDIUM 173,IRIDIUM 168
138,IRIDIUM 103,IRIDIUM 106
139,IRIDIUM 157,IRIDIUM 143
140,IRIDIUM 110,IRIDIUM 160
141,IRIDIUM 143,IRIDIUM 130
142,IRIDIUM 143,IRIDIUM 130
143,IRIDIUM 119,IRIDIUM 110
144,IRIDIUM 143,IRIDIUM 157
145,IRIDIUM 143,IRIDIUM 160
146,IRIDIUM 156,IRIDIUM 160
147,IRIDIUM 103,IRIDIUM 106
148,IRIDIUM 171,IRIDIUM 106
149,IRIDIUM 110,IRIDIUM 119
150,IRIDIUM 143,IRIDIUM 130
151,IRIDIUM 171,IRIDIUM 106
152,IRIDIUM 156,IRIDIUM 160
153,IRIDIUM 168,IRIDIUM 157
154,IRIDIUM 119,IRIDIUM 110
155,IRIDIUM 143,IRIDIUM 157
156,IRIDIUM 144,IRIDIUM 150
157,IRIDIUM 110,IRIDIUM 119
158,IRIDIUM 143,IRIDIUM 160
159,IRIDIUM 119,IRIDIUM 110
160,IRIDIUM 143,IRIDIUM 157
161,IRIDIUM 110,IRIDIUM 160
162,IRIDIUM 110,IRIDIUM 160
163,IRIDIUM 144,IRIDIUM 150
164,IRIDIUM 157,IRIDIUM 143
165,IRIDIUM 129,IRIDIUM 106
166,IRIDIUM 100,IRIDIUM 126
167,IRIDIUM 103,IRIDIUM 106
168,IRIDIUM 129,IRIDIUM 106
169,IRIDIUM 132,IRIDIUM 100
170,IRIDIUM 168,IRIDIUM 157
171,IRIDIUM 119,IRIDIUM 110
172,IRIDIUM 171,IRIDIUM 106
173,IRIDIUM 110,IRIDIUM 119
174,IRIDIUM 173,IRIDIUM 168
175,IRIDIUM 143,IRIDIUM 130
176,IRIDIUM 110,IRIDIUM 119
177,IRIDIUM 103,IRIDIUM 106
178,IRIDIUM 173,IRIDIUM 168
179,IRIDIUM 168,IRIDIUM 157
180,IRIDIUM 135,IRIDIUM 100
181,IRIDIUM 143,IRIDIUM 130
182,IRIDIUM 129,IRIDIUM 106
183,IRIDIUM 154,IRIDIUM 165
184,IRIDIUM 100,IRIDIUM 126
185,IRIDIUM 171,IRIDIUM 106
186,IRIDIUM 100,IRIDIUM 126
187,IRIDIUM 134,IRIDIUM 130
188,IRIDIUM 144,IRIDIUM 150
189,IRIDIUM 168,IRIDIUM 157
190,IRIDIUM 156,IRIDIUM 160
191,IRIDIUM 129,IRIDIUM 106
192,IRIDIUM 143,IRIDIUM 160
193,IRIDIUM 110,IRIDIUM 119
194,IRIDIUM 119,IRIDIUM 110
195,IRIDIUM 157,IRIDIUM 143
196,IRIDIUM 168,IRIDIUM 157
197,IRIDIUM 171,IRIDIUM 106
198,IRIDIUM 173,IRIDIUM 168
199,IRIDIUM 144,IRIDIUM 150
200,IRIDIUM 168,IRIDIUM 157
201,IRIDIUM 154,IRIDIUM 165
202,IRIDIUM 100,IRIDIUM 126
203,IRIDIUM 132,IRIDIUM 100
204,IRIDIUM 119,IRIDIUM 110
205,IRIDIUM 100,IRIDIUM 126
206,IRIDIUM 143,IRIDIUM 130
207,IRIDIUM 143,IRIDIUM 157
208,IRIDIUM 100,IRIDIUM 126
209,IRIDIUM 103,IRIDIUM 106
210,IRIDIUM 144,IRIDIUM 150
211,IRIDIUM 173,IRIDIUM 168
212,IRIDIUM 156,IRIDIUM 160
213,IRIDIUM 110,IRIDIUM 160
214,IRIDIUM 156,IRIDIUM 160
215,IRIDIUM 110,IRIDIUM 160
216,IRIDIUM 100,IRIDIUM 126
217,IRIDIUM 143,IRIDIUM 130
218,IRIDIUM 119,IRIDIUM 110
219,IRIDIUM 110,IRIDIUM 160
220,IRIDIUM 110,IRIDIUM 119
221,IRIDIUM 168,IRIDIUM 157
222,IRIDIUM 119,IRIDIUM 110
223,IRIDIUM 119,IRIDIUM 110
224,IRIDIUM 154,IRIDIUM 165
225,IRIDIUM 134,IRIDIUM 130
226,IRIDIUM 100,IRIDIUM 126
227,IRIDIUM 156,IRIDIUM 160
228,IRIDIUM 126,IRIDIUM 100
229,IRIDIUM 173,IRIDIUM 168
230,IRIDIUM 126,IRIDIUM 100
231,IRIDIUM 119,IRIDIUM 110
232,IRIDIUM 143,IRIDIUM 157
233,IRIDIUM 103,IRIDIUM 106
234,IRIDIUM 143,IRIDIUM 160
235,IRIDIUM 100,IRIDIUM 126
236,IRIDIUM 143,IRIDIUM 157
237,IRIDIUM 134,IRIDIUM 130
238,IRIDIUM 143,IRIDIUM 160
239,IRIDIUM 157,IRIDIUM 143
240,IRIDIUM 156,IRIDIUM 160
241,IRIDIUM 119,IRIDIUM 110
242,IRIDIUM 134,IRIDIUM 130
243,IRIDIUM 154,IRIDIUM 165
244,IRIDIUM 110,IRIDIUM 160
245,IRIDIUM 110,IRIDIUM 119
