episode,source,target
1,IRIDIUM 120,IRIDIUM 150
2,IRIDIUM 126,IRIDIUM 100
3,IRIDIUM 130,IRIDIUM 168
4,IRIDIUM 126,IRIDIUM 100
5,IRIDIUM 154,IRIDIUM 106
6,IRIDIUM 100,IRIDIUM 165
7,IRIDIUM 130,IRIDIUM 168
8,IRIDIUM 143,IRIDIUM 102
9,IRIDIUM 126,IRIDIUM 100
10,IRIDIUM 171,IRIDIUM 106
11,IRIDIUM 156,IRIDIUM 160
12,IRIDIUM 120,IRIDIUM 150
13,IRIDIUM 171,IRIDIUM 106
14,IRIDIUM 156,IRIDIUM 160
15,IRIDIUM 150,IRIDIUM 144
16,IRIDIUM 106,IRIDIUM 120
17,IRIDIUM 168,IRIDIUM 173
18,IRIDIUM 150,IRIDIUM 144
19,IRIDIUM 130,IRIDIUM 143
20,IRIDIUM 130,IRIDIUM 168
21,IRIDIUM 154,IRIDIUM 106
22,IRIDIUM 100,IRIDIUM 165
23,IRIDIUM 160,IRIDIUM 168
24,IRIDIUM 171,IRIDIUM 106
25,IRIDIUM 171,IRIDIUM 106
26,IRIDIUM 143,IRIDIUM 102
27,IRIDIUM 130,IRIDIUM 143
28,IRIDIUM 143,IRIDIUM 157
29,IRIDIUM 120,IRIDIUM 150
30,IRIDIUM 143,IRIDIUM 102
31,IRIDIUM 150,IRIDIUM 144
32,IRIDIUM 168,IRIDIUM 173
33,IRIDIUM 150,IRIDIUM 144
34,IRIDIUM 143,IRIDIUM 102
35,IRIDIUM 126,IRIDIUM 100
36,IRIDIUM 120,IRIDIUM 150
37,IRIDIUM 154,IRIDIUM 120
38,IRIDIUM 126,IRIDIUM 100
39,IRIDIUM 143,IRIDIUM 157
40,IRIDIUM 171,IRIDIUM 106
41,IRIDIUM 143,IRIDIUM 102
42,IRIDIUM 168,IRIDIUM 173
43,IRIDIUM 130,IRIDIUM 143
44,IRIDIUM 151,IRIDIUM 106
45,IRIDIUM 168,IRIDIUM 157
46,IRIDIUM 168,IRIDIUM 157
47,IRIDIUM 156,IRIDIUM 160
48,IRIDIUM 168,IRIDIUM 173
49,IRIDIUM 130,IRIDIUM 143
50,IRIDIUM 151,IRIDIUM 106
51,IRIDIUM 143,IRIDIUM 102
52,IRIDIUM 130,IRIDIUM 143
53,IRIDIUM 130,IRIDIUM 143
54,IRIDIUM 130,IRIDIUM 168
55,IRIDIUM 134,IRIDIUM 130
56,IRIDIUM 154,IRIDIUM 106
57,IRIDIUM 130,IRIDIUM 168
58,IRIDIUM 168,IRIDIUM 157
59,IRIDIUM 168,IRIDIUM 173
60,IRIDIUM 168,IRIDIUM 157
61,IRIDIUM 130,IRIDIUM 143
62,IRIDIUM 150,IRIDIUM 144
63,IRIDIUM 168,IRIDIUM 173
64,IRIDIUM 103,IRIDIUM 106
65,IRIDIUM 171,IRIDIUM 106
66,IRIDIUM 100,IRIDIUM 165
67,IRIDIUM 103,IRIDIUM 106
68,IRIDIUM 156,IRIDIUM 160
69,IRIDIUM 154,IRIDIUM 120
70,IRIDIUM 100,IRIDIUM 165
71,IRIDIUM 154,IRIDIUM 106
72,IRIDIUM 150,IRIDIUM 144
73,IRIDIUM 168,IRIDIUM 157
74,IRIDIUM 154,IRIDIUM 120
75,IRIDIUM 150,IRIDIUM 144
76,IRIDIUM 130,IRIDIUM 143
77,IRIDIUM 143,IRIDIUM 157
78,IRIDIUM 126,IRIDIUM 100
79,IRIDIUM 134,IRIDIUM 130
80,IRIDIUM 160,IRIDIUM 168
81,IRIDIUM 143,IRIDIUM 102
82,IRIDIUM 168,IRIDIUM 173
83,IRIDIUM 143,IRIDIUM 157
84,IRIDIUM 143,IRIDIUM 157
85,IRIDIUM 154,IRIDIUM 106
86,IRIDIUM 171,IRIDIUM 106
87,IRIDIUM 126,IRIDIUM 100
88,IRIDIUM 151,IRIDIUM 106
89,IRIDIUM 143,IRIDIUM 102
90,IRIDIUM 106,IRIDIUM 120
91,IRIDIUM 143,IRIDIUM 102
92,IRIDIUM 168,IRIDIUM 173
93,IRIDIUM 150,IRIDIUM 144
94,IRIDIUM 120,IRIDIUM 150
95,IRIDIUM 160,IRIDIUM 168
96,IRIDIUM 151,IRIDIUM 106
97,IRIDIUM 143,IRIDIUM 102
98,IRIDIUM 126,IRIDIUM 100
99,IRIDIUM 103,IRIDIUM 106
100,IRIDIUM 168,IRIDIUM 173
101,IRIDIUM 103,IRIDIUM 106
102,IRIDIUM 134,IRIDIUM 130
103,IRIDIUM 126,IRIDIUM 100
104,IRIDIUM 156,IRIDIUM 160
105,IRIDIUM 154,IRIDIUM 120
106,IRIDIUM 151,IRIDIUM 106
