episode,source,target
1,IRIDIUM 125,IRIDIUM 111
2,IRIDIUM 125,IRIDIUM 111
3,IRIDIUM 125,IRIDIUM 111
4,IRIDIUM 125,IRIDIUM 111
5,IRIDIUM 125,IRIDIUM 111
6,IRIDIUM 125,IRIDIUM 111
7,IRIDIUM 125,IRIDIUM 111
8,IRIDIUM 125,IRIDIUM 111
9,IRIDIUM 125,IRIDIUM 111
10,IRIDIUM 125,IRIDIUM 111
11,IRIDIUM 125,IRIDIUM 111
12,IRIDIUM 125,IRIDIUM 111
13,IRIDIUM 125,IRIDIUM 111
14,IRIDIUM 125,IRIDIUM 111
15,IRIDIUM 125,IRIDIUM 111
16,IRIDIUM 125,IRIDIUM 111
17,IRIDIUM 125,IRIDIUM 111
18,IRIDIUM 125,IRIDIUM 111
19,IRIDIUM 125,IRIDIUM 111
20,IRIDIUM 125,IRIDIUM 111
21,IRIDIUM 125,IRIDIUM 111
22,IRIDIUM 125,IRIDIUM 111
23,IRIDIUM 125,IRIDIUM 111
24,IRIDIUM 125,IRIDIUM 111
25,IRIDIUM 125,IRIDIUM 111
26,IRIDIUM 125,IRIDIUM 111
27,IRIDIUM 125,IRIDIUM 111
28,IRIDIUM 125,IRIDIUM 111
29,IRIDIUM 125,IRIDIUM 111
30,IRIDIUM 125,IRIDIUM 111
31,IRIDIUM 125,IRIDIUM 111
32,IRIDIUM 125,IRIDIUM 111
33,IRIDIUM 125,IRIDIUM 111
34,IRIDIUM 125,IRIDIUM 111
35,IRIDIUM 125,IRIDIUM 111
36,IRIDIUM 125,IRIDIUM 111
37,IRIDIUM 125,IRIDIUM 111
38,IRIDIUM 125,IRIDIUM 111
39,IRIDIUM 125,IRIDIUM 111
40,IRIDIUM 125,IRIDIUM 111
41,IRIDIUM 125,IRIDIUM 111
42,IRIDIUM 125,IRIDIUM 111
43,IRIDIUM 125,IRIDIUM 111
44,IRIDIUM 125,IRIDIUM 111
45,IRIDIUM 125,IRIDIUM 111
46,IRIDIUM 125,IRIDIUM 111
47,IRIDIUM 125,IRIDIUM 111
48,IRIDIUM 125,IRIDIUM 111
49,IRIDIUM 125,IRIDIUM 111
50,IRIDIUM 125,IRIDIUM 111
51,IRIDIUM 125,IRIDIUM 111
52,IRIDIUM 125,IRIDIUM 111
53,IRIDIUM 125,IRIDIUM 111
54,IRIDIUM 125,IRIDIUM 111
55,IRIDIUM 125,IRIDIUM 111
56,IRIDIUM 125,IRIDIUM 111
57,IRIDIUM 125,IRIDIUM 111
58,IRIDIUM 125,IRIDIUM 111
59,IRIDIUM 125,IRIDIUM 111
60,IRIDIUM 125,IRIDIUM 111
61,IRIDIUM 125,IRIDIUM 111
62,IRIDIUM 125,IRIDIUM 111
63,IRIDIUM 125,IRIDIUM 111
64,IRIDIUM 125,IRIDIUM 111
65,IRIDIUM 125,IRIDIUM 111
66,IRIDIUM 125,IRIDIUM 111
67,IRIDIUM 125,IRIDIUM 111
68,IRIDIUM 125,IRIDIUM 111
69,IRIDIUM 125,IRIDIUM 111
70,IRIDIUM 125,IRIDIUM 111
71,IRIDIUM 125,IRIDIUM 111
72,IRIDIUM 125,IRIDIUM 111
73,IRIDIUM 125,IRIDIUM 111
74,IRIDIUM 125,IRIDIUM 111
75,IRIDIUM 125,IRIDIUM 111
76,IRIDIUM 125,IRIDIUM 111
77,IRIDIUM 125,IRIDIUM 111
78,IRIDIUM 125,IRIDIUM 111
79,IRIDIUM 125,IRIDIUM 111
80,IRIDIUM 125,IRIDIUM 111
81,IRIDIUM 125,IRIDIUM 111
82,IRIDIUM 125,IRIDIUM 111
83,IRIDIUM 125,IRIDIUM 111
84,IRIDIUM 125,IRIDIUM 111
85,IRIDIUM 125,IRIDIUM 111
86,IRIDIUM 125,IRIDIUM 111
87,IRIDIUM 125,IRIDIUM 111
88,IRIDIUM 125,IRIDIUM 111
89,IRIDIUM 125,IRIDIUM 111
90,IRIDIUM 125,IRIDIUM 111
91,IRIDIUM 125,IRIDIUM 111
92,IRIDIUM 125,IRIDIUM 111
93,IRIDIUM 125,IRIDIUM 111
94,IRIDIUM 125,IRIDIUM 111
95,IRIDIUM 125,IRIDIUM 111
96,IRIDIUM 125,IRIDIUM 111
97,IRIDIUM 125,IRIDIUM 111
98,IRIDIUM 125,IRIDIUM 111
99,IRIDIUM 125,IRIDIUM 111
100,IRIDIUM 125,IRIDIUM 111
101,IRIDIUM 125,IRIDIUM 111
102,IRIDIUM 125,IRIDIUM 111
103,IRIDIUM 125,IRIDIUM 111
104,IRIDIUM 125,IRIDIUM 111
105,IRIDIUM 125,IRIDIUM 111
106,IRIDIUM 125,IRIDIUM 111
107,IRIDIUM 125,IRIDIUM 111
108,IRIDIUM 125,IRIDIUM 111
109,IRIDIUM 125,IRIDIUM 111
110,IRIDIUM 125,IRIDIUM 111
111,IRIDIUM 125,IRIDIUM 111
112,IRIDIUM 125,IRIDIUM 111
113,IRIDIUM 125,IRIDIUM 111
114,IRIDIUM 125,IRIDIUM 111
115,IRIDIUM 125,IRIDIUM 111
116,IRIDIUM 125,IRIDIUM 111
117,IRIDIUM 125,IRIDIUM 111
118,IRIDIUM 125,IRIDIUM 111
119,IRIDIUM 125,IRIDIUM 111
120,IRIDIUM 125,IRIDIUM 111
121,IRIDIUM 125,IRIDIUM 111
122,IRIDIUM 125,IRIDIUM 111
123,IRIDIUM 125,IRIDIUM 111
124,IRIDIUM 125,IRIDIUM 111
125,IRIDIUM 125,IRIDIUM 111
126,IRIDIUM 125,IRIDIUM 111
127,IRIDIUM 125,IRIDIUM 111
128,IRIDIUM 125,IRIDIUM 111
129,IRIDIUM 125,IRIDIUM 111
130,IRIDIUM 125,IRIDIUM 111
131,IRIDIUM 125,IRIDIUM 111
132,IRIDIUM 125,IRIDIUM 111
133,IRIDIUM 125,IRIDIUM 111
134,IRIDIUM 125,IRIDIUM 111
135,IRIDIUM 125,IRIDIUM 111
136,IRIDIUM 125,IRIDIUM 111
137,IRIDIUM 125,IRIDIUM 111
138,IRIDIUM 125,IRIDIUM 111
139,IRIDIUM 125,IRIDIUM 111
140,IRIDIUM 125,IRIDIUM 111
141,IRIDIUM 125,IRIDIUM 111
142,IRIDIUM 125,IRIDIUM 111
143,IRIDIUM 125,IRIDIUM 111
144,IRIDIUM 125,IRIDIUM 111
145,IRIDIUM 125,IRIDIUM 111
146,IRIDIUM 125,IRIDIUM 111
147,IRIDIUM 125,IRIDIUM 111
148,IRIDIUM 125,IRIDIUM 111
149,IRIDIUM 125,IRIDIUM 111
150,IRIDIUM 125,IRIDIUM 111
151,IRIDIUM 125,IRIDIUM 111
152,IRIDIUM 125,IRIDIUM 111
153,IRIDIUM 125,IRIDIUM 111
154,IRIDIUM 125,IRIDIUM 111
155,IRIDIUM 125,IRIDIUM 111
156,IRIDIUM 125,IRIDIUM 111
157,IRIDIUM 125,IRIDIUM 111
158,IRIDIUM 125,IRIDIUM 111
159,IRIDIUM 125,IRIDIUM 111
160,IRIDIUM 125,IRIDIUM 111
161,IRIDIUM 125,IRIDIUM 111
162,IRIDIUM 125,IRIDIUM 111
163,IRIDIUM 125,IRIDIUM 111
164,IRIDIUM 125,IRIDIUM 111
165,IRIDIUM 125,IRIDIUM 111
166,IRIDIUM 125,IRIDIUM 111
167,IRIDIUM 125,IRIDIUM 111
168,IRIDIUM 125,IRIDIUM 111
169,IRIDIUM 125,IRIDIUM 111
170,IRIDIUM 125,IRIDIUM 111
171,IRIDIUM 125,IRIDIUM 111
172,IRIDIUM 125,IRIDIUM 111
173,IRIDIUM 125,IRIDIUM 111
174,IRIDIUM 125,IRIDIUM 111
175,IRIDIUM 125,IRIDIUM 111
176,IRIDIUM 125,IRIDIUM 111
177,IRIDIUM 125,IRIDIUM 111
178,IRIDIUM 125,IRIDIUM 111
179,IRIDIUM 125,IRIDIUM 111
180,IRIDIUM 125,IRIDIUM 111
181,IRIDIUM 125,IRIDIUM 111
182,IRIDIUM 125,IRIDIUM 111
183,IRIDIUM 125,IRIDIUM 111
184,IRIDIUM 125,IRIDIUM 111
185,IRIDIUM 125,IRIDIUM 111
186,IRIDIUM 125,IRIDIUM 111
187,IRIDIUM 125,IRIDIUM 111
188,IRIDIUM 125,IRIDIUM 111
189,IRIDIUM 125,IRIDIUM 111
190,IRIDIUM 125,IRIDIUM 111
191,IRIDIUM 125,IRIDIUM 111
192,IRIDIUM 125,IRIDIUM 111
193,IRIDIUM 125,IRIDIUM 111
194,IRIDIUM 125,IRIDIUM 111
195,IRIDIUM 125,IRIDIUM 111
196,IRIDIUM 125,IRIDIUM 111
197,IRIDIUM 125,IRIDIUM 111
198,IRIDIUM 125,IRIDIUM 111
199,IRIDIUM 125,IRIDIUM 111
200,IRIDIUM 125,IRIDIUM 111
201,IRIDIUM 125,IRIDIUM 111
202,IRIDIUM 125,IRIDIUM 111
203,IRIDIUM 125,IRIDIUM 111
204,IRIDIUM 125,IRIDIUM 111
205,IRIDIUM 125,IRIDIUM 111
206,IRIDIUM 125,IRIDIUM 111
207,IRIDIUM 125,IRIDIUM 111
208,IRIDIUM 125,IRIDIUM 111
209,IRIDIUM 125,IRIDIUM 111
210,IRIDIUM 125,IRIDIUM 111
211,IRIDIUM 125,IRIDIUM 111
212,IRIDIUM 125,IRIDIUM 111
213,IRIDIUM 125,IRIDIUM 111
214,IRIDIUM 125,IRIDIUM 111
215,IRIDIUM 125,IRIDIUM 111
216,IRIDIUM 125,IRIDIUM 111
217,IRIDIUM 125,IRIDIUM 111
218,IRIDIUM 125,IRIDIUM 111
219,IRIDIUM 125,IRIDIUM 111
220,IRIDIUM 125,IRIDIUM 111
