episode,source,target
1,IRIDIUM 123,IRIDIUM 168
2,IRIDIUM 143,IRIDIUM 102
3,IRIDIUM 164,IRIDIUM 144
4,IRIDIUM 102,IRIDIUM 134
5,IRIDIUM 118,IRIDIUM 171
6,IRIDIUM 146,IRIDIUM 144
7,IRIDIUM 106,IRIDIUM 147
8,IRIDIUM 118,IRIDIUM 171
9,IRIDIUM 137,IRIDIUM 134
10,IRIDIUM 168,IRIDIUM 148
11,IRIDIUM 143,IRIDIUM 102
12,IRIDIUM 108,IRIDIUM 171
13,IRIDIUM 138,IRIDIUM 171
14,IRIDIUM 125,IRIDIUM 100
15,IRIDIUM 144,IRIDIUM 164
16,IRIDIUM 125,IRIDIUM 154
17,IRIDIUM 119,IRIDIUM 163
18,IRIDIUM 134,IRIDIUM 123
19,IRIDIUM 125,IRIDIUM 100
20,IRIDIUM 106,IRIDIUM 147
21,IRIDIUM 164,IRIDIUM 144
22,IRIDIUM 134,IRIDIUM 123
23,IRIDIUM 168,IRIDIUM 148
24,IRIDIUM 123,IRIDIUM 168
25,IRIDIUM 108,IRIDIUM 171
26,IRIDIUM 143,IRIDIUM 148
27,IRIDIUM 154,IRIDIUM 125
28,IRIDIUM 125,IRIDIUM 154
29,IRIDIUM 125,IRIDIUM 154
30,IRIDIUM 118,IRIDIUM 171
31,IRIDIUM 147,IRIDIUM 106
32,IRIDIUM 108,IRIDIUM 171
33,IRIDIUM 164,IRIDIUM 144
34,IRIDIUM 125,IRIDIUM 100
35,IRIDIUM 146,IRIDIUM 144
36,IRIDIUM 102,IRIDIUM 134
37,IRIDIUM 106,IRIDIUM 147
38,IRIDIUM 108,IRIDIUM 171
39,IRIDIUM 134,IRIDIUM 123
40,IRIDIUM 143,IRIDIUM 102
41,IRIDIUM 144,IRIDIUM 164
42,IRIDIUM 106,IRIDIUM 147
43,IRIDIUM 168,IRIDIUM 148
44,IRIDIUM 144,IRIDIUM 164
45,IRIDIUM 118,IRIDIUM 171
46,IRIDIUM 137,IRIDIUM 134
47,IRIDIUM 137,IRIDIUM 134
48,IRIDIUM 146,IRIDIUM 144
49,IRIDIUM 119,IRIDIUM 163
50,IRIDIUM 143,IRIDIUM 148
51,IRIDIUM 125,IRIDIUM 154
52,IRIDIUM 143,IRIDIUM 148
53,IRIDIUM 125,IRIDIUM 154
54,IRIDIUM 144,IRIDIUM 164
55,IRIDIUM 102,IRIDIUM 134
56,IRIDIUM 138,IRIDIUM 171
57,IRIDIUM 164,IRIDIUM 144
58,IRIDIUM 143,IRIDIUM 148
59,IRIDIUM 168,IRIDIUM 123
60,IRIDIUM 119,IRIDIUM 163
61,IRIDIUM 123,IRIDIUM 168
62,IRIDIUM 164,IRIDIUM 144
63,IRIDIUM 138,IRIDIUM 171
64,IRIDIUM 164,IRIDIUM 144
65,IRIDIUM 106,IRIDIUM 147
66,IRIDIUM 119,IRIDIUM 163
67,IRIDIUM 108,IRIDIUM 171
68,IRIDIUM 123,IRIDIUM 168
69,IRIDIUM 168,IRIDIUM 148
70,IRIDIUM 146,IRIDIUM 144
71,IRIDIUM 102,IRIDIUM 134
72,IRIDIUM 102,IRIDIUM 134
73,IRIDIUM 143,IRIDIUM 148
74,IRIDIUM 125,IRIDIUM 100
75,IRIDIUM 137,IRIDIUM 134
76,IRIDIUM 102,IRIDIUM 134
77,IRIDIUM 119,IRIDIUM 163
78,IRIDIUM 118,IRIDIUM 171
79,IRIDIUM 154,IRIDIUM 125
80,IRIDIUM 164,IRIDIUM 144
81,IRIDIUM 134,IRIDIUM 123
82,IRIDIUM 118,IRIDIUM 171
83,IRIDIUM 106,IRIDIUM 147
84,IRIDIUM 147,IRIDIUM 106
85,IRIDIUM 168,IRIDIUM 148
86,IRIDIUM 137,IRIDIUM 134
87,IRIDIUM 134,IRIDIUM 123
88,IRIDIUM 168,IRIDIUM 123
89,IRIDIUM 119,IRIDIUM 163
90,IRIDIUM 118,IRIDIUM 171
91,IRIDIUM 144,IRIDIUM 164
92,IRIDIUM 102,IRIDIUM 134
93,IRIDIUM 118,IRIDIUM 171
94,IRIDIUM 168,IRIDIUM 123
95,IRIDIUM 125,IRIDIUM 154
96,IRIDIUM 125,IRIDIUM 154
97,IRIDIUM 147,IRIDIUM 106
98,IRIDIUM 102,IRIDIUM 134
99,IRIDIUM 154,IRIDIUM 125
100,IRIDIUM 123,IRIDIUM 168
101,IRIDIUM 119,IRIDIUM 163
102,IRIDIUM 137,IRIDIUM 134
103,IRIDIUM 125,IRIDIUM 100
104,IRIDIUM 102,IRIDIUM 134
105,IRIDIUM 106,IRIDIUM 147
106,IRIDIUM 154,IRIDIUM 125
107,IRIDIUM 146,IRIDIUM 144
108,IRIDIUM 154,IRIDIUM 125
109,IRIDIUM 143,IRIDIUM 148
110,IRIDIUM 168,IRIDIUM 123
111,IRIDIUM 118,IRIDIUM 171
112,IRIDIUM 147,IRIDIUM 106
113,IRIDIUM 108,IRIDIUM 171
114,IRIDIUM 118,IRIDIUM 171
115,IRIDIUM 118,IRIDIUM 171
116,IRIDIUM 168,IRIDIUM 148
117,IRIDIUM 119,IRIDIUM 163
118,IRIDIUM 125,IRIDIUM 100
119,IRIDIUM 118,IRIDIUM 171
