episode,source,target
1,IRIDIUM 144,IRIDIUM 100
2,IRIDIUM 118,IRIDIUM 171
3,IRIDIUM 168,IRIDIUM 148
4,IRIDIUM 154,IRIDIUM 147
5,IRIDIUM 160,IRIDIUM 163
6,IRIDIUM 147,IRIDIUM 154
7,IRIDIUM 168,IRIDIUM 148
8,IRIDIUM 102,IRIDIUM 134
9,IRIDIUM 160,IRIDIUM 163
10,IRIDIUM 164,IRIDIUM 144
11,IRIDIUM 163,IRIDIUM 102
12,IRIDIUM 121,IRIDIUM 144
13,IRIDIUM 100,IRIDIUM 144
14,IRIDIUM 144,IRIDIUM 100
15,IRIDIUM 102,IRIDIUM 163
16,IRIDIUM 100,IRIDIUM 144
17,IRIDIUM 123,IRIDIUM 134
18,IRIDIUM 154,IRIDIUM 147
19,IRIDIUM 147,IRIDIUM 100
20,IRIDIUM 147,IRIDIUM 100
21,IRIDIUM 119,IRIDIUM 134
22,IRIDIUM 100,IRIDIUM 125
23,IRIDIUM 147,IRIDIUM 100
24,IRIDIUM 163,IRIDIUM 134
25,IRIDIUM 121,IRIDIUM 144
26,IRIDIUM 163,IRIDIUM 102
27,IRIDIUM 123,IRIDIUM 134
28,IRIDIUM 102,IRIDIUM 134
29,IRIDIUM 147,IRIDIUM 154
30,IRIDIUM 144,IRIDIUM 100
31,IRIDIUM 106,IRIDIUM 147
32,IRIDIUM 102,IRIDIUM 163
33,IRIDIUM 102,IRIDIUM 134
34,IRIDIUM 160,IRIDIUM 163
35,IRIDIUM 144,IRIDIUM 100
36,IRIDIUM 144,IRIDIUM 100
37,IRIDIUM 102,IRIDIUM 134
38,IRIDIUM 102,IRIDIUM 134
39,IRIDIUM 148,IRIDIUM 134
40,IRIDIUM 148,IRIDIUM 168
41,IRIDIUM 148,IRIDIUM 134
42,IRIDIUM 121,IRIDIUM 144
43,IRIDIUM 118,IRIDIUM 171
44,IRIDIUM 123,IRIDIUM 134
45,IRIDIUM 100,IRIDIUM 144
46,IRIDIUM 106,IRIDIUM 147
47,IRIDIUM 148,IRIDIUM 168
48,IRIDIUM 102,IRIDIUM 134
49,IRIDIUM 102,IRIDIUM 163
50,IRIDIUM 144,IRIDIUM 100
51,IRIDIUM 147,IRIDIUM 100
52,IRIDIUM 163,IRIDIUM 102
53,IRIDIUM 168,IRIDIUM 148
54,IRIDIUM 160,IRIDIUM 163
55,IRIDIUM 168,IRIDIUM 148
56,IRIDIUM 118,IRIDIUM 171
57,IRIDIUM 144,IRIDIUM 100
58,IRIDIUM 102,IRIDIUM 134
59,IRIDIUM 102,IRIDIUM 163
60,IRIDIUM 100,IRIDIUM 125
61,IRIDIUM 100,IRIDIUM 125
62,IRIDIUM 147,IRIDIUM 100
63,IRIDIUM 123,IRIDIUM 134
64,IRIDIUM 119,IRIDIUM 134
65,IRIDIUM 119,IRIDIUM 134
66,IRIDIUM 163,IRIDIUM 102
67,IRIDIUM 154,IRIDIUM 147
68,IRIDIUM 102,IRIDIUM 163
69,IRIDIUM 160,IRIDIUM 163
70,IRIDIUM 119,IRIDIUM 134
71,IRIDIUM 147,IRIDIUM 100
72,IRIDIUM 160,IRIDIUM 163
73,IRIDIUM 163,IRIDIUM 102
74,IRIDIUM 164,IRIDIUM 144
75,IRIDIUM 148,IRIDIUM 168
76,IRIDIUM 106,IRIDIUM 147
77,IRIDIUM 118,IRIDIUM 171
78,IRIDIUM 102,IRIDIUM 134
79,IRIDIUM 102,IRIDIUM 134
80,IRIDIUM 121,IRIDIUM 144
81,IRIDIUM 148,IRIDIUM 168
82,IRIDIUM 118,IRIDIUM 171
83,IRIDIUM 168,IRIDIUM 148
84,IRIDIUM 148,IRIDIUM 168
85,IRIDIUM 147,IRIDIUM 100
86,IRIDIUM 154,IRIDIUM 147
87,IRIDIUM 102,IRIDIUM 163
88,IRIDIUM 168,IRIDIUM 148
89,IRIDIUM 148,IRIDIUM 168
90,IRIDIUM 154,IRIDIUM 147
91,IRIDIUM 163,IRIDIUM 134
92,IRIDIUM 160,IRIDIUM 163
93,IRIDIUM 147,IRIDIUM 100
94,IRIDIUM 118,IRIDIUM 171
95,IRIDIUM 102,IRIDIUM 134
96,IRIDIUM 102,IRIDIUM 163
97,IRIDIUM 102,IRIDIUM 163
98,IRIDIUM 123,IRIDIUM 134
99,IRIDIUM 154,IRIDIUM 147
100,IRIDIUM 121,IRIDIUM 144
101,IRIDIUM 154,IRIDIUM 147
102,IRIDIUM 102,IRIDIUM 134
103,IRIDIUM 148,IRIDIUM 134
104,IRIDIUM 148,IRIDIUM 168
105,IRIDIUM 119,IRIDIUM 134
106,IRIDIUM 100,IRIDIUM 125
107,IRIDIUM 118,IRIDIUM 171
108,IRIDIUM 118,IRIDIUM 171
109,IRIDIUM 160,IRIDIUM 163
110,IRIDIUM 119,IRIDIUM 134
111,IRIDIUM 163,IRIDIUM 102
112,IRIDIUM 106,IRIDIUM 147
113,IRIDIUM 147,IRIDIUM 154
114,IRIDIUM 148,IRIDIUM 168
115,IRIDIUM 100,IRIDIUM 125
116,IRIDIUM 100,IRIDIUM 144
117,IRIDIUM 118,IRIDIUM 171
118,IRIDIUM 147,IRIDIUM 100
119,IRIDIUM 154,IRIDIUM 147
120,IRIDIUM 163,IRIDIUM 102
121,IRIDIUM 144,IRIDIUM 100
122,IRIDIUM 163,IRIDIUM 102
123,IRIDIUM 147,IRIDIUM 100
124,IRIDIUM 168,IRIDIUM 148
125,IRIDIUM 123,IRIDIUM 134
126,IRIDIUM 148,IRIDIUM 168
127,IRIDIUM 102,IRIDIUM 134
128,IRIDIUM 154,IRIDIUM 147
129,IRIDIUM 119,IRIDIUM 134
130,IRIDIUM 154,IRIDIUM 147
131,IRIDIUM 106,IRIDIUM 147
132,IRIDIUM 168,IRIDIUM 148
133,IRIDIUM 123,IRIDIUM 134
134,IRIDIUM 144,IRIDIUM 100
135,IRIDIUM 147,IRIDIUM 100
136,IRIDIUM 102,IRIDIUM 134
137,IRIDIUM 118,IRIDIUM 171
138,IRIDIUM 163,IRIDIUM 102
139,IRIDIUM 106,IRIDIUM 147
140,IRIDIUM 160,IRIDIUM 163
141,IRIDIUM 148,IRIDIUM 168
142,IRIDIUM 100,IRIDIUM 144
143,IRIDIUM 106,IRIDIUM 147
144,IRIDIUM 164,IRIDIUM 144
145,IRIDIUM 164,IRIDIUM 144
146,IRIDIUM 168,IRIDIUM 148
147,IRIDIUM 123,IRIDIUM 134
148,IRIDIUM 163,IRIDIUM 102
149,IRIDIUM 121,IRIDIUM 144
150,IRIDIUM 148,IRIDIUM 134
151,IRIDIUM 119,IRIDIUM 134
152,IRIDIUM 102,IRIDIUM 163
153,IRIDIUM 121,IRIDIUM 144
154,IRIDIUM 121,IRIDIUM 144
155,IRIDIUM 123,IRIDIUM 134
156,IRIDIUM 102,IRIDIUM 134
157,IRIDIUM 100,IRIDIUM 125
158,IRIDIUM 100,IRIDIUM 144
159,IRIDIUM 163,IRIDIUM 134
