episode,source,target
1,IRIDIUM 165,IRIDIUM 106
2,IRIDIUM 157,IRIDIUM 143
3,IRIDIUM 134,IRIDIUM 130
4,IRIDIUM 157,IRIDIUM 143
5,IRIDIUM 168,IRIDIUM 136
6,IRIDIUM 110,IRIDIUM 160
7,IRIDIUM 168,IRIDIUM 136
8,IRIDIUM 157,IRIDIUM 168
9,IRIDIUM 130,IRIDIUM 160
10,IRIDIUM 136,IRIDIUM 168
11,IRIDIUM 132,IRIDIUM 100
12,IRIDIUM 173,IRIDIUM 160
13,IRIDIUM 136,IRIDIUM 168
14,IRIDIUM 157,IRIDIUM 168
15,IRIDIUM 134,IRIDIUM 130
16,IRIDIUM 132,IRIDIUM 100
17,IRIDIUM 151,IRIDIUM 106
18,IRIDIUM 157,IRIDIUM 168
19,IRIDIUM 134,IRIDIUM 130
20,IRIDIUM 156,IRIDIUM 160
21,IRIDIUM 120,IRIDIUM 106
22,IRIDIUM 173,IRIDIUM 160
23,IRIDIUM 151,IRIDIUM 106
24,IRIDIUM 150,IRIDIUM 171
25,IRIDIUM 119,IRIDIUM 110
26,IRIDIUM 110,IRIDIUM 160
27,IRIDIUM 110,IRIDIUM 160
28,IRIDIUM 110,IRIDIUM 160
29,IRIDIUM 119,IRIDIUM 110
30,IRIDIUM 143,IRIDIUM 102
31,IRIDIUM 157,IRIDIUM 168
32,IRIDIUM 143,IRIDIUM 102
33,IRIDIUM 130,IRIDIUM 160
34,IRIDIUM 110,IRIDIUM 160
35,IRIDIUM 102,IRIDIUM 143
36,IRIDIUM 130,IRIDIUM 160
37,IRIDIUM 156,IRIDIUM 160
38,IRIDIUM 136,IRIDIUM 160
39,IRIDIUM 120,IRIDIUM 106
40,IRIDIUM 120,IRIDIUM 106
41,IRIDIUM 134,IRIDIUM 130
42,IRIDIUM 132,IRIDIUM 100
43,IRIDIUM 156,IRIDIUM 160
44,IRIDIUM 143,IRIDIUM 102
45,IRIDIUM 173,IRIDIUM 160
46,IRIDIUM 156,IRIDIUM 160
47,IRIDIUM 136,IRIDIUM 168
48,IRIDIUM 120,IRIDIUM 106
49,IRIDIUM 120,IRIDIUM 106
50,IRIDIUM 157,IRIDIUM 143
51,IRIDIUM 130,IRIDIUM 160
52,IRIDIUM 168,IRIDIUM 136
53,IRIDIUM 132,IRIDIUM 100
54,IRIDIUM 130,IRIDIUM 160
55,IRIDIUM 136,IRIDIUM 168
56,IRIDIUM 106,IRIDIUM 103
57,IRIDIUM 136,IRIDIUM 160
58,IRIDIUM 134,IRIDIUM 130
