episode,source,target
1,IRIDIUM 125,IRIDIUM 171
2,IRIDIUM 154,IRIDIUM 125
3,IRIDIUM 100,IRIDIUM 144
4,IRIDIUM 100,IRIDIUM 144
5,IRIDIUM 106,IRIDIUM 147
6,IRIDIUM 106,IRIDIUM 147
7,IRIDIUM 100,IRIDIUM 125
8,IRIDIUM 148,IRIDIUM 168
9,IRIDIUM 100,IRIDIUM 125
10,IRIDIUM 137,IRIDIUM 134
11,IRIDIUM 168,IRIDIUM 123
12,IRIDIUM 102,IRIDIUM 163
13,IRIDIUM 104,IRIDIUM 119
14,IRIDIUM 119,IRIDIUM 134
15,IRIDIUM 108,IRIDIUM 171
16,IRIDIUM 120,IRIDIUM 144
17,IRIDIUM 118,IRIDIUM 171
18,IRIDIUM 108,IRIDIUM 171
19,IRIDIUM 119,IRIDIUM 134
20,IRIDIUM 118,IRIDIUM 171
21,IRIDIUM 104,IRIDIUM 119
22,IRIDIUM 119,IRIDIUM 134
23,IRIDIUM 104,IRIDIUM 119
24,IRIDIUM 118,IRIDIUM 171
25,IRIDIUM 102,IRIDIUM 163
26,IRIDIUM 118,IRIDIUM 171
27,IRIDIUM 171,IRIDIUM 147
28,IRIDIUM 148,IRIDIUM 168
29,IRIDIUM 118,IRIDIUM 171
30,IRIDIUM 120,IRIDIUM 144
31,IRIDIUM 171,IRIDIUM 147
32,IRIDIUM 168,IRIDIUM 123
33,IRIDIUM 108,IRIDIUM 171
34,IRIDIUM 125,IRIDIUM 100
35,IRIDIUM 154,IRIDIUM 125
36,IRIDIUM 100,IRIDIUM 125
37,IRIDIUM 100,IRIDIUM 144
38,IRIDIUM 104,IRIDIUM 148
39,IRIDIUM 137,IRIDIUM 134
40,IRIDIUM 168,IRIDIUM 148
41,IRIDIUM 168,IRIDIUM 148
42,IRIDIUM 104,IRIDIUM 148
43,IRIDIUM 119,IRIDIUM 134
44,IRIDIUM 125,IRIDIUM 171
45,IRIDIUM 125,IRIDIUM 100
46,IRIDIUM 168,IRIDIUM 148
47,IRIDIUM 168,IRIDIUM 123
48,IRIDIUM 168,IRIDIUM 148
49,IRIDIUM 106,IRIDIUM 147
50,IRIDIUM 146,IRIDIUM 144
51,IRIDIUM 100,IRIDIUM 144
52,IRIDIUM 168,IRIDIUM 148
53,IRIDIUM 137,IRIDIUM 134
54,IRIDIUM 168,IRIDIUM 123
55,IRIDIUM 137,IRIDIUM 134
56,IRIDIUM 106,IRIDIUM 147
57,IRIDIUM 104,IRIDIUM 119
58,IRIDIUM 168,IRIDIUM 148
59,IRIDIUM 146,IRIDIUM 144
60,IRIDIUM 148,IRIDIUM 168
61,IRIDIUM 125,IRIDIUM 100
62,IRIDIUM 154,IRIDIUM 125
63,IRIDIUM 106,IRIDIUM 147
64,IRIDIUM 125,IRIDIUM 171
65,IRIDIUM 125,IRIDIUM 100
66,IRIDIUM 148,IRIDIUM 168
67,IRIDIUM 119,IRIDIUM 134
68,IRIDIUM 102,IRIDIUM 163
69,IRIDIUM 100,IRIDIUM 144
70,IRIDIUM 106,IRIDIUM 147
71,IRIDIUM 125,IRIDIUM 171
72,IRIDIUM 148,IRIDIUM 168
73,IRIDIUM 125,IRIDIUM 100
74,IRIDIUM 168,IRIDIUM 148
75,IRIDIUM 104,IRIDIUM 119
76,IRIDIUM 154,IRIDIUM 125
77,IRIDIUM 119,IRIDIUM 134
78,IRIDIUM 168,IRIDIUM 123
79,IRIDIUM 137,IRIDIUM 134
80,IRIDIUM 104,IRIDIUM 119
81,IRIDIUM 104,IRIDIUM 119
82,IRIDIUM 154,IRIDIUM 125
83,IRIDIUM 125,IRIDIUM 171
84,IRIDIUM 102,IRIDIUM 163
85,IRIDIUM 168,IRIDIUM 123
86,IRIDIUM 168,IRIDIUM 148
87,IRIDIUM 168,IRIDIUM 148
88,IRIDIUM 171,IRIDIUM 147
89,IRIDIUM 137,IRIDIUM 134
90,IRIDIUM 120,IRIDIUM 144
91,IRIDIUM 154,IRIDIUM 125
92,IRIDIUM 100,IRIDIUM 125
93,IRIDIUM 138,IRIDIUM 171
94,IRIDIUM 119,IRIDIUM 134
95,IRIDIUM 148,IRIDIUM 168
96,IRIDIUM 138,IRIDIUM 171
97,IRIDIUM 100,IRIDIUM 125
98,IRIDIUM 104,IRIDIUM 148
99,IRIDIUM 108,IRIDIUM 171
100,IRIDIUM 120,IRIDIUM 144
101,IRIDIUM 119,IRIDIUM 134
102,IRIDIUM 108,IRIDIUM 171
103,IRIDIUM 171,IRIDIUM 147
104,IRIDIUM 171,IRIDIUM 147
105,IRIDIUM 104,IRIDIUM 148
106,IRIDIUM 118,IRIDIUM 171
107,IRIDIUM 137,IRIDIUM 134
108,IRIDIUM 118,IRIDIUM 171
109,IRIDIUM 125,IRIDIUM 100
110,IRIDIUM 102,IRIDIUM 163
111,IRIDIUM 171,IRIDIUM 147
112,IRIDIUM 146,IRIDIUM 144
113,IRIDIUM 118,IRIDIUM 171
114,IRIDIUM 108,IRIDIUM 171
115,IRIDIUM 102,IRIDIUM 163
116,IRIDIUM 102,IRIDIUM 163
117,IRIDIUM 125,IRIDIUM 100
118,IRIDIUM 138,IRIDIUM 171
119,IRIDIUM 125,IRIDIUM 171
120,IRIDIUM 171,IRIDIUM 147
121,IRIDIUM 100,IRIDIUM 144
122,IRIDIUM 125,IRIDIUM 171
123,IRIDIUM 102,IRIDIUM 163
124,IRIDIUM 138,IRIDIUM 171
125,IRIDIUM 168,IRIDIUM 148
126,IRIDIUM 120,IRIDIUM 144
127,IRIDIUM 146,IRIDIUM 144
128,IRIDIUM 168,IRIDIUM 148
129,IRIDIUM 154,IRIDIUM 125
130,IRIDIUM 106,IRIDIUM 147
131,IRIDIUM 154,IRIDIUM 125
132,IRIDIUM 118,IRIDIUM 171
133,IRIDIUM 106,IRIDIUM 147
134,IRIDIUM 125,IRIDIUM 171
135,IRIDIUM 119,IRIDIUM 134
136,IRIDIUM 146,IRIDIUM 144
137,IRIDIUM 106,IRIDIUM 147
138,IRIDIUM 168,IRIDIUM 148
139,IRIDIUM 118,IRIDIUM 171
140,IRIDIUM 119,IRIDIUM 134
141,IRIDIUM 120,IRIDIUM 144
142,IRIDIUM 102,IRIDIUM 163
143,IRIDIUM 100,IRIDIUM 144
144,IRIDIUM 168,IRIDIUM 148
145,IRIDIUM 171,IRIDIUM 147
146,IRIDIUM 104,IRIDIUM 148
147,IRIDIUM 148,IRIDIUM 168
148,IRIDIUM 138,IRIDIUM 171
149,IRIDIUM 108,IRIDIUM 171
150,IRIDIUM 118,IRIDIUM 171
151,IRIDIUM 108,IRIDIUM 171
152,IRIDIUM 102,IRIDIUM 163
153,IRIDIUM 100,IRIDIUM 144
154,IRIDIUM 104,IRIDIUM 148
155,IRIDIUM 120,IRIDIUM 144
156,IRIDIUM 100,IRIDIUM 144
157,IRIDIUM 137,IRIDIUM 134
158,IRIDIUM 168,IRIDIUM 123
159,IRIDIUM 148,IRIDIUM 168
160,IRIDIUM 100,IRIDIUM 144
161,IRIDIUM 120,IRIDIUM 144
162,IRIDIUM 100,IRIDIUM 144
163,IRIDIUM 125,IRIDIUM 100
164,IRIDIUM 171,IRIDIUM 147
165,IRIDIUM 104,IRIDIUM 148
166,IRIDIUM 168,IRIDIUM 123
167,IRIDIUM 119,IRIDIUM 134
168,IRIDIUM 154,IRIDIUM 125
169,IRIDIUM 118,IRIDIUM 171
170,IRIDIUM 146,IRIDIUM 144
171,IRIDIUM 125,IRIDIUM 100
172,IRIDIUM 154,IRIDIUM 125
173,IRIDIUM 104,IRIDIUM 119
174,IRIDIUM 104,IRIDIUM 119
175,IRIDIUM 119,IRIDIUM 134
176,IRIDIUM 148,IRIDIUM 168
177,IRIDIUM 100,IRIDIUM 144
178,IRIDIUM 100,IRIDIUM 125
179,IRIDIUM 108,IRIDIUM 171
180,IRIDIUM 118,IRIDIUM 171
181,IRIDIUM 154,IRIDIUM 125
182,IRIDIUM 100,IRIDIUM 125
183,IRIDIUM 104,IRIDIUM 119
184,IRIDIUM 125,IRIDIUM 171
185,IRIDIUM 138,IRIDIUM 171
186,IRIDIUM 137,IRIDIUM 134
187,IRIDIUM 102,IRIDIUM 163
188,IRIDIUM 168,IRIDIUM 123
189,IRIDIUM 120,IRIDIUM 144
190,IRIDIUM 168,IRIDIUM 148
191,IRIDIUM 106,IRIDIUM 147
192,IRIDIUM 137,IRIDIUM 134
193,IRIDIUM 104,IRIDIUM 119
194,IRIDIUM 120,IRIDIUM 144
195,IRIDIUM 125,IRIDIUM 171
196,IRIDIUM 104,IRIDIUM 119
197,IRIDIUM 125,IRIDIUM 100
198,IRIDIUM 104,IRIDIUM 148
199,IRIDIUM 108,IRIDIUM 171
200,IRIDIUM 138,IRIDIUM 171
201,IRIDIUM 168,IRIDIUM 123
202,IRIDIUM 171,IRIDIUM 147
203,IRIDIUM 148,IRIDIUM 168
204,IRIDIUM 100,IRIDIUM 125
205,IRIDIUM 154,IRIDIUM 125
206,IRIDIUM 108,IRIDIUM 171
207,IRIDIUM 148,IRIDIUM 168
208,IRIDIUM 137,IRIDIUM 134
209,IRIDIUM 148,IRIDIUM 168
210,IRIDIUM 154,IRIDIUM 125
211,IRIDIUM 100,IRIDIUM 125
212,IRIDIUM 137,IRIDIUM 134
213,IRIDIUM 100,IRIDIUM 125
214,IRIDIUM 168,IRIDIUM 148
215,IRIDIUM 154,IRIDIUM 125
216,IRIDIUM 119,IRIDIUM 134
217,IRIDIUM 102,IRIDIUM 163
218,IRIDIUM 102,IRIDIUM 163
219,IRIDIUM 168,IRIDIUM 123
220,IRIDIUM 146,IRIDIUM 144
221,IRIDIUM 100,IRIDIUM 144
222,IRIDIUM 104,IRIDIUM 119
223,IRIDIUM 146,IRIDIUM 144
224,IRIDIUM 100,IRIDIUM 144
225,IRIDIUM 119,IRIDIUM 134
226,IRIDIUM 100,IRIDIUM 125
227,IRIDIUM 154,IRIDIUM 125
228,IRIDIUM 104,IRIDIUM 119
229,IRIDIUM 104,IRIDIUM 148
230,IRIDIUM 148,IRIDIUM 168
231,IRIDIUM 146,IRIDIUM 144
232,IRIDIUM 100,IRIDIUM 125
233,IRIDIUM 171,IRIDIUM 147
234,IRIDIUM 125,IRIDIUM 100
235,IRIDIUM 119,IRIDIUM 134
236,IRIDIUM 100,IRIDIUM 125
237,IRIDIUM 168,IRIDIUM 123
238,IRIDIUM 100,IRIDIUM 125
239,IRIDIUM 100,IRIDIUM 144
240,IRIDIUM 171,IRIDIUM 147
241,IRIDIUM 100,IRIDIUM 144
242,IRIDIUM 100,IRIDIUM 125
243,IRIDIUM 148,IRIDIUM 168
244,IRIDIUM 104,IRIDIUM 148
245,IRIDIUM 100,IRIDIUM 144
246,IRIDIUM 108,IRIDIUM 171
247,IRIDIUM 120,IRIDIUM 144
248,IRIDIUM 148,IRIDIUM 168
249,IRIDIUM 137,IRIDIUM 134
250,IRIDIUM 148,IRIDIUM 168
251,IRIDIUM 119,IRIDIUM 134
252,IRIDIUM 171,IRIDIUM 147
253,IRIDIUM 104,IRIDIUM 148
254,IRIDIUM 138,IRIDIUM 171
255,IRIDIUM 104,IRIDIUM 148
256,IRIDIUM 102,IRIDIUM 163
257,IRIDIUM 120,IRIDIUM 144
258,IRIDIUM 138,IRIDIUM 171
259,IRIDIUM 168,IRIDIUM 148
260,IRIDIUM 137,IRIDIUM 134
261,IRIDIUM 171,IRIDIUM 147
262,IRIDIUM 138,IRIDIUM 171
263,IRIDIUM 119,IRIDIUM 134
264,IRIDIUM 168,IRIDIUM 148
265,IRIDIUM 138,IRIDIUM 171
266,IRIDIUM 104,IRIDIUM 148
267,IRIDIUM 137,IRIDIUM 134
268,IRIDIUM 148,IRIDIUM 168
269,IRIDIUM 168,IRIDIUM 123
270,IRIDIUM 171,IRIDIUM 147
271,IRIDIUM 138,IRIDIUM 171
272,IRIDIUM 104,IRIDIUM 148
273,IRIDIUM 120,IRIDIUM 144
274,IRIDIUM 138,IRIDIUM 171
275,IRIDIUM 168,IRIDIUM 148
