episode,source,target
1,IRIDIUM 143,IRIDIUM 148
2,IRIDIUM 114,IRIDIUM 116
3,IRIDIUM 143,IRIDIUM 148
4,IRIDIUM 120,IRIDIUM 142
5,IRIDIUM 142,IRIDIUM 172
6,IRIDIUM 143,IRIDIUM 148
7,IRIDIUM 142,IRIDIUM 172
8,IRIDIUM 110,IRIDIUM 152
9,IRIDIUM 143,IRIDIUM 148
10,IRIDIUM 121,IRIDIUM 172
11,IRIDIUM 112,IRIDIUM 114
12,IRIDIUM 148,IRIDIUM 143
13,IRIDIUM 152,IRIDIUM 110
14,IRIDIUM 133,IRIDIUM 110
15,IRIDIUM 143,IRIDIUM 148
16,IRIDIUM 121,IRIDIUM 172
17,IRIDIUM 114,IRIDIUM 116
18,IRIDIUM 114,IRIDIUM 116
19,IRIDIUM 112,IRIDIUM 114
20,IRIDIUM 116,IRIDIUM 163
21,IRIDIUM 148,IRIDIUM 143
22,IRIDIUM 172,IRIDIUM 106
23,IRIDIUM 133,IRIDIUM 110
24,IRIDIUM 110,IRIDIUM 113
25,IRIDIUM 137,IRIDIUM 114
26,IRIDIUM 144,IRIDIUM 172
27,IRIDIUM 120,IRIDIUM 142
28,IRIDIUM 133,IRIDIUM 110
29,IRIDIUM 143,IRIDIUM 148
30,IRIDIUM 172,IRIDIUM 106
31,IRIDIUM 110,IRIDIUM 152
32,IRIDIUM 144,IRIDIUM 172
33,IRIDIUM 172,IRIDIUM 106
34,IRIDIUM 116,IRIDIUM 163
35,IRIDIUM 163,IRIDIUM 116
36,IRIDIUM 152,IRIDIUM 110
37,IRIDIUM 120,IRIDIUM 142
38,IRIDIUM 144,IRIDIUM 172
39,IRIDIUM 143,IRIDIUM 148
40,IRIDIUM 118,IRIDIUM 110
41,IRIDIUM 114,IRIDIUM 116
42,IRIDIUM 114,IRIDIUM 116
43,IRIDIUM 113,IRIDIUM 110
44,IRIDIUM 144,IRIDIUM 172
45,IRIDIUM 163,IRIDIUM 116
46,IRIDIUM 110,IRIDIUM 113
47,IRIDIUM 148,IRIDIUM 143
48,IRIDIUM 148,IRIDIUM 143
49,IRIDIUM 116,IRIDIUM 163
50,IRIDIUM 120,IRIDIUM 142
51,IRIDIUM 141,IRIDIUM 116
52,IRIDIUM 118,IRIDIUM 110
